name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
geminism.dat,10.0,1.2882,0.0135,0.00813,-0.0405,0.0114,1.0
goe361.dat,10.0,,,,,,
ah93w257.dat,10.0,1.5388,0.01462,0.00886,-0.1145,0.1179,0.5468
fx84w140.dat,10.0,1.375,0.01536,0.01008,-0.0686,0.0314,1.0
dae11.dat,10.0,,,,,,
hq2590sm.dat,10.0,1.4236,0.01306,0.00801,-0.0712,0.0081,1.0
e59.dat,10.0,,,,,,
naca0008.dat,10.0,1.101,0.01268,0.00841,0.0041,0.0034,1.0
e635.dat,10.0,1.134,0.01329,0.00838,0.0348,0.0005,0.9905
goe526.dat,10.0,1.3288,0.01502,0.00957,-0.0407,0.0022,1.0
naca63209.dat,10.0,1.26,0.01351,0.00914,-0.0374,0.0045,1.0
ht12.dat,10.0,1.1126,0.01591,0.0126,0.0048,0.0037,1.0033
fxlv152.dat,10.0,,,,,,
goe646.dat,10.0,,,,,,
usa98.dat,10.0,1.6454,0.02263,0.01692,-0.1421,0.0018,1.0
goe332.dat,10.0,,,,,,
naca641112.dat,10.0,1.168,0.01304,0.00844,-0.0169,0.0091,0.9439
naca64a010.dat,10.0,1.0836,0.01307,0.00889,0.003,0.0053,1.0
e542.dat,10.0,1.0534,0.01338,0.00794,0.0053,0.0394,0.7774
mh43.dat,10.0,1.1964,0.01803,0.0143,-0.015,0.001,1.0
goe308.dat,10.0,,,,,,
hq3015.dat,10.0,1.2689,0.01559,0.01025,-0.0434,0.0007,1.0
giiim.dat,10.0,1.2398,0.01096,0.00601,-0.0081,0.0223,1.0
hobiesm.dat,10.0,1.4382,0.01704,0.01242,-0.0762,0.0019,1.0
fx08s176.dat,10.0,,,,,,
vr9.dat,10.0,0.6644,0.10991,0.10902,-0.0215,0.0005,1.0
goe115.dat,10.0,,,,,,
be50sm.dat,10.0,1.5664,0.01431,0.00904,-0.0988,0.0035,1.0
eh1070.dat,10.0,0.975,0.03785,0.03627,0.0177,0.0015,1.0
usa48.dat,10.0,,,,,,
s4022.dat,10.0,1.6047,0.01652,0.01105,-0.1305,0.0028,1.0
ys930.dat,10.0,,,,,,
sd2083.dat,10.0,1.3161,0.01459,0.00984,-0.0459,0.002,1.0
mh117.dat,10.0,1.3759,0.01348,0.00833,-0.0585,0.0011,1.0
naca65210.dat,10.0,1.2328,0.01334,0.0089,-0.0352,0.0057,1.0
naca4415.dat,10.0,,,,,,
goe244.dat,10.0,1.8863,0.04445,0.03774,-0.2005,0.0012,0.5103
goe207.dat,10.0,,,,,,
ht23.dat,10.0,1.2002,0.01176,0.00729,-0.0044,0.009,1.0033
raf27.dat,10.0,,,,,,
goe522.dat,10.0,1.4594,0.01672,0.01216,-0.085,0.1941,1.0
fx74130wp2mod.dat,10.0,1.3154,0.01831,0.01284,-0.0687,0.0018,0.8408
mh30.dat,10.0,,,,,,
ah21-9.dat,10.0,1.3091,0.01395,0.00942,-0.0525,0.002,1.0
s2055.dat,10.0,1.2587,0.01354,0.00894,-0.034,0.0012,1.0
e180.dat,10.0,1.2214,0.01393,0.00958,-0.0165,0.0046,1.0
fx79w151a.dat,10.0,,,,,,
c5e.dat,10.0,1.2939,0.01195,0.00681,-0.0383,0.0143,1.0
fx84w150.dat,10.0,1.3668,0.01562,0.01047,-0.0665,0.0509,1.0
goe390.dat,10.0,1.4188,0.03465,0.02894,-0.09,0.0008,1.0
s8025.dat,10.0,1.1307,0.01176,0.00726,0.007,0.0029,1.0
hq208.dat,10.0,,,,,,
rc410.dat,10.0,1.2313,0.01266,0.00744,-0.0044,0.0006,1.0
eh1590.dat,10.0,1.1494,0.01308,0.00869,0.004,0.0019,1.0
ag36.dat,10.0,1.4608,0.017,0.01248,-0.0425,0.0022,1.0031
ames03.dat,10.0,1.2303,0.01215,0.00719,-0.014,0.0109,1.0
naca663218.dat,10.0,0.9321,0.01685,0.01119,0.0098,0.0118,0.7502
goe515.dat,10.0,,,,,,
goe404.dat,10.0,1.5086,0.01607,0.01034,-0.0643,0.0008,1.0
c141d.dat,10.0,1.2622,0.01213,0.00697,-0.0365,0.0145,1.0
hh02.dat,10.0,1.2062,0.01186,0.007,-0.0017,0.0101,0.9862
hq1511.dat,10.0,1.2671,0.01241,0.00741,-0.0353,0.0065,1.0
goe476.dat,10.0,,,,,,
boe103.dat,10.0,1.3124,0.02099,0.01615,-0.0436,0.0004,1.0
goe123.dat,10.0,,,,,,
goe399.dat,10.0,,,,,,
goe766.dat,10.0,1.2083,0.01306,0.00813,0.0024,0.0022,1.0
n6h20.dat,10.0,0.6306,0.04164,0.03636,0.0723,0.0006,0.854
goe406.dat,10.0,1.4867,0.01706,0.01138,-0.0692,0.0025,1.0
goe692.dat,10.0,,,,,,
fx83w227.dat,10.0,1.2518,0.0118,0.0081,-0.0426,0.3059,0.9869
goe318.dat,10.0,,,,,,
s8035.dat,10.0,1.1203,0.01072,0.0059,0.0023,0.0303,0.9961
goe655.dat,10.0,,,,,,
sc20503.dat,10.0,,,,,,
goe652.dat,10.0,1.8637,0.03257,0.0256,-0.2021,0.0008,0.3122
goe797.dat,10.0,,,,,,
e874.dat,10.0,,,,,,
whitcomb.dat,10.0,1.5493,0.01514,0.00944,-0.1165,0.0149,0.6757
goe269.dat,10.0,,,,,,
e434.dat,10.0,,,,,,
mh25.dat,10.0,1.1059,0.01352,0.00898,-0.003,0.0005,0.9925
e908.dat,10.0,0.8894,0.07998,0.07901,-0.024,0.0005,1.0
m12.dat,10.0,,,,,,
naca633418.dat,10.0,1.3405,0.0145,0.00877,-0.0597,0.0385,0.7108
n64015.dat,10.0,1.0877,0.01221,0.00685,0.0009,0.0087,0.7969
oa206.dat,10.0,1.1588,0.01491,0.01105,-0.003,0.0027,1.0
r1082t.dat,10.0,1.1714,0.01392,0.00858,-0.0216,0.0508,0.8226
vr1.dat,10.0,1.2026,0.01307,0.00797,-0.0187,0.0003,1.0
goe795sm.dat,10.0,1.3098,0.01324,0.0084,-0.0446,0.0035,1.0
fx05h126.dat,10.0,1.2809,0.02191,0.01701,-0.0327,0.0025,1.0
goe803h.dat,10.0,1.7932,0.0172,0.01151,-0.1435,0.0011,1.0
goe242.dat,10.0,,,,,,
avistar.dat,10.0,1.3031,0.01439,0.00915,-0.0425,0.0129,1.0
goe500.dat,10.0,,,,,,
e210.dat,10.0,1.524,0.01398,0.00853,-0.0999,0.0283,1.0
e385.dat,10.0,1.6988,0.01881,0.0136,-0.1398,0.0031,1.0
nacam6.dat,10.0,1.1993,0.01224,0.00719,-0.003,0.0227,0.9886
davissm.dat,10.0,,,,,,
sc20610.dat,10.0,1.5335,0.01641,0.01119,-0.0974,0.0099,0.7419
e559.dat,10.0,1.4901,0.0164,0.01073,-0.0949,0.0002,1.0
df102.dat,10.0,1.3217,0.01078,0.0059,-0.0376,0.0516,1.0
th25816.dat,10.0,0.8482,0.02251,0.01853,-0.0036,0.3445,0.8177
isa961.dat,10.0,1.5928,0.01646,0.0111,-0.0805,0.0025,1.0
e377.dat,10.0,,,,,,
goe624.dat,10.0,1.46,0.01943,0.01371,-0.0741,0.0022,1.0
rae104.dat,10.0,1.0728,0.01331,0.0091,0.0036,0.0037,0.9992
c141c.dat,10.0,1.2263,0.01229,0.00719,-0.031,0.0103,1.0
goe403.dat,10.0,,,,,,
goe621.dat,10.0,,,,,,
sd8000.dat,10.0,1.3023,0.01233,0.00744,-0.0404,0.0081,1.0
m24.dat,10.0,,,,,,
ag44ct02r.dat,10.0,1.2919,0.01274,0.00801,-0.029,0.0029,1.0
usa40.dat,10.0,1.6024,0.01639,0.01072,-0.102,0.0008,1.0
j5012.dat,10.0,1.0769,0.01136,0.00659,0.0084,0.0125,0.9943
naca001065.dat,10.0,1.0029,0.01109,0.0064,0.0217,0.0099,0.9875
ys920.dat,10.0,,,,,,
hq3513.dat,10.0,1.3599,0.016,0.01075,-0.0622,0.0009,1.0
kc135b.dat,10.0,1.2131,0.01215,0.00715,-0.0155,0.0123,1.0
goe702.dat,10.0,,,,,,
naca000834.dat,10.0,,,,,,
naca65206.dat,10.0,0.8203,0.1044,0.10362,-0.0446,0.0011,1.0
s2060.dat,10.0,1.2961,0.01585,0.01162,-0.0457,0.0051,1.0
fx77080.dat,10.0,1.114,0.01215,0.00777,0.0037,0.0057,1.0
goe449.dat,10.0,1.2515,0.02391,0.01841,-0.0523,0.002,1.0
s4310.dat,10.0,1.459,0.01415,0.00865,-0.0686,0.0035,1.0
b707b.dat,10.0,1.0217,0.0131,0.00859,0.0334,0.0006,0.993
goe622.dat,10.0,,,,,,
naca63206.dat,10.0,,,,,,
naca654421.dat,10.0,1.0823,0.02189,0.01603,-0.0317,0.0218,0.674
goe532.dat,10.0,1.4998,0.01583,0.01029,-0.0662,0.0012,1.0
e864.dat,10.0,1.0865,0.01316,0.00794,-0.0102,0.3127,0.4371
fx63137sm.dat,10.0,1.9103,0.01724,0.01146,-0.1864,0.0639,0.8381
naca001264.dat,10.0,1.0539,0.01125,0.00655,0.0121,0.0214,0.9924
e603.dat,10.0,1.1837,0.02323,0.0173,-0.0471,0.0,0.7282
ah79100a.dat,10.0,1.4954,0.01466,0.00943,-0.0942,0.0046,1.0
s4233.dat,10.0,1.344,0.01449,0.00918,-0.056,0.0053,1.0
goe290.dat,10.0,1.4064,0.01686,0.01119,-0.0566,0.0003,1.0
hq010.dat,10.0,1.0673,0.01526,0.01139,0.0082,0.0012,1.0
stcyr171.dat,10.0,1.0795,0.01513,0.00939,0.0156,0.0214,0.4146
fauvel.dat,10.0,1.1353,0.0096,0.0052,0.042,0.1019,0.9896
goe180.dat,10.0,,,,,,
n13.dat,10.0,1.0555,0.01143,0.00663,0.0116,0.0084,0.9894
lwk80100.dat,10.0,1.0093,0.01261,0.00813,0.0196,0.0044,0.9055
goe303.dat,10.0,,,,,,
goe381.dat,10.0,,,,,,
goe301.dat,10.0,,,,,,
naca16009.dat,10.0,0.6126,0.0857,0.08482,0.0293,0.0024,1.0
e431.dat,10.0,1.4259,0.01502,0.00974,-0.0847,0.0955,0.8117
dae31.dat,10.0,,,,,,
goe430.dat,10.0,,,,,,
s5010.dat,10.0,1.214,0.01136,0.00649,0.0012,0.0126,1.0
sd7003.dat,10.0,1.2849,0.01206,0.00726,-0.0305,0.0082,1.0
hq359.dat,10.0,1.3446,0.02723,0.02334,-0.0642,0.0002,1.0
hobie.dat,10.0,,,,,,
fx78pk188.dat,10.0,0.9508,0.0205,0.01499,-0.0041,0.0464,0.7441
npl9626.dat,10.0,1.1756,0.0115,0.00648,-0.0068,0.0121,1.0
s4158.dat,10.0,1.3365,0.01351,0.00832,-0.0529,0.0173,1.0
ah83150q.dat,10.0,1.3864,0.01436,0.00919,-0.0563,0.0893,0.8351
naca643418.dat,10.0,1.2915,0.01564,0.00987,-0.0546,0.0237,0.7196
fx711525.dat,10.0,1.0478,0.01439,0.00913,0.0128,0.0083,0.7229
giiig.dat,10.0,,,,,,
rg14.dat,10.0,1.2247,0.01571,0.01153,-0.0253,0.0011,1.0
goe506.dat,10.0,,,,,,
m17.dat,10.0,,,,,,
goe182.dat,10.0,,,,,,
npl9510.dat,10.0,1.3646,0.01463,0.00921,-0.0804,0.0128,0.638
s8023.dat,10.0,1.1207,0.01118,0.00672,0.0093,0.0081,1.0
e656.dat,10.0,1.4284,0.01608,0.01134,-0.0851,0.1539,0.8731
isa571.dat,10.0,1.5364,0.01589,0.01089,-0.0773,0.0017,1.0
ag47c03.dat,10.0,1.1317,0.01144,0.00712,-0.016,0.0043,1.003
bacxxx.dat,10.0,1.2564,0.0125,0.00738,-0.0315,0.0055,1.0
naca632615.dat,10.0,1.525,0.01549,0.00972,-0.1019,0.0163,0.8078
e472.dat,10.0,1.1913,0.01182,0.00677,-0.0046,0.008,1.0
lrn1015.dat,10.0,,,,,,
fx72150a.dat,10.0,1.5941,0.03766,0.03157,-0.1628,0.0069,0.7135
ah95160.dat,10.0,1.6123,0.01931,0.01432,-0.1213,0.1104,1.0047
naca652215.dat,10.0,1.1637,0.01361,0.00825,-0.0241,0.011,0.8046
naca642415.dat,10.0,1.3672,0.01438,0.00876,-0.0666,0.0107,0.8087
sc21010.dat,10.0,1.853,0.02121,0.01611,-0.1208,0.0086,0.8424
hq2090sm.dat,10.0,1.3283,0.01444,0.00984,-0.0503,0.0017,1.0
e426.dat,10.0,1.2018,0.01281,0.00796,-0.0105,0.0019,1.0
raf31.dat,10.0,,,,,,
hq2195.dat,10.0,1.345,0.0148,0.01005,-0.0538,0.0016,1.0
e376.dat,10.0,,,,,,
fx76100.dat,10.0,1.1354,0.01131,0.00659,-0.0012,0.0095,1.0
goe190.dat,10.0,1.3849,0.01326,0.00744,-0.0772,0.0003,0.4223
goe235.dat,10.0,1.4327,0.01389,0.009,-0.0552,0.0187,1.0
n2414.dat,10.0,1.3238,0.012,0.00678,-0.0424,0.0352,1.0
fx78k150.dat,10.0,1.2367,0.0259,0.02063,-0.0662,0.0046,0.8792
usa45.dat,10.0,,,,,,
mh120.dat,10.0,1.1664,0.06121,0.06003,-0.0607,0.0013,1.0
ag14.dat,10.0,1.3283,0.01508,0.0109,-0.0416,0.001,1.0
cr1.dat,10.0,,,,,,
oaf139.dat,10.0,1.037,0.01075,0.00619,0.0315,0.031,1.0
goe633.dat,10.0,,,,,,
usa28.dat,10.0,,,,,,
e1230.dat,10.0,1.4796,0.00988,0.00494,-0.0594,0.2205,0.6926
s1012.dat,10.0,1.0736,0.01118,0.00595,0.0081,0.0204,0.8207
naca4412.dat,10.0,1.5189,0.0135,0.00805,-0.0887,0.0305,1.0
fx78k140a20.dat,10.0,1.2629,0.02487,0.0197,-0.064,0.0012,0.8847
hq3514.dat,10.0,,,,,,
rg149.dat,10.0,,,,,,
eh2010.dat,10.0,1.1832,0.01236,0.00757,0.0015,0.0018,1.0
goe410.dat,10.0,1.0835,0.01278,0.00785,0.0134,0.0009,0.9714
goe497.dat,10.0,,,,,,
naca16015.dat,10.0,0.8417,0.01151,0.00657,0.0488,0.0153,0.955
v13009.dat,10.0,1.1951,0.01287,0.00804,-0.0043,0.001,1.0
goe223.dat,10.0,,,,,,
mh121.dat,10.0,,,,,,
s4320.dat,10.0,1.5439,0.01442,0.00893,-0.0863,0.0028,1.0
e682.dat,10.0,1.0813,0.01822,0.01273,-0.015,0.0015,0.8479
e838.dat,10.0,,,,,,
e604.dat,10.0,1.34,0.01605,0.01076,-0.0752,0.13,0.6934
goe530.dat,10.0,1.3934,0.01666,0.01107,-0.0392,0.0004,1.0
dh4009sm.dat,10.0,0.8119,0.06029,0.05928,0.0263,0.0031,1.0
oaf095.dat,10.0,1.6371,0.0149,0.0095,-0.1225,0.01,1.0
mh62.dat,10.0,1.1976,0.01282,0.00812,-0.0069,0.0003,1.0
e664ex.dat,10.0,2.2085,0.05693,0.0505,-0.2988,0.0011,0.6119
ah94w301.dat,10.0,1.5352,0.01096,0.00596,-0.1178,0.2839,0.499
sg6051.dat,10.0,1.439,0.01449,0.00904,-0.0807,0.0065,1.0
rc10b3.dat,10.0,1.1812,0.01209,0.00692,-0.0057,0.0051,0.9945
ames01.dat,10.0,1.2035,0.0115,0.00642,-0.0055,0.0158,1.0
s4180.dat,10.0,1.5681,0.01219,0.00699,-0.0827,0.0474,1.0
s9000.dat,10.0,1.3992,0.01318,0.00809,-0.0624,0.0032,1.0
e334.dat,10.0,1.3594,0.01017,0.0055,-0.0248,0.1092,0.968
e555.dat,10.0,1.4334,0.01394,0.0079,-0.0865,0.0277,0.5992
naca0024.dat,10.0,1.0289,0.0109,0.00604,0.0196,0.1404,0.8448
e297.dat,10.0,1.0305,0.01657,0.01245,0.0102,0.001,0.8584
fx082512.dat,10.0,,,,,,
goe685.dat,10.0,,,,,,
e585.dat,10.0,1.4125,0.01568,0.01025,-0.082,0.0651,0.8183
goe682.dat,10.0,,,,,,
e432.dat,10.0,1.5057,0.01297,0.00791,-0.0896,0.1425,0.8066
goe344.dat,10.0,,,,,,
bw3.dat,10.0,1.7481,0.01576,0.01028,-0.1433,0.0117,1.0
n9.dat,10.0,1.5001,0.01598,0.01109,-0.0561,0.0028,1.0
m2.dat,10.0,,,,,,
hq3011.dat,10.0,,,,,,
v13006.dat,10.0,1.1397,0.01704,0.01336,-0.0004,0.0054,1.0
raf32md.dat,10.0,,,,,,
goe286.dat,10.0,,,,,,
n0009sm.dat,10.0,1.1232,0.0121,0.00757,-0.0005,0.0027,1.0
n63215b.dat,10.0,1.3235,0.01196,0.0065,-0.0292,0.0516,0.7885
hs1708.dat,10.0,,,,,,
s7075.dat,10.0,1.4468,0.01278,0.00758,-0.0771,0.0131,1.0
e547.dat,10.0,1.1708,0.0132,0.00754,-0.0179,0.0494,0.6995
fx6617a2.dat,10.0,1.1247,0.02088,0.01487,-0.0252,0.0097,0.6319
e557.dat,10.0,1.5521,0.01467,0.00864,-0.1161,0.0455,0.5995
naca2424.dat,10.0,1.0467,0.01314,0.00894,0.0132,0.1855,0.9813
fx71l150.dat,10.0,1.0342,0.01504,0.00978,0.0152,0.009,0.6938
vr14.dat,10.0,1.2157,0.01238,0.00739,-0.0066,0.0005,1.0
e178.dat,10.0,1.2684,0.01711,0.01294,-0.0306,0.0013,1.0
goe765.dat,10.0,1.0515,0.01038,0.00575,0.0454,0.0726,0.9794
fx601261.dat,10.0,1.5767,0.0167,0.01135,-0.1083,0.0006,1.0
e856.dat,10.0,1.528,0.01018,0.00604,-0.0965,0.2386,1.0
hq309.dat,10.0,1.3042,0.02713,0.02337,-0.0544,0.0002,1.0
hq3013.dat,10.0,1.3285,0.01513,0.00994,-0.0534,0.0014,1.0
ys915.dat,10.0,,,,,,
clarky.dat,10.0,1.4228,0.01375,0.00823,-0.0678,0.0086,1.0
davis_corrected.dat,10.0,1.3014,0.01199,0.00701,-0.0226,0.0539,0.9996
goe256.dat,10.0,1.3177,0.0196,0.01403,-0.0527,0.0025,1.0
sg6042.dat,10.0,1.5057,0.01303,0.00769,-0.0931,0.0268,1.0
nlr7301.dat,10.0,1.3993,0.01452,0.00869,-0.0671,0.0354,0.6805
vr5.dat,10.0,1.3981,0.0148,0.00954,-0.0538,0.0,1.0
rg12.dat,10.0,1.2563,0.01374,0.00918,-0.0342,0.0019,1.0
mh18.dat,10.0,1.2571,0.01552,0.0108,-0.0256,0.0005,1.0
nacam18.dat,10.0,1.3332,0.01299,0.00759,-0.0399,0.0147,0.999
ah80136.dat,10.0,1.2761,0.015,0.00999,-0.0203,0.0078,1.0
ea61012.dat,10.0,,,,,,
e904.dat,10.0,,,,,,
naca0010.dat,10.0,1.1151,0.01112,0.00641,0.0024,0.0099,1.0
hq159b.dat,10.0,,,,,,
m18.dat,10.0,,,,,,
goe561.dat,10.0,1.5681,0.03466,0.03056,-0.0933,0.2607,0.9995
e186.dat,10.0,1.1286,0.01554,0.01147,0.014,0.002,1.0
e66.dat,10.0,1.4932,0.01649,0.01137,-0.1025,0.0012,1.0
