name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
goe228.dat,-1.0,0.8235,0.00818,0.0022,-0.1975,0.4137,0.0024
saratov.dat,-1.0,0.7198,0.00757,0.00219,-0.1871,0.4653,0.0388
hq2511.dat,-1.0,0.2444,0.00489,0.00056,-0.0767,0.6436,0.2798
e176.dat,-1.0,0.2098,0.00591,0.00065,-0.0614,0.5697,0.0112
e207.dat,-1.0,0.1512,0.00549,0.00068,-0.05,0.5092,0.2986
goe574.dat,-1.0,0.3406,0.00711,0.00131,-0.0882,0.4302,0.0079
hq3518.dat,-1.0,0.3823,0.00576,0.00117,-0.1029,0.5629,0.3006
usa45.dat,-1.0,,,,,,
goe535.dat,-1.0,0.5761,0.00736,0.00166,-0.136,0.3918,0.0727
naca654421.dat,-1.0,0.2361,0.00499,0.00116,-0.0771,0.5808,0.5643
hq2512.dat,-1.0,0.2447,0.00529,0.00066,-0.0761,0.6281,0.2059
hor12.dat,-1.0,0.3699,0.00678,0.00157,-0.109,0.4894,0.1399
sd7034.dat,-1.0,0.3011,0.00573,0.0007,-0.0789,0.5435,0.0954
e862.dat,-1.0,-0.1302,0.00802,0.00274,0.0035,0.3812,0.3653
hq1585.dat,-1.0,0.1001,0.00556,0.00055,-0.0464,0.6903,0.0142
e195.dat,-1.0,0.2357,0.00546,0.00067,-0.071,0.5589,0.2357
goe242.dat,-1.0,0.9429,0.00748,0.00205,-0.2263,0.4811,0.0039
naca654221.dat,-1.0,0.0578,0.00492,0.00111,-0.0374,0.5811,0.5654
mh62.dat,-1.0,-0.0266,0.00508,0.00051,-0.0053,0.5707,0.277
ah80129.dat,-1.0,,,,,,
rae5213.dat,-1.0,,,,,,
e591.dat,-1.0,0.8319,0.00682,0.00173,-0.2056,0.4317,0.2377
ncambre.dat,-1.0,,,,,,
goe29b.dat,-1.0,0.5102,0.00749,0.00175,-0.1087,0.3863,0.0013
e555.dat,-1.0,0.3441,0.00514,0.00086,-0.1132,0.5493,0.4319
r1046.dat,-1.0,0.553,0.00666,0.00151,-0.123,0.5215,0.1333
usa26.dat,-1.0,0.2991,0.00711,0.00115,-0.0748,0.4126,0.0031
sc20414.dat,-1.0,0.1971,0.00472,0.00118,-0.0898,0.6278,0.5695
goe229.dat,-1.0,0.6327,0.01138,0.00388,-0.1613,0.0479,0.0033
hq2195.dat,-1.0,0.2064,0.00534,0.00057,-0.0698,0.6907,0.0708
n63415.dat,-1.0,0.2429,0.00466,0.0007,-0.0802,0.5706,0.4945
eh2012.dat,-1.0,,,,,,
goe394.dat,-1.0,,,,,,
naca66206.dat,-1.0,0.0731,0.0046,0.00036,-0.0436,0.8235,0.1311
ah79100c.dat,-1.0,0.7893,0.00536,0.00087,-0.214,0.6863,0.064
m20.dat,-1.0,,,,,,
e422.dat,-1.0,0.5966,0.00695,0.00141,-0.127,0.4087,0.0848
oaf095.dat,-1.0,0.4142,0.00532,0.00099,-0.1267,0.6524,0.2158
naca23018.dat,-1.0,0.0216,0.00619,0.0013,-0.005,0.3939,0.447
fg4.dat,-1.0,0.2931,0.00957,0.00298,-0.0496,0.2065,0.0217
sg6041.dat,-1.0,0.1823,0.00446,0.00053,-0.0621,0.7113,0.3564
usa40b.dat,-1.0,0.403,0.00762,0.00144,-0.099,0.2826,0.0568
goe123.dat,-1.0,,,,,,
goe796.dat,-1.0,0.2798,0.00606,0.00095,-0.0847,0.6028,0.0958
k3.dat,-1.0,0.4857,0.00573,0.00167,-0.1549,0.5783,0.4668
mh83.dat,-1.0,0.3502,0.00732,0.00138,-0.0653,0.3227,0.0143
e541.dat,-1.0,0.1442,0.00394,0.00094,-0.0522,0.6881,0.7402
goe423.dat,-1.0,0.4132,0.00728,0.00157,-0.1058,0.5007,0.0546
davis_corrected.dat,-1.0,0.0576,0.00609,0.00103,-0.0176,0.4241,0.3173
rc12b3.dat,-1.0,0.0053,0.00609,0.00104,-0.0065,0.6583,0.1061
giiic.dat,-1.0,-0.0659,0.00602,0.00077,0.0014,0.6456,0.0621
hq3010.dat,-1.0,0.3127,0.00559,0.00059,-0.0911,0.6626,0.0023
s1016.dat,-1.0,-0.1113,0.00411,0.001,0.0002,0.7511,0.5963
goe477.dat,-1.0,0.4314,0.00615,0.00125,-0.1096,0.5975,0.0198
fxm2.dat,-1.0,0.4647,0.00817,0.00181,-0.1039,0.1625,0.02
sa7038.dat,-1.0,0.2861,0.00588,0.00069,-0.0825,0.587,0.0099
ua2-180sm.dat,-1.0,0.5239,0.00796,0.00245,-0.0959,0.469,0.0169
goe346.dat,-1.0,0.2903,0.0058,0.00092,-0.0774,0.661,0.0038
goe769.dat,-1.0,0.327,0.00738,0.00143,-0.0634,0.3256,0.0445
usa40.dat,-1.0,0.4486,0.00709,0.00129,-0.1177,0.3691,0.0836
curtisc72.dat,-1.0,0.5827,0.00562,0.00093,-0.1009,0.4555,0.4046
naca001066.dat,-1.0,0.0042,0.00454,0.00097,-0.0272,0.9046,0.3868
naca23021.dat,-1.0,0.0216,0.00667,0.00162,-0.0024,0.3723,0.435
aquilasm.dat,-1.0,0.281,0.00627,0.00089,-0.0656,0.512,0.0107
r1082t.dat,-1.0,0.2235,0.00481,0.00091,-0.0653,0.5514,0.585
cast102.dat,-1.0,0.1665,0.00567,0.00099,-0.0633,0.7874,0.0591
dfvlrr4.dat,-1.0,0.3374,0.00497,0.00111,-0.1173,0.5641,0.5846
avistar.dat,-1.0,0.058,0.00721,0.00143,-0.0317,0.5157,0.0318
e551.dat,-1.0,0.3235,0.00535,0.001,-0.0996,0.5257,0.4513
goe387.dat,-1.0,0.4467,0.00697,0.00141,-0.1002,0.4926,0.0211
s9000.dat,-1.0,0.2319,0.00486,0.0005,-0.0741,0.5927,0.3224
eh0009.dat,-1.0,-0.1106,0.00445,0.00043,-0.0002,0.646,0.4297
naca66-018.dat,-1.0,-0.1198,0.00413,0.00096,0.0024,0.697,0.6803
goe286.dat,-1.0,,,,,,
nlf416.dat,-1.0,0.3625,0.00511,0.001,-0.1059,0.4466,0.6031
goe381.dat,-1.0,,,,,,
e850.dat,-1.0,0.2167,0.00324,0.00026,-0.0922,0.8824,0.5086
oa213.dat,-1.0,0.0404,0.00696,0.00146,0.0034,0.4958,0.0322
c5d.dat,-1.0,0.1312,0.00486,0.00068,-0.0627,0.7738,0.2448
mh81.dat,-1.0,0.0775,0.00722,0.0012,-0.0011,0.3153,0.0451
e818.dat,-1.0,0.3641,0.00371,0.00036,-0.1344,0.8309,0.4081
n64012.dat,-1.0,-0.1166,0.00426,0.00049,0.001,0.6149,0.5306
mh30.dat,-1.0,0.0966,0.00451,0.00038,-0.0432,0.6943,0.3
naca1412.dat,-1.0,0.0118,0.00538,0.00078,-0.0265,0.5815,0.3196
rc410.dat,-1.0,-0.0018,0.00609,0.00087,-0.0031,0.5555,0.0907
ys930.dat,-1.0,0.301,0.0046,0.00049,-0.1103,0.7845,0.2374
joukowsk.dat,-1.0,-0.1173,0.0054,0.00066,0.0002,0.4601,0.3301
goe361.dat,-1.0,0.4692,0.00657,0.00101,-0.1138,0.4204,0.0051
hq259b.dat,-1.0,0.2696,0.00545,0.00056,-0.084,0.6958,0.0023
naca0006.dat,-1.0,-0.1085,0.00468,0.00042,-0.0001,0.744,0.267
goe116.dat,-1.0,,,,,,
s6062.dat,-1.0,0.0592,0.005,0.00044,-0.0337,0.6546,0.1968
fx6617ai.dat,-1.0,0.3246,0.00548,0.00108,-0.0891,0.4695,0.511
e625.dat,-1.0,0.0139,0.00743,0.00138,0.0123,0.3986,0.0185
goe704.dat,-1.0,0.011,0.00705,0.00133,-0.0093,0.579,0.0028
naca664221.dat,-1.0,0.0565,0.00448,0.00127,-0.0378,0.6835,0.6725
sc20710.dat,-1.0,,,,,,
mh113.dat,-1.0,0.8075,0.00611,0.00132,-0.1991,0.5647,0.1337
e336.dat,-1.0,-0.0126,0.00781,0.00145,0.0188,0.3274,0.0042
fauvel.dat,-1.0,-0.0853,0.00767,0.0015,0.0349,0.3429,0.0304
ah81k144.dat,-1.0,0.3411,0.00507,0.00083,-0.0926,0.658,0.3086
ma409.dat,-1.0,0.4355,0.00574,0.00056,-0.1056,0.4804,0.1608
naca4412.dat,-1.0,0.3783,0.00592,0.00088,-0.1046,0.5503,0.1606
goe389.dat,-1.0,0.3425,0.00689,0.00099,-0.0915,0.4302,0.0037
j5012.dat,-1.0,-0.1005,0.00458,0.00066,-0.0027,0.659,0.4696
sa7024.dat,-1.0,0.3132,0.00557,0.00055,-0.093,0.6169,0.0083
usa50.dat,-1.0,0.1291,0.00645,0.00066,-0.0513,0.4653,0.0042
fx60177.dat,-1.0,,,,,,
clarkys.dat,-1.0,-0.0684,0.00289,-0.00278,0.0227,0.5198,0.0023
fx78pk188.dat,-1.0,0.1758,0.0042,0.00097,-0.0628,0.6709,0.6767
gs1.dat,-1.0,0.3733,0.00608,0.001,-0.1083,0.5129,0.161
naca65206.dat,-1.0,0.0696,0.00453,0.00033,-0.0427,0.8007,0.1619
supermarine371ii.dat,-1.0,-0.0081,0.00471,0.00049,-0.0212,0.7254,0.3033
rg149.dat,-1.0,0.1068,0.00598,0.00067,-0.044,0.615,0.0128
goe592.dat,-1.0,0.7001,0.00674,0.00151,-0.1588,0.5635,0.0021
jx-gs-10.dat,-1.0,0.0365,0.00497,0.00043,-0.0251,0.5756,0.2892
usa34.dat,-1.0,0.4785,0.00815,0.00229,-0.1028,0.4742,0.003
clarkv.dat,-1.0,0.3442,0.00582,0.0008,-0.1032,0.6895,0.023
e852.dat,-1.0,0.3229,0.00398,0.00041,-0.1119,0.7302,0.4744
goe723.dat,-1.0,0.3795,0.00631,0.00095,-0.1074,0.5456,0.0236
goe797.dat,-1.0,0.4427,0.00661,0.00142,-0.1218,0.5812,0.1079
naca64208.dat,-1.0,0.0662,0.00427,0.00033,-0.0419,0.7102,0.3692
e858.dat,-1.0,0.4395,0.00716,0.00192,-0.1079,0.3577,0.3688
hobiesm.dat,-1.0,0.3485,0.00521,0.00044,-0.101,0.5953,0.153
goe481.dat,-1.0,0.6794,0.02103,0.01714,-0.1682,0.4571,0.0729
goe190.dat,-1.0,0.5638,0.00295,-0.0026,-0.151,0.4651,0.0026
raf28.dat,-1.0,0.1129,0.00606,0.0007,-0.0472,0.6069,0.0235
goe241.dat,-1.0,,,,,,
n10.dat,-1.0,0.4974,0.00696,0.0012,-0.086,0.3213,0.2281
naca0021.dat,-1.0,-0.114,0.00661,0.00161,-0.0001,0.4542,0.3718
n5h20.dat,-1.0,,,,,,
goe702.dat,-1.0,0.3126,0.0074,0.00156,-0.0642,0.3676,0.0904
trainer60.dat,-1.0,-0.1194,0.00649,0.00145,0.0043,0.4146,0.3732
sc20614.dat,-1.0,0.3721,0.00595,0.0016,-0.1192,0.4107,0.576
n14.dat,-1.0,-0.0636,0.00608,0.00099,-0.0102,0.6703,0.1144
eh2510.dat,-1.0,-0.0012,0.00843,0.00129,0.0002,0.0086,0.0145
ls013.dat,-1.0,-0.121,0.00451,0.00094,0.0019,0.6819,0.5437
n64212mb.dat,-1.0,0.0701,0.00609,0.00093,-0.0304,0.208,0.4808
daytonwright6.dat,-1.0,0.4945,0.00705,0.00128,-0.0794,0.4086,0.0812
goe679.dat,-1.0,0.2919,0.00737,0.00168,-0.0782,0.4086,0.1536
nlr7301.dat,-1.0,0.1698,0.00625,0.00145,-0.0754,0.2838,0.5236
hq108.dat,-1.0,,,,,,
p51hroot.dat,-1.0,-0.0147,0.0068,0.00154,-0.0214,0.0254,0.6671
goe474.dat,-1.0,0.2184,0.00554,0.00059,-0.0695,0.6842,0.0055
hh02.dat,-1.0,-0.096,0.0063,0.0012,0.0177,0.6046,0.06
r140.dat,-1.0,-0.0601,0.00735,0.00097,-0.0083,0.4007,0.0218
s4320.dat,-1.0,0.3785,0.0059,0.00079,-0.0951,0.5572,0.0164
usa41.dat,-1.0,0.3755,0.00603,0.00074,-0.1014,0.5247,0.0057
ste87391.dat,-1.0,0.6645,0.00425,0.00084,-0.1841,0.8125,0.3421
m2.dat,-1.0,-0.113,0.00604,0.00089,0.0014,0.6356,0.1005
ag04.dat,-1.0,0.0722,0.00524,0.00044,-0.0355,0.5809,0.1776
hor20.dat,-1.0,0.2571,0.00723,0.00186,-0.0875,0.4141,0.2218
e212.dat,-1.0,0.3935,0.00467,0.00057,-0.1262,0.6476,0.3512
fx84w097.dat,-1.0,0.1494,0.00547,0.00058,-0.0488,0.587,0.1351
ag19.dat,-1.0,0.1533,0.0052,0.00039,-0.0541,0.6157,0.0916
goe257.dat,-1.0,0.294,0.00724,0.00173,-0.0739,0.5236,0.0045
la2573a.dat,-1.0,-0.036,0.00742,0.00151,0.0191,0.3836,0.0318
cootie.dat,-1.0,0.5212,0.00634,0.00104,-0.1137,0.5453,0.0045
goe650.dat,-1.0,0.4266,0.00571,0.0009,-0.1253,0.5882,0.1629
m24.dat,-1.0,0.199,0.00759,0.00184,-0.017,0.4514,0.0026
usnps4.dat,-1.0,0.5472,0.00715,0.00151,-0.1326,0.4844,0.0306
naca0015.dat,-1.0,-0.1142,0.00568,0.00102,0.0,0.5217,0.3839
rc10b3.dat,-1.0,-0.0232,0.00584,0.00088,-0.0047,0.6997,0.0806
fx84w150.dat,-1.0,0.3711,0.00571,0.00096,-0.0975,0.5778,0.2074
goe493.dat,-1.0,0.3304,0.00624,0.00102,-0.1029,0.5989,0.0931
rc10n1.dat,-1.0,-0.0589,0.00619,0.00084,0.0068,0.6194,0.0218
raf30.dat,-1.0,-0.0958,0.00553,0.00081,-0.0033,0.5953,0.2865
s4083.dat,-1.0,,,,,,
e547.dat,-1.0,0.1524,0.00474,0.00094,-0.0477,0.5257,0.648
goe780.dat,-1.0,-0.0153,0.0022,-0.00285,-0.0142,0.7075,0.0955
goe624.dat,-1.0,0.4246,0.00754,0.00161,-0.0981,0.4566,0.0017
s4061.dat,-1.0,,,,,,
ag14.dat,-1.0,,,,,,
sc1012r8.dat,-1.0,0.1303,0.00787,0.0016,-0.0286,0.29,0.0245
goe553.dat,-1.0,0.4564,0.00697,0.00119,-0.1072,0.433,0.0018
fx60100.dat,-1.0,0.4013,0.00511,0.00055,-0.119,0.5471,0.2857
k1.dat,-1.0,0.1801,0.00411,0.00051,-0.0849,0.6883,0.471
coanda1.dat,-1.0,0.1596,0.00596,0.00076,-0.0415,0.549,0.0662
giiib.dat,-1.0,-0.0784,0.00615,0.00082,0.0045,0.5951,0.1043
goe508.dat,-1.0,0.4629,0.00704,0.0015,-0.1052,0.5003,0.0446
ah7476.dat,-1.0,0.7755,0.00548,0.00124,-0.2062,0.7501,0.0162
hq1010.dat,-1.0,0.0292,0.00434,0.00042,-0.0306,0.6498,0.4417
ag37.dat,-1.0,0.27,0.00518,0.00067,-0.046,0.466,0.454
naca16018.dat,-1.0,-0.0552,0.00358,0.00103,-0.0127,0.8366,0.7784
hs1620.dat,-1.0,0.4877,0.00794,0.00255,-0.1301,0.5504,0.1903
fx73cl1152.dat,-1.0,0.5199,0.00731,0.00152,-0.1163,0.365,0.0547
spicasm.dat,-1.0,0.3699,0.00664,0.00125,-0.0849,0.5102,0.0209
e393.dat,-1.0,0.4433,0.0049,0.00065,-0.1258,0.5767,0.3756
naca16012.dat,-1.0,-0.0845,0.00339,0.00066,-0.0059,0.8744,0.684
e220.dat,-1.0,0.0142,0.00547,0.00073,-0.0084,0.5872,0.2422
e561.dat,-1.0,0.6028,0.00648,0.00137,-0.1612,0.4371,0.2665
goe63.dat,-1.0,0.5808,0.00701,0.00189,-0.1274,0.535,0.0015
fx77w270s.dat,-1.0,0.1978,0.00709,0.00241,-0.0312,0.3911,0.5514
goe460.dat,-1.0,-0.0896,0.00641,0.00154,-0.0049,0.4707,0.3892
df102.dat,-1.0,0.1464,0.00535,0.00067,-0.0497,0.5612,0.2679
dormoy.dat,-1.0,0.3405,0.00795,0.00121,-0.0565,0.052,0.1746
e562.dat,-1.0,0.4845,0.00584,0.00104,-0.143,0.481,0.3244
mh110.dat,-1.0,-0.1711,0.00591,0.0007,0.0351,0.3394,0.3201
e433.dat,-1.0,0.5105,0.00397,0.00078,-0.1399,0.6874,0.6422
goe652.dat,-1.0,1.0527,0.0071,0.00224,-0.2738,0.4887,0.1288
raf26.dat,-1.0,,,,,,
goe525.dat,-1.0,1.1368,0.00852,0.00296,-0.2689,0.4504,0.002
psu-90-125wl.dat,-1.0,0.2362,0.0046,0.0006,-0.0772,0.6561,0.3977
clarkysm.dat,-1.0,0.293,0.00574,0.0008,-0.0821,0.5791,0.1503
sc1094r8.dat,-1.0,,,,,,
n9.dat,-1.0,0.3481,0.00617,0.00072,-0.0647,0.4061,0.1873
goe226.dat,-1.0,0.8575,0.00761,0.00191,-0.2091,0.4163,0.0473
npl9660.dat,-1.0,-0.0336,0.00689,0.00113,-0.0075,0.5191,0.0096
pmc19sm.dat,-1.0,-0.0418,0.0069,0.00108,0.0087,0.3938,0.0189
goe199.dat,-1.0,,,,,,
as5046.dat,-1.0,0.1574,0.0044,0.0008,-0.0574,0.6224,0.6028
s1014.dat,-1.0,-0.1218,0.00373,0.00083,0.0021,0.7281,0.6977
n64015a.dat,-1.0,-0.1157,0.00457,0.0007,0.0009,0.6031,0.545
whitcomb.dat,-1.0,0.3418,0.00568,0.00126,-0.1332,0.3078,0.6348
s2050.dat,-1.0,0.1403,0.00466,0.00046,-0.0615,0.62,0.3647
ah85l120.dat,-1.0,-0.1078,0.00324,0.00048,-0.0006,0.7831,0.7161
arad6.dat,-1.0,0.5063,0.00595,0.00132,-0.1359,0.6988,0.0361
e1214.dat,-1.0,0.0773,0.00686,0.00142,-0.0225,0.3255,0.2963
ag27.dat,-1.0,0.2007,0.0052,0.00042,-0.0648,0.6048,0.1128
e715.dat,-1.0,0.1338,0.00513,0.00072,-0.0423,0.4902,0.4246
hobie.dat,-1.0,0.3465,0.00633,0.0008,-0.1015,0.4543,0.052
ag45c03.dat,-1.0,-0.0241,0.00607,0.00076,-0.0297,0.5502,0.0211
goe692.dat,-1.0,0.4768,0.00648,0.00133,-0.1268,0.579,0.1141
s4053.dat,-1.0,0.2407,0.00575,0.00065,-0.0726,0.6326,0.0115
fx66h80.dat,-1.0,-0.0576,0.0068,0.00103,0.0165,0.4035,0.0072
hq2510.dat,-1.0,,,,,,
isa961.dat,-1.0,0.4644,0.00857,0.00166,-0.0932,0.1009,0.0754
naca632615.dat,-1.0,0.4215,0.00479,0.00079,-0.1204,0.5735,0.4841
goe506.dat,-1.0,,,,,,
fx84w175.dat,-1.0,0.3969,0.00587,0.0012,-0.106,0.5721,0.2494
dae21.dat,-1.0,0.57,0.00589,0.00104,-0.1342,0.5993,0.0172
b707c.dat,-1.0,0.0844,0.00868,0.0017,-0.0312,0.0103,0.0089
usa29.dat,-1.0,0.3539,0.00707,0.00135,-0.0936,0.5104,0.0023
ah21-9.dat,-1.0,0.2085,0.00428,0.00034,-0.0777,0.8673,0.1595
clarkz.dat,-1.0,0.3428,0.00634,0.00097,-0.0901,0.5626,0.0217
usa45m.dat,-1.0,0.1769,0.00295,-0.00306,-0.0405,0.3589,0.0161
goe55.dat,-1.0,0.0711,0.00774,0.00156,-0.0292,0.2887,0.0017
fx78k161.dat,-1.0,0.1227,0.00575,0.00113,-0.0327,0.6241,0.2485
e656.dat,-1.0,0.5026,0.00565,0.00111,-0.1261,0.6176,0.2281
e587.dat,-1.0,0.586,0.00451,0.00099,-0.1599,0.6402,0.5883
m22.dat,-1.0,0.1544,0.01663,0.01346,-0.0226,0.46,0.016
mrc-20.dat,-1.0,0.3081,0.0062,0.00116,-0.0842,0.6385,0.0931
hq2012.dat,-1.0,0.1681,0.00446,0.00053,-0.06,0.6237,0.454
naca64209.dat,-1.0,0.0678,0.00587,0.00099,-0.0413,0.6822,0.023
goe222.dat,-1.0,0.8455,0.00763,0.00213,-0.2147,0.4723,0.1247
goe392.dat,-1.0,,,,,,
giiii.dat,-1.0,0.02,0.00568,0.00066,-0.0195,0.6962,0.0269
bacnlf.dat,-1.0,0.1276,0.00319,0.00041,-0.0701,0.8818,0.6047
goe408.dat,-1.0,,,,,,
hor07.dat,-1.0,0.334,0.00859,0.00201,-0.0943,0.1603,0.051
goe358.dat,-1.0,,,,,,
goe412.dat,-1.0,0.4674,0.00646,0.0011,-0.1205,0.5864,0.016
e193.dat,-1.0,0.2727,0.00559,0.00062,-0.0782,0.5635,0.1406
goe328.dat,-1.0,0.2976,0.00666,0.0012,-0.0807,0.5206,0.0016
hs1606.dat,-1.0,0.4546,0.0049,0.00062,-0.1243,0.7445,0.1131
fx78k140.dat,-1.0,0.2398,0.00566,0.00093,-0.0581,0.6544,0.1475
naca663418.dat,-1.0,0.2391,0.00417,0.00099,-0.081,0.6959,0.6766
goe431.dat,-1.0,0.7672,0.00781,0.00183,-0.2035,0.3769,0.0054
ag35.dat,-1.0,0.3118,0.00501,0.00065,-0.0467,0.4603,0.516
sd8020.dat,-1.0,-0.1069,0.0049,0.00057,-0.0013,0.6028,0.383
goe490.dat,-1.0,0.2897,0.00647,0.00086,-0.0785,0.4977,0.0045
fx75vg166.dat,-1.0,0.1817,0.00379,0.00081,-0.0579,0.6759,0.7233
eh1070.dat,-1.0,-0.0636,0.00566,0.00051,-0.0003,0.568,0.1103
e184.dat,-1.0,-0.1435,0.00602,0.00069,0.0235,0.5841,0.0563
isa960.dat,-1.0,0.4745,0.00934,0.00258,-0.0955,0.0916,0.0758
e908.dat,-1.0,0.3777,0.00315,0.00042,-0.1315,0.8815,0.591
giiil.dat,-1.0,0.0294,0.0061,0.00086,-0.0184,0.5996,0.0254
goe425.dat,-1.0,0.3563,0.00712,0.00131,-0.0843,0.4705,0.0192
fx73170a.dat,-1.0,0.515,0.00585,0.00121,-0.1277,0.6055,0.2229
goe498.dat,-1.0,0.582,0.00659,0.00134,-0.148,0.4849,0.1438
goe567.dat,-1.0,0.5429,0.00657,0.00118,-0.1484,0.5076,0.0721
n2415.dat,-1.0,0.1371,0.00595,0.00104,-0.0521,0.5236,0.2896
s8052.dat,-1.0,0.0605,0.00449,0.00058,-0.03,0.6338,0.4449
e434.dat,-1.0,0.4089,0.00563,0.00087,-0.1025,0.623,0.139
goe366.dat,-1.0,0.7119,0.00782,0.00228,-0.1578,0.4454,0.0158
goe598.dat,-1.0,0.0019,0.00568,0.00053,-0.0259,0.6782,0.0265
ht23.dat,-1.0,-0.0306,0.00602,0.00064,-0.0084,0.4222,0.1384
naca2408.dat,-1.0,0.1306,0.00512,0.00049,-0.053,0.6697,0.1692
ames03.dat,-1.0,-0.0885,0.00594,0.00135,0.0112,0.6834,0.1823
fx74cl6140.dat,-1.0,0.7071,0.0072,0.00168,-0.1532,0.4275,0.0115
c141b.dat,-1.0,0.0785,0.00406,0.00065,-0.0465,0.7977,0.4853
geminism.dat,-1.0,0.1043,0.00534,0.00089,-0.0413,0.5411,0.434
e64.dat,-1.0,0.386,0.0046,0.00042,-0.1176,0.7081,0.2273
ht22.dat,-1.0,-0.025,0.00604,0.0006,-0.0104,0.4697,0.048
miley.dat,-1.0,0.2195,0.00736,0.00202,-0.0307,0.5033,0.0043
mh61.dat,-1.0,-0.087,0.00507,0.00056,0.0094,0.5861,0.305
nlf414f.dat,-1.0,0.2114,0.00464,0.00154,-0.0723,0.7601,0.5527
goe561.dat,-1.0,0.4786,0.01069,0.00478,-0.0589,0.4138,0.0218
goe526.dat,-1.0,0.3159,0.0064,0.001,-0.0809,0.5584,0.034
