name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
ag24.dat,9.5,1.3369,0.01315,0.00828,-0.0611,0.0019,1.0
hor12.dat,9.5,1.5624,0.01504,0.00936,-0.1096,0.0005,0.9995
goe493.dat,9.5,,,,,,
e184.dat,9.5,0.9626,0.01175,0.00901,0.0192,0.0022,1.0
e582.dat,9.5,1.3751,0.01397,0.00865,-0.0818,0.0969,0.8077
n66021.dat,9.5,0.6102,0.01693,0.01131,0.0638,0.0221,0.7141
ag455ct02r.dat,9.5,1.2327,0.01174,0.00705,-0.0268,0.0039,1.0
e580.dat,9.5,1.4705,0.01785,0.01147,-0.1148,0.0007,0.6052
m1.dat,9.5,,,,,,
vr15.dat,9.5,1.1403,0.01089,0.00605,-0.003,0.0114,1.0
lg10sc.dat,9.5,1.1712,0.01029,0.00538,-0.0095,0.0335,1.0
usa41.dat,9.5,1.2945,0.03496,0.03187,-0.0557,0.0005,1.0
e226.dat,9.5,1.1266,0.01298,0.00847,-0.0146,0.0039,1.0
usa40b.dat,9.5,1.4711,0.01472,0.00909,-0.0723,0.0009,1.0
goe498.dat,9.5,1.3983,0.01855,0.01287,-0.0828,0.0,1.0
c141f.dat,9.5,1.3237,0.01187,0.00652,-0.0576,0.022,1.0
s3025.dat,9.5,1.3746,0.01353,0.00842,-0.0656,0.005,1.0
goe683.dat,9.5,0.9577,0.01893,0.01376,0.0298,0.0013,0.9808
fx74130wp2.dat,9.5,1.2661,0.01821,0.01268,-0.0714,0.0019,0.8406
e392.dat,9.5,1.4518,0.01404,0.00887,-0.0894,0.0055,1.0
sd7034.dat,9.5,1.445,0.01152,0.00638,-0.0742,0.0484,1.0
e328.dat,9.5,,,,,,
fx79l120.dat,9.5,1.0838,0.01053,0.0058,-0.0028,0.0156,1.0
ag16.dat,9.5,1.2778,0.0135,0.00899,-0.0458,0.0014,1.0
b540ols.dat,9.5,1.0914,0.01061,0.00581,0.0023,0.013,1.0
dga1138.dat,9.5,1.3297,0.01671,0.01236,-0.0462,0.0019,1.0
v23010.dat,9.5,1.1623,0.01203,0.00705,-0.0032,0.0012,1.0
n64012.dat,9.5,1.0386,0.01216,0.00736,0.0008,0.0006,0.8983
dsma523b.dat,9.5,1.6214,0.01565,0.0098,-0.1382,0.0189,0.6692
goe324.dat,9.5,1.5033,0.01618,0.0105,-0.0616,0.0005,1.0
mh91.dat,9.5,1.1015,0.00852,0.0042,0.0221,0.1347,0.9319
rc0864c.dat,9.5,,,,,,
sd8040.dat,9.5,1.3434,0.01122,0.00609,-0.055,0.0294,1.0
goe585.dat,9.5,,,,,,
mh92.dat,9.5,1.0888,0.0085,0.00417,0.026,0.141,0.9159
fx84w218.dat,9.5,1.2347,0.01169,0.00752,-0.0445,0.2783,0.8172
du84132v.dat,9.5,1.3379,0.01462,0.00862,-0.0707,0.0003,0.7697
nl722343.dat,9.5,1.2239,0.01254,0.00698,-0.0364,0.0074,0.6976
defcnd2.dat,9.5,1.2475,0.01434,0.00887,-0.0352,0.0011,1.0
k3.dat,9.5,1.5215,0.01776,0.01145,-0.1175,0.013,0.6068
naca2410.dat,9.5,1.2761,0.01139,0.00635,-0.0466,0.0174,1.0
e479.dat,9.5,1.0546,0.01052,0.00563,0.0082,0.0354,0.9867
fx74cl6140.dat,9.5,1.899,0.0092,0.00496,-0.1605,0.3091,0.7976
ssca07.dat,9.5,1.1321,0.01166,0.00715,-0.012,0.0034,1.0
naca1412.dat,9.5,1.1734,0.01095,0.00599,-0.0221,0.0247,1.0
naca633218.dat,9.5,1.2031,0.01292,0.00724,-0.0369,0.0289,0.7055
naca0006.dat,9.5,0.9823,0.02919,0.02739,0.0087,0.0012,1.0
fx61168.dat,9.5,1.4332,0.01695,0.01087,-0.0951,0.0003,0.6756
ste87151.dat,9.5,1.2968,0.0152,0.00946,-0.0752,0.0291,0.775
naca23018.dat,9.5,1.1772,0.01011,0.00539,0.002,0.1073,0.9787
mh64.dat,9.5,1.1381,0.01286,0.00846,-0.0082,0.0008,1.0
ag45c03.dat,9.5,1.1499,0.01035,0.00553,-0.0284,0.0068,1.003
naca643618.dat,9.5,1.3839,0.01646,0.01057,-0.0889,0.033,0.7041
e435.dat,9.5,,,,,,
m15.dat,9.5,1.2688,0.01623,0.01118,-0.0362,0.0006,1.0
goe676.dat,9.5,1.106,0.01913,0.01455,-0.0106,0.0005,1.0
nlf0215f.dat,9.5,1.5025,0.01533,0.00928,-0.1142,0.0372,0.704
hq09.dat,9.5,,,,,,
rae69ck.dat,9.5,1.1976,0.01295,0.00757,-0.0513,0.0062,0.723
goe429.dat,9.5,,,,,,
e836.dat,9.5,0.8473,0.01432,0.01085,0.0277,0.0004,0.8445
bambino6.dat,9.5,,,,,,
daytonwrightt1.dat,9.5,1.5171,0.01718,0.01159,-0.0642,0.017,1.0
geminism.dat,9.5,1.2588,0.01285,0.00748,-0.0454,0.014,1.0
goe361.dat,9.5,,,,,,
ah93w257.dat,9.5,1.5066,0.01328,0.00767,-0.1181,0.1465,0.5426
fx84w140.dat,9.5,1.3487,0.01405,0.00882,-0.0723,0.0407,1.0
dae11.dat,9.5,,,,,,
hq2590sm.dat,9.5,1.3748,0.01244,0.00738,-0.0723,0.0095,1.0
e59.dat,9.5,,,,,,
naca0008.dat,9.5,1.0503,0.0117,0.00733,0.0032,0.0038,1.0
e635.dat,9.5,1.0762,0.01257,0.00761,0.0364,0.0004,0.9898
goe526.dat,9.5,1.2952,0.01421,0.00874,-0.0441,0.0019,1.0
naca63209.dat,9.5,1.208,0.01291,0.00851,-0.0379,0.0047,1.0
ht12.dat,9.5,1.0616,0.01431,0.01078,0.0042,0.0039,1.0033
fxlv152.dat,9.5,1.0656,0.01329,0.00772,-0.0041,0.0038,0.6652
goe646.dat,9.5,,,,,,
usa98.dat,9.5,1.6226,0.02078,0.01501,-0.147,0.0021,1.0
goe332.dat,9.5,,,,,,
naca641112.dat,9.5,,,,,,
naca64a010.dat,9.5,1.0412,0.01239,0.00816,0.0005,0.0057,1.0
e542.dat,9.5,1.0365,0.01224,0.00686,-0.0002,0.0549,0.7758
mh43.dat,9.5,1.1613,0.0154,0.01137,-0.0177,0.001,1.0
goe308.dat,9.5,,,,,,
hq3015.dat,9.5,1.2304,0.01489,0.00917,-0.0452,0.0006,0.8337
giiim.dat,9.5,1.1876,0.01038,0.00544,-0.0087,0.0243,1.0
hobiesm.dat,9.5,1.4126,0.01486,0.00999,-0.0812,0.002,1.0
fx08s176.dat,9.5,,,,,,
vr9.dat,9.5,0.6631,0.1009,0.10002,-0.0175,0.0005,1.0
goe115.dat,9.5,,,,,,
be50sm.dat,9.5,1.5174,0.01359,0.00828,-0.0999,0.0041,1.0
eh1070.dat,9.5,0.9573,0.0351,0.03331,0.0157,0.0016,1.0
usa48.dat,9.5,,,,,,
s4022.dat,9.5,1.5697,0.01563,0.0101,-0.134,0.003,1.0
ys930.dat,9.5,,,,,,
sd2083.dat,9.5,1.2745,0.01368,0.00887,-0.0481,0.0023,1.0
mh117.dat,9.5,1.3307,0.0126,0.00741,-0.0602,0.0024,1.0
naca65210.dat,9.5,1.1819,0.01282,0.00839,-0.0357,0.0064,1.0
naca4415.dat,9.5,,,,,,
goe244.dat,9.5,1.8678,0.04118,0.03442,-0.2032,0.0011,0.502
goe207.dat,9.5,,,,,,
ht23.dat,9.5,1.1471,0.01087,0.00632,-0.0049,0.0105,1.0033
raf27.dat,9.5,,,,,,
goe522.dat,9.5,1.4212,0.01577,0.01121,-0.0868,0.1968,1.0
fx74130wp2mod.dat,9.5,1.2868,0.01692,0.01137,-0.0716,0.0018,0.8381
mh30.dat,9.5,,,,,,
ah21-9.dat,9.5,1.2626,0.01298,0.00834,-0.0542,0.0022,1.0
s2055.dat,9.5,1.2153,0.01218,0.0074,-0.0361,0.0019,1.0
e180.dat,9.5,1.1716,0.0134,0.00903,-0.0172,0.0048,1.0
fx79w151a.dat,9.5,,,,,,
c5e.dat,9.5,1.2426,0.0113,0.00617,-0.0391,0.0159,1.0
fx84w150.dat,9.5,1.3445,0.01409,0.00902,-0.0704,0.0676,1.0
goe390.dat,9.5,1.3961,0.03183,0.0261,-0.0916,0.0008,1.0
s8025.dat,9.5,1.079,0.01089,0.00632,0.0062,0.004,1.0
hq208.dat,9.5,,,,,,
rc410.dat,9.5,1.184,0.01204,0.00681,-0.0058,0.0006,1.0
eh1590.dat,9.5,1.1039,0.01204,0.00754,0.0025,0.0021,1.0
ag36.dat,9.5,1.4211,0.01502,0.01024,-0.0444,0.0024,1.0031
ames03.dat,9.5,1.1744,0.01145,0.00649,-0.0135,0.0133,1.0
naca663218.dat,9.5,0.8973,0.01589,0.01021,0.0076,0.0127,0.7457
goe515.dat,9.5,,,,,,
goe404.dat,9.5,1.4732,0.01522,0.00948,-0.0675,0.0008,1.0
c141d.dat,9.5,1.2151,0.01157,0.0064,-0.0382,0.0158,1.0
hh02.dat,9.5,1.1493,0.01101,0.00618,-0.0007,0.0162,0.9825
hq1511.dat,9.5,1.2201,0.01176,0.00675,-0.0367,0.0075,1.0
goe476.dat,9.5,,,,,,
boe103.dat,9.5,1.2957,0.01889,0.01397,-0.0487,0.0004,1.0
goe123.dat,9.5,,,,,,
goe399.dat,9.5,,,,,,
goe766.dat,9.5,1.1694,0.01231,0.00732,-0.0009,0.0022,1.0
n6h20.dat,9.5,0.5618,0.03947,0.03422,0.0807,0.0006,0.8541
goe406.dat,9.5,1.4588,0.01618,0.01046,-0.0736,0.002,1.0
goe692.dat,9.5,1.3712,0.01938,0.01367,-0.0831,0.0026,1.0
fx83w227.dat,9.5,1.1751,0.01076,0.00714,-0.0361,0.3268,0.9598
goe318.dat,9.5,,,,,,
s8035.dat,9.5,1.0548,0.01002,0.00528,0.0046,0.0385,0.9943
goe655.dat,9.5,,,,,,
sc20503.dat,9.5,,,,,,
goe652.dat,9.5,1.8398,0.03008,0.02306,-0.2054,0.0008,0.3038
goe797.dat,9.5,,,,,,
e874.dat,9.5,,,,,,
whitcomb.dat,9.5,1.4982,0.01453,0.00879,-0.1181,0.0151,0.6754
goe269.dat,9.5,,,,,,
e434.dat,9.5,1.3422,0.01253,0.00762,-0.0655,0.0827,1.0
mh25.dat,9.5,1.057,0.0123,0.0076,-0.0034,0.0007,0.9896
e908.dat,9.5,0.9294,0.07232,0.0712,-0.0274,0.0005,1.0
m12.dat,9.5,,,,,,
naca633418.dat,9.5,1.3139,0.01354,0.0078,-0.0639,0.0442,0.6991
n64015.dat,9.5,1.0412,0.01167,0.00627,-0.0004,0.0099,0.7813
oa206.dat,9.5,1.1055,0.01377,0.00978,-0.003,0.0028,1.0
r1082t.dat,9.5,1.1561,0.01273,0.00738,-0.0273,0.0629,0.8141
vr1.dat,9.5,1.1632,0.01242,0.0073,-0.0217,0.0004,1.0
goe795sm.dat,9.5,1.2682,0.01258,0.0077,-0.0473,0.0038,1.0
fx05h126.dat,9.5,1.2595,0.01956,0.01461,-0.0344,0.0021,1.0
goe803h.dat,9.5,1.7515,0.01609,0.01031,-0.146,0.001,1.0
goe242.dat,9.5,,,,,,
avistar.dat,9.5,1.2693,0.01332,0.008,-0.0464,0.0136,1.0
goe500.dat,9.5,,,,,,
e210.dat,9.5,1.4962,0.01296,0.0076,-0.1047,0.0423,1.0
e385.dat,9.5,1.6791,0.01691,0.01152,-0.1458,0.0032,1.0
nacam6.dat,9.5,1.1431,0.01166,0.00661,-0.0023,0.0257,0.9873
davissm.dat,9.5,,,,,,
sc20610.dat,9.5,1.4835,0.01559,0.01027,-0.0988,0.0102,0.735
e559.dat,9.5,1.4598,0.01551,0.00981,-0.099,0.0002,1.0
df102.dat,9.5,1.2773,0.01015,0.00533,-0.0397,0.062,1.0
th25816.dat,9.5,0.8559,0.01997,0.01617,-0.0119,0.3909,0.812
isa961.dat,9.5,1.5526,0.0156,0.01019,-0.0826,0.0027,1.0
e377.dat,9.5,,,,,,
goe624.dat,9.5,1.4259,0.01806,0.01233,-0.0761,0.0018,1.0
rae104.dat,9.5,1.0142,0.01226,0.00794,0.005,0.0038,0.9972
c141c.dat,9.5,1.1815,0.01169,0.00658,-0.033,0.0111,1.0
goe403.dat,9.5,,,,,,
goe621.dat,9.5,,,,,,
sd8000.dat,9.5,1.2518,0.01168,0.00676,-0.0414,0.0089,1.0
m24.dat,9.5,,,,,,
ag44ct02r.dat,9.5,1.2414,0.01175,0.00695,-0.0297,0.0041,1.0
usa40.dat,9.5,1.5602,0.01553,0.00983,-0.1042,0.0008,1.0
j5012.dat,9.5,1.021,0.01076,0.00596,0.0087,0.0132,0.9912
naca001065.dat,9.5,0.9489,0.01042,0.0057,0.0218,0.0122,0.9851
ys920.dat,9.5,,,,,,
hq3513.dat,9.5,1.3347,0.01479,0.00945,-0.0669,0.0009,1.0
kc135b.dat,9.5,1.1754,0.01163,0.0066,-0.0187,0.0135,1.0
goe702.dat,9.5,,,,,,
naca000834.dat,9.5,,,,,,
naca65206.dat,9.5,0.8141,0.09706,0.09628,-0.0396,0.0013,1.0
s2060.dat,9.5,1.2487,0.01493,0.01063,-0.0471,0.0052,1.0
fx77080.dat,9.5,1.0678,0.01121,0.00671,0.0017,0.0062,1.0
goe449.dat,9.5,1.2225,0.02226,0.01674,-0.0546,0.0017,1.0
s4310.dat,9.5,1.4368,0.0122,0.00691,-0.0737,0.0349,1.0
b707b.dat,9.5,0.9675,0.01201,0.0074,0.034,0.0007,0.9888
goe622.dat,9.5,,,,,,
naca63206.dat,9.5,,,,,,
naca654421.dat,9.5,1.0552,0.02024,0.01435,-0.034,0.025,0.6645
goe532.dat,9.5,1.4739,0.01497,0.00938,-0.0713,0.0011,1.0
e864.dat,9.5,1.0466,0.01233,0.00711,-0.0112,0.3194,0.4354
fx63137sm.dat,9.5,1.8738,0.01641,0.01053,-0.1896,0.0658,0.7981
naca001264.dat,9.5,0.999,0.01063,0.00589,0.0123,0.0224,0.9879
e603.dat,9.5,1.1594,0.0213,0.01534,-0.0492,0.0,0.7267
ah79100a.dat,9.5,1.453,0.01385,0.00857,-0.0966,0.0048,1.0
s4233.dat,9.5,1.3135,0.01364,0.00829,-0.0597,0.0056,1.0
goe290.dat,9.5,1.3732,0.0158,0.01011,-0.0596,0.0003,1.0
hq010.dat,9.5,1.0274,0.01334,0.00921,0.0057,0.0011,1.0
stcyr171.dat,9.5,1.031,0.01463,0.00886,0.0138,0.0223,0.414
fauvel.dat,9.5,1.0837,0.00901,0.00466,0.0415,0.1121,0.9849
goe180.dat,9.5,,,,,,
n13.dat,9.5,0.9989,0.0107,0.00588,0.0121,0.0103,0.9874
lwk80100.dat,9.5,0.9482,0.01202,0.00742,0.0214,0.0046,0.8815
goe303.dat,9.5,,,,,,
goe381.dat,9.5,,,,,,
goe301.dat,9.5,,,,,,
naca16009.dat,9.5,0.6444,0.07367,0.0728,0.0376,0.0023,1.0
e431.dat,9.5,1.4065,0.01362,0.00842,-0.0897,0.1161,0.8057
dae31.dat,9.5,,,,,,
goe430.dat,9.5,,,,,,
s5010.dat,9.5,1.1661,0.01038,0.00558,0.0004,0.0239,1.0
sd7003.dat,9.5,1.233,0.01142,0.00657,-0.0313,0.0088,1.0
hq359.dat,9.5,1.3378,0.02444,0.02028,-0.0718,0.0002,1.0
hobie.dat,9.5,,,,,,
fx78pk188.dat,9.5,0.924,0.01909,0.01367,-0.0068,0.0623,0.7428
npl9626.dat,9.5,1.1306,0.01094,0.00593,-0.009,0.0149,1.0
s4158.dat,9.5,1.3023,0.01266,0.00748,-0.0558,0.0205,1.0
ah83150q.dat,9.5,1.3695,0.01287,0.00773,-0.0609,0.1048,0.8325
naca643418.dat,9.5,1.2628,0.01457,0.00874,-0.058,0.0266,0.7041
fx711525.dat,9.5,1.0088,0.01352,0.00818,0.0102,0.0084,0.7154
giiig.dat,9.5,,,,,,
rg14.dat,9.5,1.1874,0.01395,0.00954,-0.0284,0.001,1.0
goe506.dat,9.5,,,,,,
m17.dat,9.5,,,,,,
goe182.dat,9.5,,,,,,
npl9510.dat,9.5,1.3122,0.01398,0.00848,-0.0816,0.013,0.628
s8023.dat,9.5,1.0667,0.01044,0.00594,0.0086,0.0099,1.0
e656.dat,9.5,1.4207,0.01401,0.00932,-0.0909,0.179,0.8627
isa571.dat,9.5,1.492,0.01485,0.00978,-0.0789,0.002,1.0
ag47c03.dat,9.5,1.079,0.01039,0.00593,-0.0164,0.0055,1.003
bacxxx.dat,9.5,1.2095,0.01177,0.00663,-0.0328,0.0075,1.0
naca632615.dat,9.5,1.4937,0.01467,0.00885,-0.1058,0.0187,0.7871
e472.dat,9.5,1.1492,0.01102,0.00599,-0.0078,0.0137,1.0
lrn1015.dat,9.5,,,,,,
fx72150a.dat,9.5,1.579,0.03419,0.02798,-0.1654,0.0094,0.6706
ah95160.dat,9.5,1.5912,0.01669,0.01176,-0.1239,0.1298,1.0047
naca652215.dat,9.5,1.1331,0.01285,0.00742,-0.0281,0.0117,0.788
naca642415.dat,9.5,1.337,0.01366,0.00797,-0.0709,0.0117,0.7875
sc21010.dat,9.5,1.8157,0.02009,0.01491,-0.1248,0.0089,0.8352
hq2090sm.dat,9.5,1.2811,0.01357,0.00889,-0.0515,0.0019,1.0
e426.dat,9.5,1.1513,0.01205,0.00717,-0.0117,0.0019,1.0
raf31.dat,9.5,,,,,,
hq2195.dat,9.5,1.3027,0.01355,0.00867,-0.0561,0.0017,1.0
e376.dat,9.5,,,,,,
fx76100.dat,9.5,1.0947,0.01066,0.00593,-0.0044,0.0112,1.0
goe190.dat,9.5,1.3814,0.01135,0.0054,-0.084,0.0003,0.4157
goe235.dat,9.5,1.3807,0.01335,0.00845,-0.0559,0.0192,1.0
n2414.dat,9.5,1.2764,0.01141,0.00621,-0.0439,0.04,1.0
fx78k150.dat,9.5,1.2004,0.02456,0.01931,-0.0671,0.0052,0.8776
usa45.dat,9.5,,,,,,
mh120.dat,9.5,1.1997,0.05344,0.05199,-0.0697,0.0014,1.0
ag14.dat,9.5,1.2784,0.01391,0.0096,-0.0425,0.0012,1.0
cr1.dat,9.5,,,,,,
oaf139.dat,9.5,0.9771,0.01021,0.00567,0.0319,0.0346,1.0
goe633.dat,9.5,,,,,,
usa28.dat,9.5,,,,,,
e1230.dat,9.5,1.4318,0.00956,0.00461,-0.0606,0.2274,0.6914
s1012.dat,9.5,1.0248,0.01062,0.00539,0.0069,0.0235,0.8158
naca4412.dat,9.5,1.4743,0.01294,0.00748,-0.0905,0.0318,1.0
fx78k140a20.dat,9.5,1.2477,0.02217,0.01683,-0.0673,0.0015,0.884
hq3514.dat,9.5,1.3218,0.01517,0.0095,-0.0651,0.0019,0.856
rg149.dat,9.5,1.1577,0.01681,0.01261,-0.0219,0.0003,1.0
eh2010.dat,9.5,1.139,0.01163,0.00679,-0.0003,0.0021,1.0
goe410.dat,9.5,1.0361,0.01243,0.00712,0.0117,0.0009,0.8332
goe497.dat,9.5,,,,,,
naca16015.dat,9.5,0.7971,0.01101,0.00607,0.0474,0.0181,0.9494
v13009.dat,9.5,1.145,0.01205,0.00716,-0.0053,0.001,1.0
goe223.dat,9.5,,,,,,
mh121.dat,9.5,,,,,,
s4320.dat,9.5,1.4984,0.01361,0.00809,-0.0877,0.0035,1.0
e682.dat,9.5,1.0509,0.01705,0.01152,-0.0176,0.0015,0.8469
e838.dat,9.5,0.8159,0.01488,0.0094,0.0319,0.0016,0.6865
e604.dat,9.5,1.3251,0.01436,0.00915,-0.0803,0.1519,0.6894
goe530.dat,9.5,1.3678,0.0157,0.01008,-0.0436,0.0004,0.9998
dh4009sm.dat,9.5,0.8412,0.051,0.04973,0.0222,0.0033,1.0
oaf095.dat,9.5,1.5882,0.0141,0.0087,-0.1238,0.0111,1.0
mh62.dat,9.5,1.1489,0.01191,0.00712,-0.0078,0.0003,1.0
e664ex.dat,9.5,2.1976,0.05146,0.04488,-0.3023,0.0011,0.6116
ah94w301.dat,9.5,1.4859,0.01041,0.00546,-0.1193,0.3018,0.4914
sg6051.dat,9.5,1.3964,0.01366,0.0082,-0.0827,0.008,1.0
rc10b3.dat,9.5,1.1266,0.01134,0.00619,-0.0052,0.0084,0.9934
ames01.dat,9.5,1.1508,0.01083,0.00577,-0.0058,0.0207,1.0
s4180.dat,9.5,1.5186,0.01149,0.00633,-0.0836,0.0552,1.0
s9000.dat,9.5,1.3509,0.01239,0.00728,-0.0636,0.0046,1.0
e334.dat,9.5,1.3233,0.00938,0.00482,-0.0281,0.1359,0.9583
e555.dat,9.5,1.4016,0.01318,0.00714,-0.0908,0.0363,0.5824
naca0024.dat,9.5,0.9852,0.01038,0.00549,0.0177,0.1499,0.8182
e297.dat,9.5,0.9955,0.01482,0.01044,0.0071,0.001,0.846
fx082512.dat,9.5,,,,,,
goe685.dat,9.5,,,,,,
e585.dat,9.5,1.4019,0.0139,0.00859,-0.0882,0.0939,0.8098
goe682.dat,9.5,,,,,,
e432.dat,9.5,1.4905,0.01175,0.00679,-0.0959,0.1677,0.7992
goe344.dat,9.5,,,,,,
bw3.dat,9.5,1.7025,0.0151,0.00958,-0.1455,0.0119,1.0
n9.dat,9.5,1.4576,0.01472,0.00971,-0.0578,0.0032,1.0
m2.dat,9.5,,,,,,
hq3011.dat,9.5,,,,,,
v13006.dat,9.5,1.0921,0.01548,0.01163,-0.0014,0.0055,1.0
raf32md.dat,9.5,,,,,,
goe286.dat,9.5,,,,,,
n0009sm.dat,9.5,1.082,0.01131,0.00669,-0.0035,0.0033,1.0
n63215b.dat,9.5,1.2756,0.0112,0.00582,-0.0304,0.0643,0.7736
hs1708.dat,9.5,,,,,,
s7075.dat,9.5,1.3993,0.01218,0.00697,-0.0785,0.0145,1.0
e547.dat,9.5,1.1523,0.01218,0.00658,-0.0235,0.0645,0.6981
fx6617a2.dat,9.5,1.1126,0.01856,0.01249,-0.0289,0.0119,0.6248
e557.dat,9.5,1.5217,0.01372,0.00771,-0.1204,0.0594,0.5794
naca2424.dat,9.5,0.9848,0.01216,0.00803,0.0159,0.1976,0.9772
fx71l150.dat,9.5,0.9986,0.01406,0.00873,0.0121,0.009,0.6881
vr14.dat,9.5,1.1712,0.01126,0.00623,-0.0084,0.0055,1.0
e178.dat,9.5,1.2346,0.01498,0.01058,-0.0335,0.0013,1.0
goe765.dat,9.5,,,,,,
fx601261.dat,9.5,,,,,,
e856.dat,9.5,1.5051,0.00948,0.00517,-0.1021,0.2765,0.8078
hq309.dat,9.5,1.2928,0.0242,0.02015,-0.061,0.0002,1.0
hq3013.dat,9.5,1.2974,0.01429,0.00905,-0.0574,0.0011,1.0
ys915.dat,9.5,,,,,,
clarky.dat,9.5,1.3783,0.01304,0.00751,-0.0696,0.0101,1.0
davis_corrected.dat,9.5,1.2457,0.01107,0.0062,-0.0216,0.0706,0.9982
goe256.dat,9.5,1.2847,0.01819,0.01259,-0.0549,0.0021,1.0
sg6042.dat,9.5,1.4688,0.01235,0.00703,-0.0965,0.0322,1.0
nlr7301.dat,9.5,1.352,0.01384,0.00796,-0.0688,0.036,0.6743
vr5.dat,9.5,1.3514,0.01389,0.00859,-0.0543,0.0,1.0
rg12.dat,9.5,1.2107,0.01272,0.00804,-0.0358,0.002,1.0
mh18.dat,9.5,1.2346,0.01411,0.00925,-0.0308,0.0005,1.0
nacam18.dat,9.5,1.2801,0.01211,0.00677,-0.0388,0.0233,0.9979
ah80136.dat,9.5,1.2251,0.01326,0.00827,-0.0175,0.0164,1.0
ea61012.dat,9.5,1.0082,0.01411,0.0092,0.0124,0.0011,0.7878
e904.dat,9.5,,,,,,
naca0010.dat,9.5,1.0651,0.01041,0.00569,0.0013,0.0125,1.0
hq159b.dat,9.5,,,,,,
m18.dat,9.5,,,,,,
