name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
e228.dat,-2.0,-0.2484,0.00525,0.00075,0.0109,0.6662,0.2622
goe269.dat,-2.0,0.2844,0.00665,0.00157,-0.099,0.5913,0.0036
e591.dat,-2.0,0.7144,0.00687,0.00166,-0.205,0.4636,0.1313
mh42.dat,-2.0,-0.064,0.00582,0.00075,-0.0255,0.6202,0.0732
e422.dat,-2.0,0.4839,0.00738,0.00164,-0.1277,0.4188,0.0138
hq2512.dat,-2.0,0.1329,0.00614,0.00096,-0.0759,0.6591,0.0017
hq2511.dat,-2.0,0.1315,0.00571,0.0008,-0.0762,0.6734,0.059
s7075.dat,-2.0,0.1965,0.00519,0.00068,-0.094,0.7813,0.0262
goe344.dat,-2.0,0.0446,0.00648,0.00121,-0.0505,0.6605,0.0055
hq17.dat,-2.0,0.379,0.00627,0.00118,-0.1306,0.6742,0.0012
goe645.dat,-2.0,0.2921,0.00768,0.00161,-0.0951,0.4013,0.003
ah7476.dat,-2.0,0.6602,0.00562,0.00146,-0.2057,0.7905,0.0046
ames01.dat,-2.0,-0.1802,0.00665,0.00144,0.006,0.679,0.0412
e423.dat,-2.0,0.9179,0.0069,0.00186,-0.2441,0.5415,0.0336
goe738.dat,-2.0,-0.1342,0.00769,0.00168,0.0019,0.4722,0.0014
goe531.dat,-2.0,0.9542,0.00889,0.00445,-0.2705,0.6101,0.0474
m6.dat,-2.0,-0.1388,0.00739,0.00157,0.0014,0.5606,0.0013
s9033.dat,-2.0,-0.2218,0.0053,0.00066,-0.0013,0.6855,0.177
goe532.dat,-2.0,0.3311,0.00719,0.00134,-0.1021,0.418,0.0027
hobie.dat,-2.0,0.2364,0.00609,0.00086,-0.1023,0.5441,0.0452
goe525.dat,-2.0,,,,,,
fx75193.dat,-2.0,0.3661,0.00428,0.00092,-0.1386,0.7064,0.5387
ls421mod.dat,-2.0,0.3057,0.00584,0.00178,-0.0959,0.4889,0.5563
e682.dat,-2.0,0.1474,0.00598,0.00131,-0.071,0.7039,0.1442
s8035.dat,-2.0,-0.217,0.00557,0.00095,-0.0024,0.5808,0.3213
isa962.dat,-2.0,0.3777,0.0068,0.00143,-0.0937,0.5073,0.025
wb13535sm.dat,-2.0,0.1849,0.00557,0.00083,-0.0868,0.5935,0.2202
e325.dat,-2.0,-0.2425,0.00769,0.00162,0.0414,0.42,0.0241
n9.dat,-2.0,0.238,0.0058,0.00066,-0.065,0.5658,0.096
rhodesg36.dat,-2.0,0.5503,0.00851,0.00219,-0.0906,0.2934,0.0567
e433.dat,-2.0,0.3947,0.00543,0.00098,-0.1371,0.7094,0.1436
usa45.dat,-2.0,,,,,,
naca65210.dat,-2.0,,,,,,
naca633018.dat,-2.0,-0.2413,0.00511,0.00095,0.0033,0.5496,0.4652
ah93156.dat,-2.0,0.2112,0.00594,0.00117,-0.0804,0.6582,0.1406
e360.dat,-2.0,-0.0942,0.00641,0.00113,-0.011,0.5754,0.0961
goe613.dat,-2.0,0.2517,0.00653,0.00116,-0.0923,0.563,0.0035
fx77w270.dat,-2.0,0.2281,0.01199,0.00545,-0.0566,0.3807,0.0166
naca1410.dat,-2.0,-0.1011,0.00545,0.0008,-0.0267,0.7167,0.1695
fx83w227.dat,-2.0,0.1109,0.00657,0.00168,-0.0688,0.5463,0.2911
giiik.dat,-2.0,-0.083,0.00606,0.00113,-0.0197,0.7226,0.0222
ssca09.dat,-2.0,-0.165,0.0062,0.00127,-0.0016,0.7621,0.0132
fx69h098.dat,-2.0,,,,,,
ah21-7.dat,-2.0,0.1848,0.00457,0.00058,-0.099,0.8826,0.1229
goe336.dat,-2.0,,,,,,
ah83150q.dat,-2.0,0.1901,0.00693,0.0017,-0.0665,0.593,0.0051
sc1012r8.dat,-2.0,0.0114,0.00783,0.00178,-0.0283,0.3634,0.0211
hq3518.dat,-2.0,0.2717,0.00647,0.00139,-0.1027,0.593,0.1122
ah63k127.dat,-2.0,0.2604,0.00573,0.00095,-0.1027,0.7007,0.0522
e58.dat,-2.0,,,,,,
goe418.dat,-2.0,0.2942,0.00672,0.00122,-0.0995,0.4917,0.0502
naca16012.dat,-2.0,-0.1585,0.00485,0.00107,-0.0134,0.8931,0.3595
giiin.dat,-2.0,-0.0897,0.00674,0.00141,-0.0109,0.5418,0.025
naca633418.dat,-2.0,0.1192,0.00505,0.00092,-0.076,0.5572,0.4533
s1016.dat,-2.0,-0.2128,0.00518,0.00146,-0.0013,0.7602,0.4265
s1223rtl.dat,-2.0,0.9718,0.00942,0.00328,-0.2658,0.2862,0.0177
ls417mod.dat,-2.0,0.2244,0.00684,0.00179,-0.0923,0.3408,0.4198
hq3514.dat,-2.0,0.272,0.00637,0.00113,-0.1047,0.6237,0.0017
mh45.dat,-2.0,-0.152,0.00595,0.00086,0.0003,0.5903,0.0952
ah81131.dat,-2.0,-0.1284,0.00685,0.00173,0.007,0.6721,0.0065
e176.dat,-2.0,0.095,0.00624,0.00108,-0.0612,0.5886,0.01
fx60157.dat,-2.0,0.3089,0.00621,0.00134,-0.1239,0.6958,0.0697
goe682.dat,-2.0,0.2652,0.00634,0.00104,-0.1006,0.5922,0.003
sc20714.dat,-2.0,0.3657,0.00499,0.00143,-0.1434,0.6286,0.5726
ah93k130.dat,-2.0,-0.0206,0.00629,0.00134,-0.0221,0.7268,0.0281
ah95160.dat,-2.0,0.4278,0.00637,0.0013,-0.1298,0.5968,0.0744
goe284.dat,-2.0,0.2714,0.00741,0.00174,-0.0884,0.467,0.088
ys915.dat,-2.0,0.0255,0.00427,0.00065,-0.0704,0.862,0.3537
hq300gd2.dat,-2.0,0.3551,0.00626,0.00138,-0.1132,0.5766,0.1811
nl722343.dat,-2.0,0.0245,0.00564,0.00087,-0.0534,0.772,0.0128
giiie.dat,-2.0,-0.1276,0.00613,0.00095,-0.012,0.7236,0.0023
goe303.dat,-2.0,,,,,,
e344.dat,-2.0,0.1413,0.00787,0.00184,-0.0402,0.3925,0.0064
e387.dat,-2.0,0.1757,0.00625,0.00108,-0.0803,0.5785,0.0076
e551.dat,-2.0,0.2058,0.00529,0.001,-0.0983,0.5432,0.4434
e338.dat,-2.0,0.0491,0.00802,0.00211,-0.0221,0.404,0.0051
goe500.dat,-2.0,0.5113,0.00578,0.0009,-0.1695,0.6576,0.004
usa29.dat,-2.0,0.2494,0.0072,0.00151,-0.0955,0.5309,0.0029
goe147.dat,-2.0,,,,,,
e209.dat,-2.0,0.0218,0.00527,0.00075,-0.0522,0.5304,0.3743
naca001264a08cli0.2.dat,-2.0,-0.007,0.00599,0.00118,-0.0336,0.8127,0.013
naca642415.dat,-2.0,0.1229,0.00477,0.00073,-0.0791,0.5924,0.4552
oaf139.dat,-2.0,-0.4209,0.00702,0.00187,0.0411,0.3955,0.2954
nn7mk20.dat,-2.0,0.2368,0.00458,0.00082,-0.1041,0.6046,0.5261
m24.dat,-2.0,0.0821,0.00795,0.00222,-0.0163,0.4636,0.0035
goe675.dat,-2.0,0.4718,0.00646,0.00135,-0.1449,0.5935,0.0697
naca651212.dat,-2.0,-0.046,0.0054,0.00082,-0.0403,0.6838,0.2165
ag03.dat,-2.0,-0.0237,0.006,0.00109,-0.0342,0.684,0.004
as5048.dat,-2.0,0.0512,0.00463,0.00097,-0.0578,0.6361,0.593
s3021.dat,-2.0,0.0795,0.00637,0.00116,-0.0562,0.598,0.0095
goe408.dat,-2.0,,,,,,
rg12a.dat,-2.0,0.0582,0.00514,0.00063,-0.0597,0.7014,0.1711
goe426.dat,-2.0,0.2832,0.00704,0.00134,-0.1019,0.4843,0.0013
nlf414f.dat,-2.0,0.0949,0.00661,0.00207,-0.0693,0.7619,0.0816
dbln526.dat,-2.0,0.3212,0.01192,0.00656,-0.1263,0.7552,0.1324
waspsm.dat,-2.0,0.1184,0.00598,0.00081,-0.0699,0.5946,0.0568
tempest1.dat,-2.0,-0.0858,0.00494,0.00091,-0.0271,0.6975,0.4078
naca23018.dat,-2.0,-0.0919,0.00631,0.00135,-0.0053,0.4434,0.3751
naca001234.dat,-2.0,-0.2175,0.0041,0.0007,-0.0,0.8082,0.5249
npl9627.dat,-2.0,-0.1358,0.00649,0.00112,-0.013,0.5847,0.107
e1210.dat,-2.0,0.327,0.00722,0.00149,-0.0962,0.363,0.0947
esa40.dat,-2.0,-0.3149,0.00876,0.00282,0.0614,0.395,0.0061
hq09.dat,-2.0,-0.2171,0.00583,0.00082,-0.0004,0.7265,0.0608
goe182.dat,-2.0,,,,,,
m12.dat,-2.0,-0.0666,0.00692,0.00136,-0.0259,0.6291,0.0019
fx61147.dat,-2.0,0.3589,0.00705,0.00136,-0.1276,0.4976,0.0019
n22.dat,-2.0,0.436,0.0063,0.00102,-0.09,0.4829,0.151
n1h15.dat,-2.0,0.1188,0.00693,0.00175,-0.0453,0.6396,0.0023
k2.dat,-2.0,-0.0645,0.00537,0.0014,-0.0754,0.9597,0.1019
fx74130wp1.dat,-2.0,0.3297,0.00567,0.00102,-0.1255,0.7446,0.0485
sc20712.dat,-2.0,0.3319,0.00442,0.00113,-0.1303,0.7169,0.5554
n64015.dat,-2.0,-0.2374,0.00475,0.00075,0.0028,0.5882,0.4825
fx78k140a20.dat,-2.0,0.2439,0.006,0.00108,-0.09,0.6572,0.079
e473.dat,-2.0,-0.2266,0.00706,0.00131,-0.0021,0.2989,0.2393
rg1410.dat,-2.0,-0.0021,0.00622,0.00094,-0.0447,0.6694,0.0013
s4110.dat,-2.0,0.1878,0.00522,0.00062,-0.0918,0.7174,0.0625
e715.dat,-2.0,0.0157,0.00531,0.00078,-0.0415,0.4971,0.3679
ah82150a.dat,-2.0,0.2473,0.00555,0.00102,-0.1036,0.6608,0.2143
fx63137sm.dat,-2.0,0.725,0.00566,0.00115,-0.2151,0.601,0.1921
goe563.dat,-2.0,0.0603,0.00579,0.00084,-0.0622,0.7424,0.0031
n13.dat,-2.0,-0.1496,0.00626,0.00114,-0.0169,0.7024,0.1061
sc20012.dat,-2.0,-0.2295,0.00625,0.00136,0.0016,0.6981,0.1635
ah94w301.dat,-2.0,0.0279,0.00777,0.00276,-0.0903,0.4495,0.3593
mh95.dat,-2.0,0.0252,0.00517,0.00108,-0.0491,0.6343,0.4114
ag16.dat,-2.0,0.0095,0.00514,0.00054,-0.0514,0.6739,0.1372
naca66-018.dat,-2.0,-0.2388,0.00411,0.00095,0.0047,0.7014,0.6644
fx66a175.dat,-2.0,0.2802,0.00622,0.00113,-0.0997,0.4393,0.2972
l188root.dat,-2.0,0.0456,0.0057,0.00104,-0.0616,0.704,0.1688
e180.dat,-2.0,-0.0819,0.00621,0.00088,-0.0187,0.5981,0.0122
sd7034.dat,-2.0,0.1851,0.00587,0.00084,-0.0786,0.5839,0.0558
mh94.dat,-2.0,0.0343,0.00485,0.00095,-0.0568,0.6274,0.4616
fx79l100.dat,-2.0,-0.2102,0.00506,0.00065,-0.0038,0.6283,0.329
mh110.dat,-2.0,-0.2773,0.00677,0.00102,0.0337,0.3833,0.1148
dga1138.dat,-2.0,0.1196,0.00679,0.00115,-0.0547,0.4999,0.0274
c5a.dat,-2.0,-0.0691,0.00391,0.00068,-0.0464,0.8521,0.4963
e625.dat,-2.0,-0.0921,0.00762,0.00166,0.0104,0.4356,0.0146
eiffel430.dat,-2.0,0.2788,0.00809,0.0017,-0.0659,0.2309,0.0422
fx71120.dat,-2.0,-0.2118,0.00762,0.00152,-0.0044,0.391,0.056
mue139.dat,-2.0,0.2014,0.00741,0.0015,-0.0651,0.3538,0.0526
naca001035.dat,-2.0,,,,,,
usnps4.dat,-2.0,0.4389,0.0069,0.00153,-0.1335,0.5691,0.0211
ah21-9.dat,-2.0,0.1022,0.00486,0.00066,-0.0791,0.9183,0.0153
arad13.dat,-2.0,0.1175,0.00794,0.00229,-0.0497,0.4608,0.0812
goe795.dat,-2.0,0.0651,0.00572,0.00073,-0.0624,0.7037,0.0287
e545.dat,-2.0,0.1012,0.00473,0.00087,-0.0707,0.5576,0.5757
glennmartin4.dat,-2.0,0.1004,0.00932,0.00336,-0.0506,0.4521,0.0248
sd8020.dat,-2.0,-0.2135,0.00507,0.00073,-0.0026,0.7087,0.2827
goe394.dat,-2.0,,,,,,
hq3510.dat,-2.0,0.2683,0.00566,0.00076,-0.106,0.6907,0.0014
goe741.dat,-2.0,-0.0024,0.00784,0.0019,-0.0033,0.4351,0.0024
rae101.dat,-2.0,-0.221,0.00476,0.00061,-0.001,0.6706,0.3631
mrc-20.dat,-2.0,0.2046,0.00648,0.00134,-0.0855,0.6834,0.0147
k1.dat,-2.0,0.0604,0.00418,0.00058,-0.0835,0.7769,0.3713
m20.dat,-2.0,,,,,,
e197.dat,-2.0,0.0812,0.00566,0.00084,-0.0627,0.5685,0.2321
eiffel10.dat,-2.0,,,,,,
naca001065.dat,-2.0,-0.1641,0.00564,0.00117,-0.0125,0.9116,0.0946
s2062.dat,-2.0,0.024,0.00486,0.00055,-0.0576,0.7836,0.14
fx73cl1152.dat,-2.0,0.4038,0.00748,0.00164,-0.117,0.3698,0.0441
hq2090sm.dat,-2.0,0.0596,0.00521,0.00063,-0.0613,0.7188,0.1123
ah80140.dat,-2.0,0.1267,0.00689,0.00128,-0.0494,0.471,0.0391
j5012.dat,-2.0,-0.1992,0.00491,0.00082,-0.0057,0.7361,0.3509
e520.dat,-2.0,-0.2361,0.00453,0.00076,0.0027,0.659,0.4804
goe373.dat,-2.0,,,,,,
naca652215.dat,-2.0,-0.0546,0.00449,0.0007,-0.0386,0.6434,0.507
s9026.dat,-2.0,-0.2222,0.00525,0.00073,-0.001,0.6719,0.2395
hq1511.dat,-2.0,-0.0104,0.00536,0.00073,-0.0458,0.6618,0.1917
k3.dat,-2.0,0.372,0.00484,0.00134,-0.1551,0.7515,0.428
v23010.dat,-2.0,-0.1007,0.0073,0.00127,-0.0108,0.3893,0.0134
goe561.dat,-2.0,0.3868,0.01054,0.00464,-0.0625,0.4225,0.0205
e543.dat,-2.0,0.0256,0.00427,0.00084,-0.0462,0.5963,0.6688
ag13.dat,-2.0,0.009,0.0054,0.00062,-0.0488,0.6987,0.0366
a18sm.dat,-2.0,0.2736,0.00518,0.00086,-0.1192,0.7801,0.0908
ag45ct02r.dat,-2.0,-0.0437,0.00595,0.00076,-0.0304,0.6049,0.0205
n63415.dat,-2.0,0.1232,0.00498,0.00075,-0.0785,0.592,0.3843
s9037.dat,-2.0,0.1756,0.00592,0.0009,-0.0799,0.6467,0.0042
hq109.dat,-2.0,-0.0775,0.00598,0.00082,-0.0309,0.7118,0.0013
e1211.dat,-2.0,0.295,0.00705,0.0015,-0.1,0.3656,0.1722
s4053.dat,-2.0,,,,,,
ames03.dat,-2.0,-0.2098,0.00665,0.00168,0.0133,0.7205,0.051
hq259.dat,-2.0,0.13,0.00563,0.00077,-0.0766,0.7197,0.0021
c141f.dat,-2.0,0.116,0.00565,0.00105,-0.0766,0.8035,0.0349
fx71089a.dat,-2.0,-0.2121,0.00678,0.00121,-0.0039,0.5493,0.0404
isa571.dat,-2.0,0.2721,0.00676,0.00109,-0.0882,0.4157,0.0371
c141e.dat,-2.0,0.0526,0.00545,0.00091,-0.0629,0.8247,0.0692
goe802b.dat,-2.0,0.4439,0.00925,0.00387,-0.1184,0.5397,0.0039
e656.dat,-2.0,0.3834,0.00578,0.0012,-0.1242,0.625,0.1972
e654.dat,-2.0,0.4414,0.00549,0.00118,-0.1412,0.6154,0.2996
fx74cl5140.dat,-2.0,0.9544,0.01618,0.01206,-0.2354,0.4366,0.0072
goe515.dat,-2.0,0.0745,0.00586,0.00086,-0.0645,0.7234,0.0038
e329.dat,-2.0,0.0901,0.00766,0.00179,-0.0378,0.427,0.0049
mh91.dat,-2.0,-0.213,0.00627,0.00118,0.0254,0.419,0.2902
hq010.dat,-2.0,-0.2202,0.0055,0.0008,-0.0003,0.6837,0.196
ag37.dat,-2.0,0.1551,0.00591,0.00072,-0.0452,0.5038,0.1442
e171.dat,-2.0,-0.2292,0.00463,0.00061,0.001,0.6103,0.4695
coanda1.dat,-2.0,0.0614,0.00595,0.0009,-0.0448,0.6634,0.0106
ncambre.dat,-2.0,-0.1164,0.00686,0.00128,-0.0095,0.5747,0.0234
s1210.dat,-2.0,0.8931,0.00734,0.00189,-0.2596,0.4669,0.0153
sd8000.dat,-2.0,0.0007,0.00508,0.00062,-0.0502,0.7327,0.1434
la2573a.dat,-2.0,-0.1522,0.00778,0.00185,0.0184,0.3882,0.029
naca641112.dat,-2.0,-0.1423,0.00459,0.0006,-0.019,0.6431,0.4288
ch10sm.dat,-2.0,1.0483,0.00647,0.00176,-0.2861,0.619,0.0267
n63012a.dat,-2.0,-0.2231,0.00487,0.00072,0.0002,0.6775,0.3824
goe329.dat,-2.0,0.372,0.00749,0.00186,-0.1135,0.4638,0.0034
kc135d.dat,-2.0,0.0098,0.00622,0.00139,-0.0393,0.6967,0.0145
m2.dat,-2.0,-0.2269,0.00626,0.00122,0.0021,0.8051,0.0032
hq309.dat,-2.0,0.199,0.00556,0.00079,-0.0916,0.7216,0.0021
ah79k135.dat,-2.0,0.1373,0.00586,0.00101,-0.0693,0.6969,0.0808
naca66206.dat,-2.0,-0.0373,0.00527,0.0009,-0.0436,0.8573,0.0122
raf27.dat,-2.0,-0.1912,0.00639,0.0011,-0.0064,0.7216,0.0036
s7055.dat,-2.0,0.1351,0.00596,0.00088,-0.0673,0.6225,0.0346
b29tip.dat,-2.0,-0.118,0.00669,0.00107,-0.0055,0.5556,0.0008
goe484.dat,-2.0,0.3939,0.00519,0.00073,-0.1447,0.7775,0.0025
e335.dat,-2.0,-0.1957,0.00797,0.00183,0.0358,0.3961,0.0036
tempest2.dat,-2.0,-0.1004,0.00475,0.00076,-0.0242,0.7415,0.367
ht08.dat,-2.0,-0.2221,0.0049,0.00085,-0.0006,1.0,0.097
ste87391.dat,-2.0,0.5564,0.00448,0.00093,-0.1844,0.8406,0.2604
c141a.dat,-2.0,-0.022,0.00489,0.00094,-0.0491,0.8421,0.2784
hq2590sm.dat,-2.0,0.1547,0.00542,0.00068,-0.0838,0.719,0.0394
n5h15.dat,-2.0,-0.0957,0.00742,0.00167,0.001,0.5639,0.0022
goe534.dat,-2.0,0.3381,0.00748,0.00159,-0.1,0.39,0.0023
goe274.dat,-2.0,0.3809,0.00733,0.0017,-0.1206,0.4543,0.0138
usa35b.dat,-2.0,0.4073,0.00649,0.00099,-0.0901,0.4937,0.0374
fx082512.dat,-2.0,0.4523,0.00484,0.00073,-0.1951,0.6988,0.2842
tempest3.dat,-2.0,-0.0924,0.00485,0.00069,-0.0257,0.7718,0.2701
eiffel428.dat,-2.0,0.2727,0.00856,0.00183,-0.0833,0.0932,0.0305
vr8b.dat,-2.0,,,,,,
goe797.dat,-2.0,0.3247,0.00728,0.00175,-0.1205,0.5997,0.0014
l7769.dat,-2.0,,,,,,
naca747a315.dat,-2.0,-0.0669,0.00686,0.00134,-0.0106,0.5215,0.0924
e407.dat,-2.0,0.4158,0.00359,0.00064,-0.1675,0.8249,0.5366
s5010.dat,-2.0,-0.1371,0.00674,0.0013,0.0047,0.5248,0.0159
m10.dat,-2.0,-0.0785,0.00635,0.00141,-0.0238,0.7087,0.0072
rg15a111.dat,-2.0,0.0671,0.0062,0.00094,-0.0631,0.6622,0.0018
goe548.dat,-2.0,0.1047,0.0063,0.00105,-0.0766,0.6841,0.0046
august160.dat,-2.0,0.1818,0.00847,0.00227,-0.0375,0.3151,0.0109
e1233.dat,-2.0,0.3351,0.00692,0.00166,-0.1072,0.4077,0.269
e333.dat,-2.0,0.0291,0.00783,0.00208,-0.0209,0.4228,0.005
usa35.dat,-2.0,0.4955,0.00773,0.00205,-0.1341,0.4612,0.0511
naca1.dat,-2.0,-0.2235,0.00718,0.00206,-0.0011,0.471,0.3361
df102.dat,-2.0,0.0352,0.00541,0.00075,-0.0503,0.6271,0.2025
rae100.dat,-2.0,-0.2205,0.00525,0.00072,-0.0017,0.6374,0.2669
sd7043.dat,-2.0,0.2237,0.00551,0.00077,-0.096,0.6987,0.0218
sc20412.dat,-2.0,0.0344,0.00493,0.0012,-0.0767,0.7687,0.3638
naca634421.dat,-2.0,0.1178,0.00542,0.00117,-0.0738,0.5274,0.448
doa5.dat,-2.0,0.2093,0.00674,0.00151,-0.1042,0.6485,0.0351
goe683.dat,-2.0,0.0872,0.00819,0.00196,-0.0405,0.4314,0.0505
e174.dat,-2.0,0.1825,0.00615,0.001,-0.082,0.5843,0.0077
e472.dat,-2.0,-0.2204,0.00704,0.00115,-0.0035,0.3052,0.1652
goe322.dat,-2.0,0.3409,0.00715,0.00161,-0.0901,0.4957,0.0163
goe238.dat,-2.0,0.23,0.00709,0.0015,-0.0719,0.4589,0.0023
naca653218.dat,-2.0,-0.0596,0.00462,0.00087,-0.0368,0.6111,0.5495
eiffel371.dat,-2.0,0.1221,0.00691,0.00145,-0.0481,0.4886,0.1031
rc410.dat,-2.0,-0.117,0.00626,0.00104,-0.0032,0.6001,0.0644
ag14.dat,-2.0,0.0201,0.00543,0.00067,-0.0501,0.7149,0.0155
joukowsk.dat,-2.0,-0.2345,0.00558,0.0008,0.0004,0.5233,0.2653
apex16.dat,-2.0,0.2107,0.00592,0.00124,-0.0995,0.7539,0.0154
usa40b.dat,-2.0,0.29,0.00778,0.00154,-0.1001,0.3081,0.0215
sd5060.dat,-2.0,0.0199,0.00541,0.00066,-0.0499,0.6436,0.1259
goe282.dat,-2.0,0.3613,0.00715,0.0017,-0.1195,0.5091,0.0053
goe55.dat,-2.0,-0.0452,0.00796,0.0018,-0.0295,0.3042,0.0026
e474.dat,-2.0,-0.2265,0.00699,0.00124,-0.0016,0.322,0.2083
e639.dat,-2.0,0.1672,0.00746,0.00145,-0.0475,0.3983,0.0015
ah94156.dat,-2.0,0.1789,0.00597,0.00119,-0.0756,0.6577,0.1385
psu94097.dat,-2.0,0.273,0.00591,0.00098,-0.1076,0.6722,0.0085
sa7026.dat,-2.0,0.2373,0.00574,0.00117,-0.1,0.7246,0.0079
mh83.dat,-2.0,0.2308,0.0075,0.00165,-0.0653,0.342,0.0118
s3014.dat,-2.0,0.0126,0.00609,0.00105,-0.0405,0.6587,0.0133
s3010.dat,-2.0,0.0696,0.00633,0.00096,-0.0534,0.5585,0.0135
e1200.dat,-2.0,0.3081,0.00517,0.00107,-0.1144,0.657,0.3399
m18.dat,-2.0,,,,,,
s9032.dat,-2.0,-0.2223,0.00532,0.00071,-0.0011,0.6555,0.2215
e818.dat,-2.0,0.249,0.00385,0.0004,-0.1333,0.8466,0.3605
dh4009sm.dat,-2.0,-0.118,0.00598,0.00105,-0.0225,0.7987,0.0077
ag11.dat,-2.0,,,,,,
goe256.dat,-2.0,0.2852,0.00682,0.00142,-0.0984,0.6119,0.0268
a63a108c.dat,-2.0,-0.2417,0.00646,0.00162,0.005,0.801,0.0327
e544.dat,-2.0,0.0624,0.00443,0.00085,-0.0583,0.5966,0.6281
eh2510.dat,-2.0,-0.1038,0.00713,0.00125,-0.0014,0.4206,0.0137
goe387.dat,-2.0,0.3397,0.00695,0.00144,-0.1019,0.531,0.0159
rc1264c.dat,-2.0,-0.0991,0.0065,0.00125,-0.0211,0.763,0.004
dae31.dat,-2.0,0.5239,0.0059,0.00131,-0.157,0.6668,0.0142
fx71l150.dat,-2.0,-0.2237,0.00612,0.00116,-0.0003,0.5768,0.2202
goe647.dat,-2.0,0.3411,0.00801,0.00182,-0.0977,0.3729,0.0023
hq2012.dat,-2.0,0.0606,0.00592,0.00088,-0.0602,0.6567,0.0711
e182.dat,-2.0,-0.1688,0.00644,0.00108,0.0022,0.6024,0.0082
nacam2.dat,-2.0,-0.2196,0.00587,0.00113,-0.0,0.8731,0.032
goe574.dat,-2.0,,,,,,
e521.dat,-2.0,-0.2311,0.0046,0.00079,0.002,0.7059,0.4374
e377.dat,-2.0,0.4641,0.00751,0.00289,-0.1265,0.4922,0.0021
npl9510.dat,-2.0,0.022,0.00398,0.00085,-0.0897,0.8727,0.4388
jx-gs-04.dat,-2.0,-0.0976,0.00637,0.00093,-0.0173,0.5501,0.0041
e331.dat,-2.0,-0.1433,0.00791,0.00207,0.0195,0.422,0.0033
fx08s176.dat,-2.0,0.3403,0.00728,0.00168,-0.0911,0.52,0.0036
e635.dat,-2.0,,,,,,
e231.dat,-2.0,0.0353,0.00583,0.00101,-0.0434,0.7254,0.0741
ah88k130.dat,-2.0,0.3447,0.00569,0.00099,-0.1281,0.7463,0.0265
usa25.dat,-2.0,0.237,0.0075,0.00157,-0.0837,0.3957,0.004
vr13.dat,-2.0,-0.1137,0.00642,0.00129,-0.0013,0.68,0.0233
naca2421.dat,-2.0,0.0242,0.00683,0.00169,-0.0499,0.5042,0.2723
naca64a010.dat,-2.0,-0.2105,0.00488,0.00069,-0.0023,0.7326,0.3214
