name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
naca654221.dat,9.0,0.9103,0.01634,0.01049,-0.0057,0.0243,0.6591
mh62.dat,9.0,1.099,0.01111,0.00626,-0.0086,0.0005,1.0
ah80129.dat,9.0,,,,,,
rae5213.dat,9.0,1.2175,0.01138,0.0059,-0.0448,0.0196,0.7563
e591.dat,9.0,1.857,0.01197,0.00718,-0.1838,0.2062,1.0
ncambre.dat,9.0,1.1075,0.01134,0.00614,-0.0095,0.0006,1.0
goe29b.dat,9.0,1.5801,0.01577,0.01015,-0.0987,0.0021,1.0
e555.dat,9.0,1.3706,0.0125,0.00648,-0.0955,0.0471,0.5687
r1046.dat,9.0,1.6247,0.00711,0.00396,-0.1246,0.4451,1.0
usa26.dat,9.0,,,,,,
sc20414.dat,9.0,,,,,,
goe229.dat,9.0,,,,,,
hq2195.dat,9.0,1.2572,0.01254,0.00756,-0.0579,0.0017,1.0
n63415.dat,9.0,1.3022,0.01341,0.00754,-0.073,0.0043,0.766
eh2012.dat,9.0,1.0904,0.01043,0.00548,0.0001,0.0179,0.9963
goe394.dat,9.0,,,,,,
naca66206.dat,9.0,,,,,,
ah79100c.dat,9.0,1.564,0.01756,0.01176,-0.1517,0.0051,1.0
m20.dat,9.0,,,,,,
e422.dat,9.0,1.6851,0.0084,0.00441,-0.1192,0.3033,1.0
oaf095.dat,9.0,1.5374,0.01344,0.00802,-0.1249,0.012,1.0
naca23018.dat,9.0,1.1321,0.00957,0.0049,0.0,0.12,0.9648
fg4.dat,9.0,1.4479,0.01514,0.00964,-0.0674,0.0355,1.0
sg6041.dat,9.0,1.2187,0.01066,0.00562,-0.0471,0.0236,1.0
usa40b.dat,9.0,1.4297,0.01404,0.00839,-0.075,0.0009,1.0
goe123.dat,9.0,,,,,,
goe796.dat,9.0,1.3198,0.01313,0.00748,-0.0726,0.0004,1.0
k3.dat,9.0,1.4799,0.0169,0.01056,-0.1206,0.0139,0.6001
mh83.dat,9.0,,,,,,
e541.dat,9.0,0.9452,0.01352,0.00801,-0.0054,0.0288,0.7713
goe423.dat,9.0,1.2622,0.01826,0.01263,-0.0672,0.0004,1.0
davis_corrected.dat,9.0,1.1901,0.01005,0.00535,-0.0206,0.099,0.9956
rc12b3.dat,9.0,1.0223,0.01177,0.00649,0.0085,0.0006,0.986
giiic.dat,9.0,,,,,,
hq3010.dat,9.0,,,,,,
s1016.dat,9.0,0.8275,0.01115,0.00599,0.0283,0.074,0.7906
goe477.dat,9.0,,,,,,
fxm2.dat,9.0,1.5629,0.01293,0.007,-0.0931,0.0382,0.7573
sa7038.dat,9.0,1.3469,0.01243,0.00709,-0.0734,0.0019,1.0
ua2-180sm.dat,9.0,1.6537,0.00853,0.00474,-0.1076,0.3432,1.0
goe346.dat,9.0,,,,,,
goe769.dat,9.0,1.3777,0.01407,0.00847,-0.0435,0.0007,1.0
usa40.dat,9.0,1.5154,0.01473,0.00902,-0.106,0.0007,1.0
curtisc72.dat,9.0,1.5876,0.01534,0.00981,-0.0878,0.0106,1.0
naca001066.dat,9.0,0.807,0.00983,0.00514,0.0423,0.0191,0.9722
naca23021.dat,9.0,1.0378,0.01283,0.00761,0.018,0.045,0.9308
aquilasm.dat,9.0,1.335,0.01129,0.006,-0.0562,0.0244,1.0
r1082t.dat,9.0,1.142,0.01163,0.00636,-0.0338,0.0807,0.8106
cast102.dat,9.0,1.226,0.0124,0.00684,-0.0592,0.0121,0.8341
dfvlrr4.dat,9.0,1.44,0.01335,0.00748,-0.1143,0.0243,0.7214
avistar.dat,9.0,1.2266,0.01263,0.0073,-0.0486,0.014,1.0
e551.dat,9.0,1.299,0.01183,0.00618,-0.0766,0.1134,0.5776
goe387.dat,9.0,1.3199,0.01667,0.01102,-0.0606,0.0009,1.0
s9000.dat,9.0,1.3016,0.01166,0.00652,-0.0647,0.0062,1.0
eh0009.dat,9.0,0.9856,0.01147,0.00717,0.0041,0.0015,1.0
naca66-018.dat,9.0,0.7298,0.01321,0.00766,0.0399,0.0154,0.7414
goe286.dat,9.0,,,,,,
nlf416.dat,9.0,1.4641,0.01116,0.0057,-0.1018,0.1165,0.6702
goe381.dat,9.0,,,,,,
e850.dat,9.0,,,,,,
oa213.dat,9.0,1.2478,0.00961,0.00498,-0.0208,0.1178,1.0
c5d.dat,9.0,1.17,0.0109,0.00572,-0.0476,0.017,1.0
mh81.dat,9.0,1.2394,0.0078,0.0037,-0.0047,0.1828,1.0
e818.dat,9.0,,,,,,
n64012.dat,9.0,,,,,,
mh30.dat,9.0,,,,,,
naca1412.dat,9.0,1.1224,0.0105,0.00553,-0.0231,0.0257,1.0
rc410.dat,9.0,1.1363,0.01147,0.00624,-0.0073,0.0006,1.0
ys930.dat,9.0,,,,,,
joukowsk.dat,9.0,,,,,,
goe361.dat,9.0,,,,,,
hq259b.dat,9.0,,,,,,
naca0006.dat,9.0,0.9767,0.01559,0.01231,0.0051,0.0014,1.0
goe116.dat,9.0,,,,,,
s6062.dat,9.0,,,,,,
fx6617ai.dat,9.0,1.3631,0.01523,0.0091,-0.0864,0.0301,0.6536
e625.dat,9.0,1.0232,0.00788,0.00363,0.0356,0.1583,0.9657
goe704.dat,9.0,,,,,,
naca664221.dat,9.0,0.7345,0.01833,0.0126,0.0223,0.0263,0.7113
sc20710.dat,9.0,1.5184,0.0157,0.0103,-0.1148,0.0102,0.7337
mh113.dat,9.0,1.737,0.01236,0.00778,-0.1657,0.2319,1.0
e336.dat,9.0,1.0423,0.00775,0.00356,0.0294,0.1747,0.9241
fauvel.dat,9.0,1.0253,0.00829,0.00404,0.0425,0.1317,0.9813
ah81k144.dat,9.0,1.2596,0.01823,0.01279,-0.0767,0.0133,0.899
ma409.dat,9.0,1.2443,0.04903,0.04723,-0.0593,0.0012,1.0
naca4412.dat,9.0,1.4296,0.01228,0.00684,-0.0924,0.0359,1.0
goe389.dat,9.0,,,,,,
j5012.dat,9.0,0.9618,0.01025,0.00543,0.0096,0.0136,0.9881
sa7024.dat,9.0,1.3042,0.02278,0.01887,-0.0698,0.0016,1.0
usa50.dat,9.0,,,,,,
fx60177.dat,9.0,1.3168,0.01693,0.01082,-0.093,0.0005,0.7243
clarkys.dat,9.0,,,,,,
fx78pk188.dat,9.0,0.8929,0.01792,0.01253,-0.0091,0.0725,0.7409
gs1.dat,9.0,1.2901,0.01397,0.00851,-0.0673,0.0015,1.0
naca65206.dat,9.0,0.8577,0.07931,0.07855,-0.0251,0.0011,1.0
supermarine371ii.dat,9.0,0.8314,0.0599,0.05881,0.0079,0.001,1.0
rg149.dat,9.0,1.1222,0.01499,0.01065,-0.0251,0.0004,1.0
goe592.dat,9.0,,,,,,
jx-gs-10.dat,9.0,1.1188,0.0109,0.0062,-0.0181,0.0026,1.0
usa34.dat,9.0,1.3007,0.02985,0.02423,-0.0796,0.0001,1.0
clarkv.dat,9.0,,,,,,
e852.dat,9.0,1.2475,0.02033,0.01647,-0.0774,0.0005,1.0
goe723.dat,9.0,,,,,,
goe797.dat,9.0,,,,,,
naca64208.dat,9.0,1.1485,0.01232,0.00797,-0.0379,0.0029,1.0
e858.dat,9.0,1.4235,0.01072,0.00576,-0.0827,0.2854,0.5433
hobiesm.dat,9.0,1.3745,0.0135,0.0085,-0.0842,0.0025,1.0
goe481.dat,9.0,,,,,,
goe190.dat,9.0,1.3712,0.00998,0.00391,-0.0906,0.0003,0.4052
raf28.dat,9.0,,,,,,
goe241.dat,9.0,1.7537,0.0328,0.02603,-0.1802,0.0018,0.5121
n10.dat,9.0,1.5236,0.01511,0.00964,-0.0768,0.0059,1.0001
naca0021.dat,9.0,0.9787,0.00971,0.0048,0.009,0.118,0.8632
n5h20.dat,9.0,0.5534,0.02801,0.02285,0.0815,0.0338,0.8607
goe702.dat,9.0,,,,,,
trainer60.dat,9.0,1.1575,0.01178,0.00609,-0.0232,0.0455,0.706
sc20614.dat,9.0,1.5001,0.01406,0.00808,-0.1136,0.0234,0.6736
n14.dat,9.0,0.9694,0.0098,0.00504,0.0083,0.0246,0.9879
eh2510.dat,9.0,1.0899,0.0141,0.00973,0.0004,0.0015,1.0
ls013.dat,9.0,1.0484,0.01224,0.00685,-0.0117,0.0007,0.811
n64212mb.dat,9.0,1.183,0.01226,0.0068,-0.027,0.0002,0.8734
daytonwright6.dat,9.0,1.4162,0.01631,0.01071,-0.0555,0.0108,1.0
goe679.dat,9.0,,,,,,
nlr7301.dat,9.0,1.3022,0.01326,0.00735,-0.0702,0.0365,0.6662
hq108.dat,9.0,0.9645,0.02687,0.0251,-0.009,0.0003,1.0
p51hroot.dat,9.0,0.8453,0.01498,0.00979,0.0145,0.0135,0.809
goe474.dat,9.0,,,,,,
hh02.dat,9.0,1.092,0.01029,0.00549,0.0003,0.0228,0.9783
r140.dat,9.0,,,,,,
s4320.dat,9.0,1.4613,0.01185,0.0065,-0.0903,0.0302,1.0
usa41.dat,9.0,1.2876,0.03034,0.02685,-0.0626,0.0005,1.0
ste87391.dat,9.0,1.4011,0.01952,0.01358,-0.1192,0.0012,0.7903
m2.dat,9.0,,,,,,
ag04.dat,9.0,1.1764,0.01167,0.00703,-0.0313,0.002,1.0
hor20.dat,9.0,1.4648,0.01074,0.00522,-0.0932,0.1983,0.4957
e212.dat,9.0,1.4254,0.01375,0.00855,-0.1078,0.0041,1.0
fx84w097.dat,9.0,1.2382,0.0116,0.00653,-0.0471,0.0067,1.0
ag19.dat,9.0,,,,,,
goe257.dat,9.0,,,,,,
la2573a.dat,9.0,1.0936,0.00821,0.004,0.0239,0.1588,0.9538
cootie.dat,9.0,,,,,,
goe650.dat,9.0,,,,,,
m24.dat,9.0,,,,,,
usnps4.dat,9.0,1.5656,0.01117,0.00619,-0.1156,0.1554,1.0
naca0015.dat,9.0,0.9891,0.0099,0.00498,0.0072,0.0379,0.9834
rc10b3.dat,9.0,1.0703,0.01072,0.0056,-0.0045,0.0118,0.9926
fx84w150.dat,9.0,1.3263,0.01253,0.00759,-0.0754,0.0945,1.0
goe493.dat,9.0,,,,,,
rc10n1.dat,9.0,1.075,0.01112,0.00617,-0.0046,0.0004,1.0
raf30.dat,9.0,,,,,,
s4083.dat,9.0,1.3473,0.01347,0.0085,-0.0693,0.0019,1.0
e547.dat,9.0,1.1371,0.01113,0.00566,-0.03,0.0907,0.696
goe780.dat,9.0,,,,,,
goe624.dat,9.0,1.3923,0.01676,0.011,-0.0784,0.0015,1.0
s4061.dat,9.0,1.3751,0.01247,0.00711,-0.0783,0.0067,1.0
ag14.dat,9.0,1.2288,0.01251,0.00801,-0.0435,0.0015,1.0
sc1012r8.dat,9.0,1.2827,0.01018,0.0052,-0.0287,0.0778,1.0
goe553.dat,9.0,1.4279,0.01451,0.00892,-0.0796,0.0016,1.0
fx60100.dat,9.0,1.4614,0.01435,0.00916,-0.1074,0.0004,1.0
k1.dat,9.0,1.299,0.01327,0.00746,-0.0823,0.003,0.7013
coanda1.dat,9.0,,,,,,
giiib.dat,9.0,,,,,,
goe508.dat,9.0,1.2402,0.02057,0.01506,-0.0564,0.0014,1.0
ah7476.dat,9.0,,,,,,
hq1010.dat,9.0,,,,,,
ag37.dat,9.0,1.3656,0.01274,0.00781,-0.0459,0.0072,1.0
naca16018.dat,9.0,0.6373,0.01166,0.00659,0.0679,0.0302,0.9267
hs1620.dat,9.0,1.4396,0.01492,0.01001,-0.098,0.1906,1.0
fx73cl1152.dat,9.0,1.6561,0.00844,0.00433,-0.1116,0.2747,1.0
spicasm.dat,9.0,1.4259,0.01008,0.00525,-0.0743,0.1288,1.0
e393.dat,9.0,1.4465,0.01424,0.00884,-0.1073,0.0008,1.0
naca16012.dat,9.0,0.841,0.01084,0.00609,0.0284,0.0047,0.9666
e220.dat,9.0,1.1777,0.01153,0.00648,-0.0261,0.0096,0.9987
e561.dat,9.0,1.606,0.0112,0.00641,-0.1364,0.1767,1.0
goe63.dat,9.0,1.6547,0.01559,0.00974,-0.1198,0.0029,1.0
fx77w270s.dat,9.0,1.4638,0.00913,0.00458,-0.0684,0.3516,0.6459
goe460.dat,9.0,0.6296,0.01228,0.00703,0.0721,0.0009,0.8732
df102.dat,9.0,1.2311,0.00964,0.00487,-0.0415,0.07,1.0
dormoy.dat,9.0,1.1051,0.05041,0.04836,-0.0095,0.0007,1.0
e562.dat,9.0,1.4288,0.01436,0.0087,-0.1074,0.0001,1.0
mh110.dat,9.0,1.0169,0.01094,0.00633,0.0205,0.0009,0.9998
e433.dat,9.0,1.3469,0.01346,0.00806,-0.093,0.0874,0.8027
goe652.dat,9.0,1.8133,0.02789,0.02083,-0.2087,0.0011,0.2929
raf26.dat,9.0,,,,,,
goe525.dat,9.0,1.7715,0.03521,0.02858,-0.2033,0.0017,0.6048
psu-90-125wl.dat,9.0,1.2468,0.01223,0.00692,-0.059,0.0046,1.0
clarkysm.dat,9.0,1.318,0.01111,0.00593,-0.0644,0.0549,1.0
sc1094r8.dat,9.0,,,,,,
n9.dat,9.0,1.4112,0.01381,0.00875,-0.059,0.0037,1.0
goe226.dat,9.0,1.7372,0.02246,0.01643,-0.1738,0.0018,1.0
npl9660.dat,9.0,1.1009,0.01102,0.00593,-0.013,0.0128,0.9511
pmc19sm.dat,9.0,1.0804,0.01101,0.00637,0.0034,0.0056,1.0
goe199.dat,9.0,,,,,,
as5046.dat,9.0,1.274,0.01169,0.00596,-0.0609,0.0544,0.6632
s1014.dat,9.0,0.8568,0.01126,0.00591,0.022,0.0499,0.7589
n64015a.dat,9.0,0.969,0.01096,0.00565,0.0029,0.0101,0.849
whitcomb.dat,9.0,1.4473,0.0138,0.00803,-0.1197,0.0158,0.6751
s2050.dat,9.0,1.2153,0.0124,0.00777,-0.0513,0.0067,1.0
ah85l120.dat,9.0,0.8422,0.0121,0.00735,0.0273,0.0047,0.8414
arad6.dat,9.0,,,,,,
e1214.dat,9.0,1.2147,0.00862,0.00441,-0.0187,0.1878,0.9854
ag27.dat,9.0,,,,,,
e715.dat,9.0,1.2435,0.01164,0.00592,-0.0427,0.0644,0.5752
hobie.dat,9.0,,,,,,
ag45c03.dat,9.0,1.0961,0.00964,0.00481,-0.0287,0.0102,1.003
goe692.dat,9.0,1.3371,0.01805,0.01233,-0.0855,0.0023,1.0
s4053.dat,9.0,1.2721,0.01159,0.0064,-0.058,0.0061,1.0
fx66h80.dat,9.0,1.0772,0.0115,0.00702,0.0085,0.0015,1.0
hq2510.dat,9.0,,,,,,
isa961.dat,9.0,1.5119,0.01463,0.00915,-0.0848,0.0032,1.0
naca632615.dat,9.0,1.4617,0.01397,0.0081,-0.1099,0.0212,0.7687
goe506.dat,9.0,,,,,,
fx84w175.dat,9.0,1.3654,0.01055,0.0065,-0.0852,0.2577,1.0
dae21.dat,9.0,,,,,,
b707c.dat,9.0,1.1103,0.02335,0.01861,-0.0186,0.0063,1.0
usa29.dat,9.0,,,,,,
ah21-9.dat,9.0,1.2147,0.01217,0.00744,-0.0556,0.0023,1.0
clarkz.dat,9.0,,,,,,
usa45m.dat,9.0,,,,,,
goe55.dat,9.0,,,,,,
fx78k161.dat,9.0,0.9269,0.01946,0.01421,0.0009,0.0053,0.8558
e656.dat,9.0,1.4105,0.01232,0.0077,-0.0969,0.2019,0.8549
e587.dat,9.0,1.4214,0.01425,0.00882,-0.1148,0.1308,0.6923
m22.dat,9.0,,,,,,
mrc-20.dat,9.0,1.2583,0.01121,0.00631,-0.0601,0.1121,1.0
hq2012.dat,9.0,1.1991,0.01275,0.00774,-0.0445,0.0018,1.0
naca64209.dat,9.0,1.1513,0.01183,0.00735,-0.0381,0.0057,1.0
goe222.dat,9.0,1.5682,0.02926,0.02254,-0.16,0.0021,0.4686
goe392.dat,9.0,,,,,,
giiii.dat,9.0,1.0912,0.01168,0.00699,-0.0138,0.0015,1.0
bacnlf.dat,9.0,1.1285,0.00877,0.00417,-0.0529,0.001,0.7763
goe408.dat,9.0,,,,,,
hor07.dat,9.0,1.4576,0.01451,0.00934,-0.0956,0.0014,1.0
goe358.dat,9.0,,,,,,
goe412.dat,9.0,1.3574,0.01798,0.01258,-0.0852,0.0006,1.0
e193.dat,9.0,1.3002,0.0129,0.00778,-0.0642,0.0041,1.0
goe328.dat,9.0,1.3333,0.02063,0.01583,-0.0704,0.0005,1.0
hs1606.dat,9.0,,,,,,
fx78k140.dat,9.0,,,,,,
naca663418.dat,9.0,,,,,,
goe431.dat,9.0,,,,,,
ag35.dat,9.0,1.397,0.01384,0.00887,-0.0467,0.0038,1.0
sd8020.dat,9.0,1.0314,0.0103,0.00562,-0.0039,0.0084,0.9993
goe490.dat,9.0,1.2141,0.02457,0.02019,-0.0418,0.0005,1.0
fx75vg166.dat,9.0,0.9839,0.01653,0.01121,-0.0135,0.0448,0.7957
eh1070.dat,9.0,0.9251,0.03379,0.03187,0.0146,0.0019,1.0
e184.dat,9.0,0.9474,0.00726,0.00406,0.0153,0.0021,1.0
isa960.dat,9.0,1.5273,0.0151,0.00965,-0.0892,0.0041,1.0
e908.dat,9.0,0.9678,0.06635,0.06507,-0.0356,0.0005,1.0
giiil.dat,9.0,1.1151,0.0111,0.00602,-0.0122,0.0007,1.0
goe425.dat,9.0,1.347,0.01531,0.00975,-0.0681,0.0034,1.0
fx73170a.dat,9.0,,,,,,
goe498.dat,9.0,1.366,0.01737,0.01167,-0.0857,0.0,1.0
goe567.dat,9.0,,,,,,
n2415.dat,9.0,1.2289,0.01076,0.00566,-0.0448,0.0598,1.0
s8052.dat,9.0,1.1544,0.01012,0.00523,-0.0264,0.0368,1.0
e434.dat,9.0,1.3172,0.01157,0.00666,-0.07,0.1019,0.9464
goe366.dat,9.0,1.5784,0.01938,0.01335,-0.1198,0.0011,1.0
goe598.dat,9.0,,,,,,
ht23.dat,9.0,1.0928,0.01024,0.00567,-0.0052,0.0118,1.0033
naca2408.dat,9.0,1.2151,0.01152,0.00661,-0.0471,0.0048,1.0
ames03.dat,9.0,1.1176,0.01078,0.00583,-0.0128,0.0171,1.0
fx74cl6140.dat,9.0,1.8495,0.00863,0.00443,-0.1611,0.3304,0.7793
c141b.dat,9.0,1.1107,0.01109,0.00596,-0.0302,0.0204,0.998
geminism.dat,9.0,1.2198,0.01221,0.00686,-0.0483,0.0173,1.0
e64.dat,9.0,1.3916,0.01531,0.01051,-0.0967,0.0041,1.0
ht22.dat,9.0,1.0901,0.01028,0.00583,-0.0057,0.0112,1.0032
miley.dat,9.0,1.339,0.01379,0.00873,-0.0442,0.0378,1.0
mh61.dat,9.0,1.0713,0.01215,0.00765,-0.0048,0.001,1.0
nlf414f.dat,9.0,1.2456,0.01591,0.01018,-0.0726,0.0192,0.7549
goe561.dat,9.0,1.5723,0.02737,0.02329,-0.1015,0.2814,0.9995
goe526.dat,9.0,1.2606,0.01352,0.00804,-0.0476,0.0015,1.0
e403.dat,9.0,1.3167,0.01658,0.01064,-0.1079,0.0023,0.6452
kc135c.dat,9.0,1.1302,0.01122,0.00629,-0.0222,0.0063,1.0
clarkyh.dat,9.0,,,,,,
sd7090.dat,9.0,1.2006,0.0103,0.00531,-0.0375,0.0262,1.0
goe79.dat,9.0,,,,,,
ah95160.dat,9.0,1.5709,0.01431,0.00947,-0.1271,0.1535,1.0047
goe531.dat,9.0,1.3761,0.04639,0.04101,-0.1636,0.3087,0.0787
e387.dat,9.0,1.3424,0.01355,0.00858,-0.0717,0.0043,1.0
rg12a189.dat,9.0,1.2108,0.01227,0.00743,-0.0461,0.0006,1.0
e855.dat,9.0,1.3215,0.01332,0.00789,-0.0839,0.0232,1.0
e343.dat,9.0,1.2355,0.00771,0.0036,-0.0121,0.2485,0.9086
naca1410.dat,9.0,1.1175,0.0103,0.00546,-0.0231,0.0183,1.0
sg6042.dat,9.0,1.43,0.01171,0.00642,-0.0997,0.0384,1.0
goe479.dat,9.0,1.2983,0.01381,0.00848,-0.0578,0.001,1.0
goe285.dat,9.0,1.3317,0.01303,0.00749,-0.061,0.0018,1.0
kc135b.dat,9.0,,,,,,
be50sm.dat,9.0,1.4683,0.01278,0.00742,-0.1011,0.0052,1.0
ah94145.dat,9.0,1.5982,0.01463,0.0095,-0.1336,0.1011,1.0047
m11.dat,9.0,,,,,,
e593.dat,9.0,1.3321,0.00849,0.00428,-0.034,0.1712,1.0
e266.dat,9.0,0.9374,0.0168,0.01117,0.0,0.0018,0.8093
b707d.dat,9.0,,,,,,
ua79sfm.dat,9.0,0.6794,0.00895,0.00509,0.008,4.3677,2.0011
goe398.dat,9.0,1.3226,0.01513,0.00954,-0.0564,0.0005,1.0
ls413mod.dat,9.0,1.4998,0.01512,0.00914,-0.1011,0.0001,0.793
hq2590sm.dat,9.0,1.326,0.01174,0.00667,-0.0735,0.0114,1.0
n0011sc.dat,9.0,0.876,0.0106,0.00577,0.0305,0.0172,0.9775
ah93w174.dat,9.0,1.4473,0.00985,0.0053,-0.0918,0.2108,0.8595
glennmartin4.dat,9.0,1.4168,0.01479,0.00986,-0.0908,0.164,1.0
sm701.dat,9.0,1.4475,0.01168,0.00631,-0.1052,0.1385,0.704
fxl142k.dat,9.0,,,,,,
e376.dat,9.0,,,,,,
ag09.dat,9.0,1.1678,0.01272,0.00842,-0.0274,0.0029,1.0
goe324.dat,9.0,1.4588,0.01522,0.00954,-0.0623,0.0005,1.0
glennmartin2.dat,9.0,1.4072,0.01675,0.01107,-0.0607,0.0092,1.0
s6063.dat,9.0,,,,,,
e327.dat,9.0,1.0999,0.00858,0.00396,0.0084,0.1366,0.8668
sg6050.dat,9.0,1.3805,0.01208,0.00688,-0.088,0.0752,1.0
e549.dat,9.0,1.2205,0.0115,0.00589,-0.0548,0.1052,0.6161
e553.dat,9.0,1.3529,0.01179,0.00612,-0.0886,0.1169,0.5666
e338.dat,9.0,1.2195,0.00813,0.00385,-0.0124,0.1996,0.9224
stcyr24.dat,9.0,1.6058,0.01377,0.00892,-0.0944,0.1359,1.0
ls417mod.dat,9.0,1.5306,0.01134,0.0059,-0.1041,0.1398,0.6991
n2414.dat,9.0,1.2282,0.01084,0.00569,-0.0453,0.0459,1.0
ah82150f.dat,9.0,1.0509,0.01772,0.01221,-0.0397,0.0044,0.865
raf32.dat,9.0,,,,,,
wb13535sm.dat,9.0,,,,,,
nacam18.dat,9.0,1.2283,0.01091,0.00575,-0.0378,0.0531,0.9966
ah88k130.dat,9.0,1.3021,0.01647,0.01084,-0.0923,0.0035,0.8426
goe409.dat,9.0,0.82,0.01535,0.01107,0.036,0.0005,0.9702
m5.dat,9.0,,,,,,
goe320.dat,9.0,,,,,,
raf30md.dat,9.0,,,,,,
hq3014.dat,9.0,1.2315,0.01369,0.00807,-0.0546,0.0007,0.864
goe523.dat,9.0,1.7715,0.03521,0.02858,-0.2033,0.0017,0.6048
hq208.dat,9.0,,,,,,
naca652415a05.dat,9.0,,,,,,
e344.dat,9.0,1.3248,0.00782,0.00374,-0.0337,0.2624,0.9111
naca0018.dat,9.0,0.9916,0.00967,0.00479,0.0068,0.0787,0.9308
n64215.dat,9.0,1.1433,0.01203,0.00643,-0.0371,0.0106,0.7692
