name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
n10.dat,7.0,1.3426,0.01224,0.0067,-0.0818,0.0105,1.0001
mh113.dat,7.0,1.5949,0.00952,0.00519,-0.1791,0.293,1.0
s3010.dat,7.0,1.0856,0.00794,0.0033,-0.0531,0.1086,1.0
curtisc72.dat,7.0,1.4253,0.01144,0.00617,-0.0958,0.0533,1.0
ui1720.dat,7.0,,,,,,
e678.dat,7.0,1.2849,0.01402,0.00837,-0.1429,0.1063,0.7722
mh45.dat,7.0,0.8957,0.00752,0.00303,-0.0073,0.0738,1.0
sg6050.dat,7.0,1.1983,0.00853,0.00412,-0.0936,0.2161,0.9831
e387.dat,7.0,1.1512,0.01026,0.00503,-0.0765,0.0055,1.0
clarkx.dat,7.0,,,,,,
fx73cl3152.dat,7.0,1.6104,0.00888,0.00427,-0.1651,0.3277,0.6816
giiia.dat,7.0,0.7208,0.00887,0.00404,0.0238,0.0023,0.9766
raf89.dat,7.0,0.4479,0.01638,0.01016,0.0504,0.0011,0.5781
psu94097.dat,7.0,1.2829,0.01014,0.00486,-0.113,0.0447,1.0
marske1.dat,7.0,0.8081,0.00989,0.00492,0.0429,0.0005,0.9736
e1210.dat,7.0,1.3491,0.00809,0.00375,-0.0898,0.2296,1.0
goe596.dat,7.0,1.1358,0.01114,0.00592,-0.0675,0.0006,1.0
naca661212.dat,7.0,0.8923,0.0101,0.00477,-0.0343,0.0107,0.8022
e216.dat,7.0,1.5299,0.01271,0.00692,-0.1881,0.0204,1.0
fg4.dat,7.0,1.3112,0.01303,0.00749,-0.0824,0.0373,1.0
rg15.dat,7.0,1.0222,0.00949,0.00445,-0.0556,0.0039,1.0
fx76mp120.dat,7.0,1.666,0.00923,0.00516,-0.2042,0.3414,1.0
naca1408.dat,7.0,0.8961,0.00862,0.0038,-0.0247,0.0098,1.0
e197.dat,7.0,1.0639,0.00898,0.00412,-0.0609,0.078,1.0
ag24.dat,7.0,1.0755,0.00938,0.00432,-0.0641,0.0094,1.0
hor12.dat,7.0,1.296,0.01198,0.00632,-0.1124,0.0006,0.9995
goe493.dat,7.0,1.0266,0.01223,0.00701,-0.0679,0.0005,1.0
e184.dat,7.0,0.789,0.00194,-0.00213,0.0081,0.0022,1.0
e582.dat,7.0,1.2703,0.00874,0.00412,-0.1099,0.2585,0.7961
n66021.dat,7.0,0.4451,0.01277,0.00737,0.0514,0.0766,0.7002
ag455ct02r.dat,7.0,0.9647,0.00833,0.00354,-0.0289,0.0204,1.0
e580.dat,7.0,1.2981,0.01374,0.00716,-0.1311,0.0007,0.5759
m1.dat,7.0,,,,,,
vr15.dat,7.0,0.8907,0.00814,0.00337,-0.0083,0.036,1.0
lg10sc.dat,7.0,0.9119,0.00753,0.00297,-0.0125,0.0974,0.9973
usa41.dat,7.0,1.1604,0.01709,0.01242,-0.0795,0.0005,1.0
e226.dat,7.0,0.8879,0.00919,0.00437,-0.0221,0.0052,1.0
usa40b.dat,7.0,1.2372,0.01202,0.00612,-0.0811,0.0007,0.8456
goe498.dat,7.0,1.2241,0.01437,0.00795,-0.0972,0.0,0.6327
c141f.dat,7.0,1.0753,0.00919,0.00409,-0.0641,0.0537,1.0
s3025.dat,7.0,1.1392,0.01003,0.00466,-0.0728,0.0084,1.0
goe683.dat,7.0,0.7487,0.01325,0.00806,0.027,0.001,0.9697
fx74130wp2.dat,7.0,1.1293,0.0119,0.00632,-0.0889,0.0283,0.8284
e392.dat,7.0,1.2124,0.01058,0.0052,-0.0954,0.0078,1.0
sd7034.dat,7.0,1.1971,0.00795,0.00341,-0.0785,0.157,1.0
e328.dat,7.0,0.9885,0.00677,0.00249,-0.0153,0.2468,0.8531
fx79l120.dat,7.0,0.7308,0.00838,0.00322,0.0138,0.0309,0.7789
ag16.dat,7.0,1.0146,0.00932,0.00439,-0.049,0.0027,1.0
b540ols.dat,7.0,0.8089,0.00821,0.00348,0.001,0.0244,1.0
dga1138.dat,7.0,1.0988,0.01113,0.00619,-0.053,0.0029,1.0
v23010.dat,7.0,0.927,0.00931,0.00421,-0.0124,0.0009,0.9998
n64012.dat,7.0,0.7824,0.00941,0.00412,-0.0026,0.0006,0.7937
dsma523b.dat,7.0,1.3564,0.01296,0.00704,-0.1449,0.0231,0.6656
goe324.dat,7.0,1.2584,0.0124,0.00679,-0.0634,0.0005,1.0
mh91.dat,7.0,0.8253,0.00698,0.00266,0.022,0.1759,0.8819
rc0864c.dat,7.0,0.8752,0.01034,0.00578,-0.0178,0.0032,0.9994
sd8040.dat,7.0,1.0882,0.00835,0.00353,-0.0592,0.0816,1.0
goe585.dat,7.0,,,,,,
mh92.dat,7.0,0.8113,0.00696,0.00265,0.0263,0.1826,0.871
fx84w218.dat,7.0,1.0894,0.0078,0.00376,-0.0639,0.3598,0.7498
du84132v.dat,7.0,1.1549,0.0118,0.00571,-0.0883,0.0003,0.7566
nl722343.dat,7.0,0.9717,0.00976,0.00405,-0.0415,0.0139,0.6943
defcnd2.dat,7.0,1.1063,0.01123,0.00574,-0.0583,0.0149,0.9997
k3.dat,7.0,1.3035,0.01407,0.00771,-0.1318,0.0201,0.5766
naca2410.dat,7.0,1.0124,0.00912,0.0041,-0.0495,0.026,1.0
e479.dat,7.0,0.7969,0.00788,0.00282,0.0035,0.1364,0.67
fx74cl6140.dat,7.0,1.6353,0.00731,0.00318,-0.1612,0.3802,0.748
ssca07.dat,7.0,0.8542,0.00865,0.00394,-0.0107,0.0076,1.0
naca1412.dat,7.0,0.9174,0.00882,0.00386,-0.0272,0.0314,0.9987
naca633218.dat,7.0,0.9716,0.00978,0.0043,-0.0434,0.0926,0.6456
naca0006.dat,7.0,0.7717,0.0105,0.00654,0.0023,0.0022,1.0
fx61168.dat,7.0,1.2747,0.01312,0.00684,-0.1149,0.0003,0.6637
ste87151.dat,7.0,1.0802,0.01222,0.00652,-0.0833,0.0461,0.7716
naca23018.dat,7.0,0.9261,0.00816,0.00352,-0.0035,0.1563,0.8974
mh64.dat,7.0,0.882,0.00882,0.00398,-0.0117,0.0013,1.0
ag45c03.dat,7.0,0.8773,0.00722,0.00262,-0.0293,0.0593,1.003
naca643618.dat,7.0,1.2647,0.01094,0.00533,-0.113,0.1261,0.6367
e435.dat,7.0,1.3698,0.00953,0.00463,-0.1426,0.2663,0.6598
m15.dat,7.0,1.0958,0.01154,0.00625,-0.0538,0.0018,0.9997
goe676.dat,7.0,0.9015,0.01169,0.00684,-0.0205,0.0005,0.9946
nlf0215f.dat,7.0,1.3663,0.01076,0.0052,-0.1387,0.134,0.7001
hq09.dat,7.0,,,,,,
rae69ck.dat,7.0,0.9536,0.01019,0.00449,-0.058,0.0102,0.6534
goe429.dat,7.0,,,,,,
e836.dat,7.0,0.7101,0.00539,0.00063,0.0075,0.0007,0.7924
bambino6.dat,7.0,,,,,,
daytonwrightt1.dat,7.0,1.3945,0.01004,0.00531,-0.0859,0.1612,1.0
geminism.dat,7.0,1.0237,0.00919,0.00425,-0.0512,0.0906,0.978
goe361.dat,7.0,,,,,,
ah93w257.dat,7.0,1.272,0.00809,0.00357,-0.1251,0.355,0.5209
fx84w140.dat,7.0,1.2287,0.00817,0.00391,-0.0967,0.2314,1.0
dae11.dat,7.0,,,,,,
hq2590sm.dat,7.0,1.121,0.00962,0.00451,-0.0766,0.017,1.0
e59.dat,7.0,,,,,,
naca0008.dat,7.0,0.7884,0.00834,0.0037,-0.0004,0.008,1.0
e635.dat,7.0,0.8142,0.00969,0.00465,0.0358,0.0002,0.9793
goe526.dat,7.0,1.1505,0.01149,0.00596,-0.0696,0.0009,1.0
naca63209.dat,7.0,0.9406,0.01009,0.00559,-0.0392,0.0075,0.9707
ht12.dat,7.0,0.7931,0.00888,0.00463,0.0015,0.0061,1.0033
fxlv152.dat,7.0,0.8009,0.01016,0.00432,-0.0053,0.0049,0.6246
goe646.dat,7.0,0.9854,0.01435,0.00795,-0.0559,0.0006,0.587
usa98.dat,7.0,1.4721,0.01532,0.00851,-0.1696,0.0037,0.5306
goe332.dat,7.0,1.4026,0.01348,0.00763,-0.1295,0.0019,1.0
naca641112.dat,7.0,0.8695,0.00937,0.00411,-0.0225,0.0119,0.7961
naca64a010.dat,7.0,,,,,,
e542.dat,7.0,0.9291,0.00833,0.00351,-0.0289,0.1923,0.7651
mh43.dat,7.0,0.9213,0.00915,0.00431,-0.0235,0.0011,1.0
goe308.dat,7.0,,,,,,
hq3015.dat,7.0,1.0641,0.01177,0.00571,-0.0636,0.0006,0.7221
giiim.dat,7.0,0.9229,0.00812,0.00327,-0.0118,0.0404,1.0
hobiesm.dat,7.0,1.1845,0.0107,0.00553,-0.0899,0.0037,1.0
fx08s176.dat,7.0,1.0887,0.01664,0.01108,-0.0617,0.0023,0.8703
vr9.dat,7.0,0.6828,0.04939,0.04815,0.0121,0.0005,1.0
goe115.dat,7.0,,,,,,
be50sm.dat,7.0,1.2626,0.01023,0.00485,-0.1045,0.0136,1.0
eh1070.dat,7.0,0.8028,0.0128,0.00903,0.0036,0.0021,1.0
usa48.dat,7.0,0.891,0.01174,0.00585,-0.028,0.0005,0.701
s4022.dat,7.0,1.3935,0.0117,0.00589,-0.1532,0.0316,0.8266
ys930.dat,7.0,,,,,,
sd2083.dat,7.0,1.0459,0.0099,0.00476,-0.0565,0.0033,1.0
mh117.dat,7.0,1.0875,0.00896,0.00399,-0.0662,0.0412,1.0
naca65210.dat,7.0,0.9331,0.01002,0.00516,-0.0403,0.0095,0.8731
naca4415.dat,7.0,,,,,,
goe244.dat,7.0,1.7485,0.02858,0.02159,-0.2175,0.0008,0.4693
goe207.dat,7.0,1.3804,0.01229,0.00655,-0.0971,0.0027,1.0
ht23.dat,7.0,0.8718,0.00813,0.00346,-0.0063,0.0195,1.0033
raf27.dat,7.0,,,,,,
goe522.dat,7.0,1.0679,0.01226,0.0069,-0.0646,0.2296,0.5652
fx74130wp2mod.dat,7.0,1.1483,0.01149,0.00584,-0.0909,0.0246,0.8271
mh30.dat,7.0,0.96,0.00973,0.00497,-0.0382,0.0011,1.0
ah21-9.dat,7.0,1.0165,0.00944,0.0046,-0.0604,0.0088,1.0
s2055.dat,7.0,0.9639,0.00905,0.00416,-0.0406,0.0093,1.0
e180.dat,7.0,0.9281,0.00926,0.00455,-0.022,0.0075,1.0
fx79w151a.dat,7.0,,,,,,
c5e.dat,7.0,0.9802,0.00918,0.00395,-0.0428,0.0306,0.8791
fx84w150.dat,7.0,1.2427,0.00787,0.00376,-0.0975,0.2753,0.9417
goe390.dat,7.0,1.3929,0.01352,0.00863,-0.1176,0.1978,1.0
s8025.dat,7.0,0.8123,0.0078,0.00323,0.0031,0.0215,1.0
hq208.dat,7.0,,,,,,
rc410.dat,7.0,0.9512,0.00806,0.00327,-0.014,0.0716,1.0
eh1590.dat,7.0,0.8604,0.00867,0.00389,-0.0034,0.0053,0.999
ag36.dat,7.0,1.1699,0.01074,0.00566,-0.0466,0.0053,1.0031
ames03.dat,7.0,0.8834,0.00801,0.00348,-0.0084,0.0781,0.9975
naca663218.dat,7.0,0.7084,0.01212,0.00646,-0.0024,0.0259,0.7275
goe515.dat,7.0,,,,,,
goe404.dat,7.0,1.2402,0.01206,0.00636,-0.075,0.0007,1.0
c141d.dat,7.0,0.9781,0.00915,0.00407,-0.0465,0.0311,0.9982
hh02.dat,7.0,0.859,0.00784,0.00334,0.0041,0.079,0.9625
hq1511.dat,7.0,0.9671,0.00928,0.00403,-0.0411,0.0202,0.8626
goe476.dat,7.0,,,,,,
boe103.dat,7.0,1.1393,0.01206,0.00672,-0.0686,0.0004,1.0
goe123.dat,7.0,,,,,,
goe399.dat,7.0,,,,,,
goe766.dat,7.0,0.8615,0.00947,0.00445,0.0053,0.0011,0.9925
n6h20.dat,7.0,0.6473,0.01656,0.01285,0.0581,0.3571,0.8495
goe406.dat,7.0,1.3145,0.01295,0.00712,-0.0978,0.0009,1.0
goe692.dat,7.0,1.1875,0.01402,0.00828,-0.0949,0.0013,1.0
fx83w227.dat,7.0,0.8638,0.00847,0.00439,-0.0225,0.376,0.7601
goe318.dat,7.0,,,,,,
s8035.dat,7.0,0.7407,0.00752,0.0029,0.012,0.0895,0.8971
goe655.dat,7.0,,,,,,
sc20503.dat,7.0,,,,,,
goe652.dat,7.0,1.8016,0.0155,0.00906,-0.2378,0.1435,0.2577
goe797.dat,7.0,1.1972,0.0137,0.00793,-0.0982,0.0014,1.0
e874.dat,7.0,,,,,,
whitcomb.dat,7.0,1.2352,0.01167,0.00585,-0.1245,0.0187,0.6729
goe269.dat,7.0,,,,,,
e434.dat,7.0,1.2322,0.00842,0.00389,-0.0944,0.2244,0.8863
mh25.dat,7.0,0.8248,0.00887,0.00391,-0.0103,0.0101,0.9647
e908.dat,7.0,1.0067,0.04002,0.03764,-0.0722,0.0005,1.0
m12.dat,7.0,,,,,,
naca633418.dat,7.0,1.1367,0.00958,0.00426,-0.0801,0.1487,0.6446
n64015.dat,7.0,0.7865,0.0094,0.00387,-0.0037,0.0195,0.7079
oa206.dat,7.0,0.8276,0.00904,0.00449,-0.0016,0.0045,0.9773
r1082t.dat,7.0,1.0681,0.0083,0.00358,-0.0602,0.2162,0.7928
vr1.dat,7.0,0.9307,0.00915,0.00414,-0.0299,0.0186,0.9959
goe795sm.dat,7.0,1.0498,0.00958,0.00449,-0.0596,0.0067,1.0
fx05h126.dat,7.0,1.0753,0.01154,0.00638,-0.0369,0.0009,1.0
goe803h.dat,7.0,1.5132,0.01235,0.00644,-0.154,0.0008,1.0
goe242.dat,7.0,,,,,,
avistar.dat,7.0,1.0314,0.0106,0.00529,-0.0533,0.0156,0.9996
goe500.dat,7.0,,,,,,
e210.dat,7.0,1.3216,0.00847,0.00397,-0.1235,0.2036,1.0
e385.dat,7.0,1.4625,0.01229,0.00661,-0.1558,0.0049,1.0
nacam6.dat,7.0,0.8689,0.00883,0.0041,-0.001,0.0795,0.9782
davissm.dat,7.0,,,,,,
sc20610.dat,7.0,1.2239,0.0119,0.00627,-0.1046,0.0121,0.7141
e559.dat,7.0,1.2837,0.013,0.0065,-0.1177,0.0003,0.594
df102.dat,7.0,1.0409,0.00814,0.00344,-0.0485,0.0941,1.0
th25816.dat,7.0,0.8271,0.01171,0.00846,-0.048,0.5643,0.7744
isa961.dat,7.0,1.3257,0.01182,0.00627,-0.0897,0.0078,1.0
e377.dat,7.0,1.4347,0.01205,0.00542,-0.117,0.0006,0.2889
goe624.dat,7.0,1.2433,0.01321,0.00743,-0.0882,0.0009,1.0
rae104.dat,7.0,0.7117,0.00858,0.00384,0.0124,0.006,0.9234
c141c.dat,7.0,0.9309,0.00918,0.00412,-0.0378,0.0213,0.9953
goe403.dat,7.0,,,,,,
goe621.dat,7.0,,,,,,
sd8000.dat,7.0,0.9927,0.00854,0.00366,-0.0454,0.0309,1.0
m24.dat,7.0,1.062,0.01172,0.00634,-0.019,0.0026,0.9891
ag44ct02r.dat,7.0,0.9764,0.00836,0.00353,-0.0322,0.0244,1.0
usa40.dat,7.0,1.322,0.01249,0.00648,-0.1114,0.0006,0.8322
j5012.dat,7.0,0.7134,0.00804,0.00331,0.0158,0.0285,0.9724
naca001065.dat,7.0,0.6964,0.00843,0.00375,0.017,0.0231,0.9652
ys920.dat,7.0,,,,,,
hq3513.dat,7.0,1.1682,0.01179,0.00581,-0.0864,0.0006,0.7696
kc135b.dat,7.0,0.8618,0.0084,0.00357,-0.0075,0.0508,0.9539
goe702.dat,7.0,,,,,,
naca000834.dat,7.0,,,,,,
naca65206.dat,7.0,0.8522,0.04362,0.04199,-0.025,0.0018,1.0
s2060.dat,7.0,1.0063,0.00997,0.00524,-0.0535,0.0075,1.0
fx77080.dat,7.0,,,,,,
goe449.dat,7.0,1.057,0.01605,0.01052,-0.066,0.0009,1.0
s4310.dat,7.0,1.2084,0.0082,0.00361,-0.0808,0.1552,1.0
b707b.dat,7.0,0.6686,0.00881,0.00393,0.0405,0.0009,0.933
goe622.dat,7.0,,,,,,
naca63206.dat,7.0,,,,,,
naca654421.dat,7.0,,,,,,
goe532.dat,7.0,1.2715,0.01188,0.00624,-0.0853,0.0006,1.0
e864.dat,7.0,0.8079,0.01014,0.00486,-0.0128,0.3452,0.4189
fx63137sm.dat,7.0,1.6868,0.01233,0.00649,-0.2062,0.1249,0.6663
naca001264.dat,7.0,0.7387,0.00868,0.00387,0.0086,0.0265,0.9497
e603.dat,7.0,1.1424,0.01076,0.00536,-0.0822,0.1504,0.714
ah79100a.dat,7.0,1.2183,0.01046,0.00508,-0.1049,0.0096,1.0
s4233.dat,7.0,1.1383,0.00866,0.00401,-0.0758,0.1351,1.0
goe290.dat,7.0,1.1638,0.01238,0.00673,-0.0702,0.0004,1.0
hq010.dat,7.0,0.7643,0.00898,0.00419,0.0034,0.0007,0.9122
stcyr171.dat,7.0,0.7782,0.01341,0.00754,0.0071,0.025,0.4103
fauvel.dat,7.0,0.7882,0.00608,0.00227,0.0461,0.2267,0.9543
goe180.dat,7.0,,,,,,
n13.dat,7.0,,,,,,
lwk80100.dat,7.0,0.7006,0.00876,0.00366,0.0163,0.0074,0.8254
goe303.dat,7.0,,,,,,
goe381.dat,7.0,,,,,,
goe301.dat,7.0,1.4467,0.01329,0.00745,-0.129,0.0004,1.0
naca16009.dat,7.0,0.6595,0.00283,-0.001,0.0195,0.0024,0.9756
e431.dat,7.0,1.2865,0.00887,0.00419,-0.1153,0.2559,0.7754
dae31.dat,7.0,,,,,,
goe430.dat,7.0,,,,,,
s5010.dat,7.0,0.9121,0.0071,0.00275,-0.003,0.1125,1.0
sd7003.dat,7.0,0.9688,0.00817,0.0034,-0.0345,0.0381,1.0
hq359.dat,7.0,1.1932,0.01248,0.00745,-0.0937,0.0003,1.0
hobie.dat,7.0,,,,,,
fx78pk188.dat,7.0,0.8517,0.01079,0.00611,-0.032,0.245,0.7293
npl9626.dat,7.0,,,,,,
s4158.dat,7.0,1.1143,0.00919,0.0043,-0.0703,0.0834,1.0
ah83150q.dat,7.0,1.2059,0.00822,0.00379,-0.0767,0.26,0.8259
naca643418.dat,7.0,1.1073,0.01058,0.00489,-0.0771,0.0869,0.6395
fx711525.dat,7.0,0.7691,0.01026,0.00476,0.0036,0.0095,0.6892
giiig.dat,7.0,,,,,,
rg14.dat,7.0,0.9508,0.00943,0.0045,-0.0361,0.0008,1.0
goe506.dat,7.0,,,,,,
m17.dat,7.0,,,,,,
goe182.dat,7.0,,,,,,
npl9510.dat,7.0,1.0434,0.01103,0.00527,-0.0864,0.0159,0.5865
s8023.dat,7.0,0.7921,0.00741,0.00298,0.0055,0.0351,1.0
e656.dat,7.0,1.3521,0.00837,0.00409,-0.1244,0.3144,0.8245
isa571.dat,7.0,1.2478,0.01103,0.00568,-0.0839,0.0041,1.0
ag47c03.dat,7.0,0.806,0.00741,0.00281,-0.0177,0.0172,1.003
bacxxx.dat,7.0,0.9663,0.00864,0.00373,-0.0384,0.0513,0.9969
naca632615.dat,7.0,1.2857,0.01135,0.00551,-0.1173,0.0501,0.7093
e472.dat,7.0,0.7924,0.00748,0.00305,0.0073,0.092,0.9894
lrn1015.dat,7.0,1.2126,0.01015,0.00532,-0.0793,0.1845,0.8583
fx72150a.dat,7.0,1.7749,0.00957,0.00491,-0.2264,0.366,0.597
ah95160.dat,7.0,1.4677,0.00779,0.00399,-0.1431,0.3578,1.0047
naca652215.dat,7.0,0.9202,0.01026,0.00461,-0.0385,0.016,0.7259
naca642415.dat,7.0,1.111,0.01083,0.00502,-0.079,0.0264,0.7083
sc21010.dat,7.0,1.5912,0.01571,0.01014,-0.1379,0.0102,0.7911
hq2090sm.dat,7.0,1.0336,0.00958,0.00455,-0.0567,0.0043,1.0
e426.dat,7.0,0.8871,0.0092,0.00424,-0.0164,0.0019,1.0
raf31.dat,7.0,,,,,,
hq2195.dat,7.0,1.0564,0.00999,0.00484,-0.0621,0.001,1.0
e376.dat,7.0,,,,,,
fx76100.dat,7.0,0.7879,0.0081,0.0034,0.0014,0.0226,0.9897
goe190.dat,7.0,1.2945,0.00652,0.0,-0.1161,0.0005,0.3725
goe235.dat,7.0,1.1172,0.01014,0.00511,-0.0589,0.0214,1.0
n2414.dat,7.0,1.0427,0.00879,0.00393,-0.053,0.0907,0.9999
fx78k150.dat,7.0,1.0387,0.01626,0.01078,-0.0739,0.0079,0.8696
usa45.dat,7.0,,,,,,
mh120.dat,7.0,1.0902,0.03059,0.02786,-0.0904,0.0027,1.0
ag14.dat,7.0,1.0183,0.00908,0.0042,-0.0462,0.0041,1.0
cr1.dat,7.0,,,,,,
oaf139.dat,7.0,,,,,,
goe633.dat,7.0,0.9825,0.01084,0.00556,-0.0175,0.0015,0.982
usa28.dat,7.0,,,,,,
e1230.dat,7.0,1.1684,0.00832,0.00334,-0.0626,0.2532,0.6802
s1012.dat,7.0,0.7652,0.00853,0.00334,0.0033,0.0434,0.8003
naca4412.dat,7.0,1.2415,0.00961,0.00452,-0.0985,0.0929,1.0
fx78k140a20.dat,7.0,1.0668,0.01434,0.00883,-0.0707,0.0047,0.8801
hq3514.dat,7.0,1.1521,0.01208,0.00598,-0.0832,0.0008,0.7181
rg149.dat,7.0,0.9462,0.01016,0.00536,-0.0334,0.0009,1.0
eh2010.dat,7.0,0.8683,0.00802,0.00333,0.0006,0.0472,0.9944
goe410.dat,7.0,0.7823,0.01031,0.00448,0.0057,0.0008,0.6402
goe497.dat,7.0,,,,,,
naca16015.dat,7.0,0.5612,0.00897,0.004,0.0421,0.0288,0.9272
v13009.dat,7.0,0.8899,0.00911,0.00407,-0.0105,0.0008,1.0
goe223.dat,7.0,,,,,,
mh121.dat,7.0,,,,,,
s4320.dat,7.0,1.2668,0.00846,0.00372,-0.0941,0.132,1.0
e682.dat,7.0,0.8816,0.0126,0.00697,-0.03,0.0015,0.8416
e838.dat,7.0,0.691,0.01067,0.00489,0.0096,0.001,0.6573
e604.dat,7.0,1.241,0.00851,0.00395,-0.1104,0.3187,0.6664
goe530.dat,7.0,1.1385,0.0124,0.00681,-0.0487,0.0003,0.9935
dh4009sm.dat,7.0,,,,,,
oaf095.dat,7.0,1.3268,0.01101,0.00563,-0.1281,0.0201,1.0
mh62.dat,7.0,0.8944,0.00814,0.00342,-0.0113,0.0297,1.0
e664ex.dat,7.0,2.1172,0.03151,0.0243,-0.3282,0.0011,0.6087
ah94w301.dat,7.0,1.1962,0.00892,0.00405,-0.119,0.3554,0.4624
sg6051.dat,7.0,1.1519,0.01029,0.00501,-0.0869,0.0378,1.0
rc10b3.dat,7.0,0.8364,0.00889,0.00391,-0.0002,0.0272,0.9898
ames01.dat,7.0,0.8896,0.00749,0.00301,-0.008,0.1123,1.0
s4180.dat,7.0,1.258,0.00842,0.00367,-0.0864,0.1274,1.0
s9000.dat,7.0,1.0986,0.00896,0.00397,-0.0682,0.0352,1.0
e334.dat,7.0,1.0885,0.00664,0.00259,-0.0345,0.2606,0.9396
e555.dat,7.0,1.2024,0.00976,0.00407,-0.1056,0.1311,0.523
naca0024.dat,7.0,0.7557,0.00865,0.00362,0.0083,0.1988,0.6897
e297.dat,7.0,0.7649,0.00962,0.00452,-0.0003,0.001,0.8096
fx082512.dat,7.0,,,,,,
goe685.dat,7.0,1.1558,0.01204,0.00562,-0.083,0.0017,0.5258
e585.dat,7.0,1.293,0.00885,0.00416,-0.116,0.2459,0.7837
goe682.dat,7.0,,,,,,
e432.dat,7.0,1.355,0.00778,0.00346,-0.1205,0.3254,0.7734
goe344.dat,7.0,,,,,,
bw3.dat,7.0,1.292,0.01187,0.005,-0.1126,0.0187,0.1185
n9.dat,7.0,1.213,0.01089,0.00568,-0.0619,0.0073,1.0
m2.dat,7.0,,,,,,
hq3011.dat,7.0,1.1335,0.01071,0.00542,-0.0782,0.0024,1.0
v13006.dat,7.0,0.8373,0.01,0.0056,-0.0049,0.007,1.0
raf32md.dat,7.0,,,,,,
goe286.dat,7.0,,,,,,
n0009sm.dat,7.0,0.7966,0.00808,0.00346,-0.0017,0.0197,0.9946
n63215b.dat,7.0,1.0051,0.00924,0.00383,-0.0322,0.085,0.7036
hs1708.dat,7.0,,,,,,
s7075.dat,7.0,1.1503,0.00948,0.0043,-0.0838,0.0301,1.0
e547.dat,7.0,1.0238,0.00819,0.00329,-0.0489,0.224,0.6835
fx6617a2.dat,7.0,1.1841,0.00843,0.00347,-0.0835,0.2764,0.6043
e557.dat,7.0,1.348,0.01003,0.00442,-0.1401,0.1657,0.5131
naca2424.dat,7.0,0.7326,0.00937,0.00478,0.015,0.2584,0.7273
fx71l150.dat,7.0,0.7685,0.0104,0.00479,0.004,0.0093,0.6622
vr14.dat,7.0,0.9255,0.00812,0.0033,-0.014,0.0451,1.0
e178.dat,7.0,1.0011,0.00945,0.00447,-0.0399,0.0027,1.0
goe765.dat,7.0,0.7172,0.0068,0.00281,0.0489,0.196,0.9681
fx601261.dat,7.0,1.3225,0.01241,0.00613,-0.1229,0.0014,0.6354
e856.dat,7.0,1.2979,0.0078,0.00321,-0.1146,0.3505,0.5842
hq309.dat,7.0,1.1335,0.01223,0.00731,-0.0801,0.0003,1.0
hq3013.dat,7.0,1.1188,0.01137,0.00553,-0.0753,0.0007,0.7917
ys915.dat,7.0,,,,,,
clarky.dat,7.0,1.1519,0.00886,0.00393,-0.0783,0.1091,1.0
davis_corrected.dat,7.0,0.9663,0.00644,0.00267,-0.0176,0.2718,0.9774
goe256.dat,7.0,1.1011,0.01337,0.00774,-0.0661,0.0012,1.0
sg6042.dat,7.0,1.246,0.00958,0.00445,-0.1069,0.0717,1.0
