name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
hq2511.dat,3.5,0.7393,0.00625,0.00157,-0.0758,0.2584,0.7041
e176.dat,3.5,0.7184,0.0045,0.00105,-0.0628,0.3812,1.0
e207.dat,3.5,0.6445,0.00461,0.00119,-0.047,0.3896,0.9611
goe574.dat,3.5,,,,,,
hq3518.dat,3.5,0.8445,0.00774,0.00255,-0.0956,0.275,0.5408
usa45.dat,3.5,,,,,,
goe535.dat,3.5,1.0714,0.00748,0.00233,-0.129,0.3143,0.4094
naca654421.dat,3.5,0.7766,0.00541,0.00158,-0.0877,0.5333,0.5985
hq2512.dat,3.5,0.7109,0.00845,0.00258,-0.0705,0.0089,0.6893
hor12.dat,3.5,0.9077,0.0077,0.00244,-0.1132,0.2693,0.4552
sd7034.dat,3.5,0.8129,0.00517,0.00146,-0.0796,0.3308,1.0
e862.dat,3.5,0.4544,0.00823,0.00298,-0.0119,0.3443,0.401
hq1585.dat,3.5,0.5849,0.00734,0.00195,-0.0445,0.0022,0.775
e195.dat,3.5,0.7335,0.00444,0.0012,-0.0698,0.4421,0.9827
goe242.dat,3.5,1.4165,0.01363,0.00665,-0.2248,0.0016,0.4398
naca654221.dat,3.5,0.6019,0.00522,0.00141,-0.0485,0.5285,0.5998
mh62.dat,3.5,0.5107,0.00478,0.00105,-0.0121,0.2524,0.9985
ah80129.dat,3.5,0.7636,0.00386,0.00109,-0.0723,0.5712,0.9632
rae5213.dat,3.5,0.6234,0.00726,0.00182,-0.0517,0.0703,0.6434
e591.dat,3.5,1.3356,0.00828,0.00306,-0.2029,0.3189,0.446
ncambre.dat,3.5,0.4923,0.00569,0.00137,-0.0078,0.2002,0.8778
goe29b.dat,3.5,1.022,0.00941,0.00272,-0.1078,0.1387,0.0557
e555.dat,3.5,0.851,0.00656,0.0017,-0.1132,0.3535,0.4765
r1046.dat,3.5,1.0344,0.00529,0.00214,-0.1217,0.5044,0.9749
usa26.dat,3.5,0.7193,0.00931,0.0026,-0.0572,0.0022,0.359
sc20414.dat,3.5,0.7274,0.00847,0.00286,-0.0932,0.0689,0.6425
goe229.dat,3.5,1.0959,0.01314,0.00631,-0.1579,0.0031,0.4172
hq2195.dat,3.5,0.6848,0.00767,0.00211,-0.0662,0.0246,0.7383
n63415.dat,3.5,0.7716,0.00561,0.0014,-0.0852,0.4069,0.6187
eh2012.dat,3.5,0.4792,0.0049,0.0011,0.0023,0.3078,0.8926
goe394.dat,3.5,,,,,,
naca66206.dat,3.5,0.5446,0.00685,0.00223,-0.0403,0.0069,0.9081
ah79100c.dat,3.5,1.2264,0.00601,0.00247,-0.2014,0.4691,1.0
m20.dat,3.5,,,,,,
e422.dat,3.5,1.1045,0.00707,0.00195,-0.1251,0.3721,0.3074
oaf095.dat,3.5,0.9396,0.00823,0.00256,-0.1298,0.1507,0.4539
naca23018.dat,3.5,0.5339,0.0069,0.00206,-0.0044,0.2118,0.7222
fg4.dat,3.5,0.6705,0.01103,0.00374,-0.0212,0.0425,0.0269
sg6041.dat,3.5,0.6508,0.00618,0.00159,-0.0553,0.1958,0.8296
usa40b.dat,3.5,0.9022,0.00745,0.00231,-0.0938,0.1929,0.6802
goe123.dat,3.5,,,,,,
goe796.dat,3.5,0.7723,0.00594,0.00192,-0.0828,0.298,0.9793
k3.dat,3.5,0.9703,0.01034,0.00431,-0.1476,0.0793,0.5404
mh83.dat,3.5,,,,,,
e541.dat,3.5,0.6621,0.00467,0.00134,-0.0601,0.5668,0.7566
goe423.dat,3.5,0.8919,0.00582,0.00213,-0.102,0.4188,0.9214
davis_corrected.dat,3.5,0.5502,0.00521,0.00134,-0.0131,0.355,0.8127
rc12b3.dat,3.5,0.4648,0.0054,0.00189,0.0027,0.3674,0.9675
giiic.dat,3.5,0.3947,0.00662,0.00169,0.0077,0.0009,0.9067
hq3010.dat,3.5,0.7798,0.00837,0.00257,-0.0862,0.0007,0.7319
s1016.dat,3.5,0.361,0.00654,0.00222,0.0044,0.2615,0.7734
goe477.dat,3.5,,,,,,
fxm2.dat,3.5,0.9697,0.00959,0.00265,-0.0995,0.0617,0.0356
sa7038.dat,3.5,0.7837,0.00542,0.00148,-0.0815,0.2805,1.0
ua2-180sm.dat,3.5,1.0322,0.00555,0.0022,-0.0985,0.4483,0.9753
goe346.dat,3.5,0.7835,0.00926,0.00218,-0.0766,0.0019,0.0391
goe769.dat,3.5,0.8336,0.00771,0.00217,-0.0577,0.206,0.4145
usa40.dat,3.5,0.9455,0.0097,0.00368,-0.1152,0.0228,0.6882
curtisc72.dat,3.5,1.0802,0.00681,0.0026,-0.1009,0.2471,1.0
naca001066.dat,3.5,0.2362,0.00667,0.00197,0.0353,0.0377,0.9504
naca23021.dat,3.5,0.5122,0.00851,0.0029,0.0021,0.1279,0.6293
aquilasm.dat,3.5,0.8112,0.00511,0.00132,-0.0718,0.3263,1.0
r1082t.dat,3.5,0.7451,0.00486,0.00132,-0.0709,0.5139,0.7742
cast102.dat,3.5,0.6551,0.00729,0.00204,-0.0645,0.1564,0.6922
dfvlrr4.dat,3.5,0.8481,0.00869,0.00305,-0.1195,0.0705,0.682
avistar.dat,3.5,0.5209,0.00615,0.00167,-0.0231,0.2773,0.7886
e551.dat,3.5,0.8442,0.00606,0.00156,-0.1039,0.4443,0.4888
goe387.dat,3.5,0.8699,0.00639,0.00217,-0.0819,0.3339,0.8196
s9000.dat,3.5,0.7293,0.00589,0.00152,-0.0727,0.218,0.8753
eh0009.dat,3.5,0.3835,0.00564,0.00119,0.0016,0.1169,0.8543
naca66-018.dat,3.5,0.3697,0.00602,0.00178,0.0008,0.3575,0.7082
goe286.dat,3.5,,,,,,
nlf416.dat,3.5,0.8898,0.00619,0.00179,-0.1091,0.3633,0.6517
goe381.dat,3.5,,,,,,
e850.dat,3.5,,,,,,
oa213.dat,3.5,0.596,0.00638,0.00208,-0.0093,0.2029,0.9008
c5d.dat,3.5,0.5865,0.00722,0.00204,-0.0538,0.0656,0.825
mh81.dat,3.5,0.5889,0.00541,0.00152,0.0009,0.2426,0.9484
e818.dat,3.5,,,,,,
n64012.dat,3.5,0.3942,0.00702,0.00165,-0.0022,0.0304,0.684
mh30.dat,3.5,0.6012,0.00535,0.00128,-0.0444,0.1919,1.0
naca1412.dat,3.5,0.514,0.00589,0.0015,-0.0253,0.2028,0.8562
rc410.dat,3.5,0.4916,0.00588,0.00153,0.0003,0.1452,0.9256
ys930.dat,3.5,0.7068,0.00773,0.00249,-0.092,0.018,0.8552
joukowsk.dat,3.5,0.4094,0.00607,0.00121,-0.0006,0.1727,0.6203
goe361.dat,3.5,0.9421,0.00971,0.00255,-0.1071,0.0019,0.0301
hq259b.dat,3.5,0.743,0.00807,0.00239,-0.0796,0.0007,0.7466
naca0006.dat,3.5,0.3978,0.00572,0.00136,-0.0018,0.0284,0.9995
goe116.dat,3.5,,,,,,
s6062.dat,3.5,0.5533,0.00651,0.00173,-0.0333,0.0104,0.9986
fx6617ai.dat,3.5,0.8633,0.00588,0.00158,-0.0981,0.4475,0.5919
e625.dat,3.5,0.4318,0.00533,0.00143,0.0322,0.266,0.918
goe704.dat,3.5,0.4878,0.00769,0.00255,-0.006,0.0019,0.9159
naca664221.dat,3.5,0.5971,0.00459,0.00141,-0.0505,0.6436,0.6893
sc20710.dat,3.5,0.9328,0.00926,0.00352,-0.1253,0.0247,0.6829
mh113.dat,3.5,1.2946,0.00717,0.00274,-0.1962,0.4073,0.6506
e336.dat,3.5,0.4371,0.00538,0.0016,0.0306,0.3038,0.9104
fauvel.dat,3.5,0.3903,0.00503,0.00122,0.0448,0.2854,0.8594
ah81k144.dat,3.5,0.817,0.00407,0.00113,-0.089,0.6117,0.8499
ma409.dat,3.5,0.9101,0.00838,0.00333,-0.1012,0.0038,1.0
naca4412.dat,3.5,0.887,0.00545,0.00177,-0.105,0.3749,1.0
goe389.dat,3.5,,,,,,
j5012.dat,3.5,0.3465,0.00562,0.00126,0.0103,0.1936,0.8298
sa7024.dat,3.5,0.7975,0.00608,0.00162,-0.0893,0.1653,1.0
usa50.dat,3.5,,,,,,
fx60177.dat,3.5,0.862,0.00879,0.00343,-0.1168,0.1759,0.6814
clarkys.dat,3.5,0.3386,0.00281,-0.00204,0.0413,0.0021,0.9019
fx78pk188.dat,3.5,0.7117,0.00446,0.00125,-0.0743,0.6321,0.7136
gs1.dat,3.5,0.8179,0.00994,0.00332,-0.0951,0.0012,0.414
naca65206.dat,3.5,0.5505,0.0064,0.00179,-0.041,0.0111,0.9347
supermarine371ii.dat,3.5,0.4691,0.00678,0.00175,-0.0203,0.0139,0.8084
rg149.dat,3.5,0.5719,0.00716,0.002,-0.0373,0.0008,0.8863
goe592.dat,3.5,1.1203,0.0073,0.00226,-0.1411,0.4478,0.1955
jx-gs-10.dat,3.5,0.5613,0.00521,0.00113,-0.0298,0.1751,1.0
usa34.dat,3.5,0.8745,0.00888,0.00341,-0.0803,0.4105,0.1603
clarkv.dat,3.5,0.7828,0.00846,0.00313,-0.0921,0.0025,0.9977
e852.dat,3.5,0.7859,0.00737,0.00206,-0.1055,0.1372,0.6386
goe723.dat,3.5,,,,,,
goe797.dat,3.5,0.888,0.01077,0.00454,-0.1126,0.0046,0.7043
naca64208.dat,3.5,0.5611,0.00678,0.00173,-0.0422,0.0166,0.8234
e858.dat,3.5,0.9143,0.00821,0.00293,-0.1007,0.319,0.4317
hobiesm.dat,3.5,0.8383,0.00569,0.00165,-0.0983,0.2638,1.0
goe481.dat,3.5,,,,,,
goe190.dat,3.5,0.9936,0.00475,-0.00201,-0.1348,0.0008,0.3197
raf28.dat,3.5,0.5778,0.00724,0.00243,-0.0408,0.0009,0.9838
goe241.dat,3.5,1.4907,0.01189,0.00577,-0.2242,0.2054,0.4255
n10.dat,3.5,1.0024,0.00692,0.00252,-0.0879,0.216,1.0001
naca0021.dat,3.5,0.396,0.00699,0.002,0.001,0.2745,0.573
n5h20.dat,3.5,0.5699,0.00554,0.00221,0.0032,0.4848,0.8438
goe702.dat,3.5,0.8287,0.00739,0.00206,-0.0627,0.312,0.317
trainer60.dat,3.5,0.473,0.0071,0.00195,-0.011,0.2364,0.5358
sc20614.dat,3.5,0.8953,0.00941,0.00357,-0.1206,0.0507,0.6321
n14.dat,3.5,0.3342,0.00623,0.0014,0.0127,0.1152,0.7906
eh2510.dat,3.5,0.4668,0.00706,0.00234,0.0078,0.0056,0.9564
ls013.dat,3.5,0.4185,0.0073,0.00205,-0.0072,0.0619,0.7281
n64212mb.dat,3.5,0.5935,0.00682,0.00174,-0.032,0.1399,0.6808
daytonwright6.dat,3.5,1.0597,0.00726,0.00312,-0.0958,0.2919,0.9939
goe679.dat,3.5,0.7055,0.00797,0.00253,-0.0565,0.3156,0.3561
nlr7301.dat,3.5,0.696,0.00895,0.00311,-0.0761,0.0468,0.6064
hq108.dat,3.5,0.5175,0.00691,0.00172,-0.0292,0.0011,0.8194
p51hroot.dat,3.5,0.4487,0.00839,0.00286,-0.0172,0.0158,0.7401
goe474.dat,3.5,0.6975,0.0074,0.00248,-0.0658,0.001,0.9982
hh02.dat,3.5,0.4444,0.00581,0.00146,0.0102,0.2796,0.6971
r140.dat,3.5,,,,,,
s4320.dat,3.5,0.8869,0.0053,0.0015,-0.0956,0.3289,1.0
usa41.dat,3.5,0.8399,0.00913,0.00234,-0.0932,0.0021,0.2047
ste87391.dat,3.5,0.9419,0.01191,0.00583,-0.1423,0.001,0.7467
m2.dat,3.5,0.3931,0.00694,0.00238,-0.0016,0.0008,0.9375
ag04.dat,3.5,0.5765,0.00532,0.00118,-0.0348,0.162,1.0
hor20.dat,3.5,0.8169,0.00769,0.00237,-0.0925,0.3208,0.3531
e212.dat,3.5,0.8822,0.00696,0.00197,-0.1227,0.2132,0.6777
fx84w097.dat,3.5,0.6553,0.00441,0.00107,-0.0493,0.391,0.9903
ag19.dat,3.5,,,,,,
goe257.dat,3.5,,,,,,
la2573a.dat,3.5,0.4682,0.00464,0.00116,0.0237,0.3572,0.8851
cootie.dat,3.5,,,,,,
goe650.dat,3.5,0.8201,0.00983,0.0032,-0.1002,0.0315,0.3827
m24.dat,3.5,0.7237,0.00712,0.00151,-0.0222,0.3849,0.0576
usnps4.dat,3.5,1.0258,0.00731,0.00281,-0.1285,0.2613,1.0
naca0015.dat,3.5,0.3971,0.00624,0.00151,0.0003,0.2191,0.7038
rc10b3.dat,3.5,0.4425,0.00555,0.00169,0.0029,0.2543,0.9786
fx84w150.dat,3.5,0.8915,0.00509,0.00157,-0.1029,0.4803,0.8203
goe493.dat,3.5,0.6596,0.0093,0.00316,-0.0687,0.0009,0.611
rc10n1.dat,3.5,0.4337,0.00452,0.00101,0.0074,0.3244,0.9758
raf30.dat,3.5,0.3486,0.00738,0.00188,0.0091,0.0015,0.7044
s4083.dat,3.5,0.8227,0.00534,0.00135,-0.0879,0.2842,1.0
e547.dat,3.5,0.6739,0.00551,0.00142,-0.0539,0.4366,0.6715
goe780.dat,3.5,,,,,,
goe624.dat,3.5,0.9369,0.00631,0.00239,-0.1004,0.3426,0.9623
s4061.dat,3.5,0.8133,0.00486,0.00132,-0.0853,0.3727,1.0
ag14.dat,3.5,0.6343,0.00551,0.00123,-0.0485,0.1371,1.0
sc1012r8.dat,3.5,0.6569,0.00699,0.00232,-0.03,0.1153,0.9213
goe553.dat,3.5,0.9521,0.00733,0.00219,-0.1043,0.2456,0.6113
fx60100.dat,3.5,0.8991,0.00805,0.00226,-0.1175,0.0969,0.5491
k1.dat,3.5,0.6933,0.00835,0.00248,-0.0865,0.0122,0.616
coanda1.dat,3.5,0.5986,0.00887,0.002,-0.0282,0.0056,0.0767
giiib.dat,3.5,0.3736,0.00663,0.00171,0.0131,0.001,0.9134
goe508.dat,3.5,0.8479,0.00734,0.00271,-0.0805,0.29,0.7538
ah7476.dat,3.5,,,,,,
hq1010.dat,3.5,0.5171,0.00732,0.00187,-0.0285,0.0008,0.7479
ag37.dat,3.5,0.775,0.00649,0.00199,-0.0468,0.1226,1.0
naca16018.dat,3.5,0.1814,0.00576,0.00214,0.045,0.4438,0.8706
hs1620.dat,3.5,0.9197,0.0103,0.00485,-0.1148,0.2698,0.6242
fx73cl1152.dat,3.5,1.0341,0.00712,0.00193,-0.1129,0.3337,0.3267
spicasm.dat,3.5,0.8934,0.00529,0.00163,-0.0888,0.3708,0.9956
e393.dat,3.5,0.9542,0.00571,0.00153,-0.1278,0.3951,0.7131
naca16012.dat,3.5,0.2968,0.00651,0.00174,0.0183,0.0556,0.9121
e220.dat,3.5,0.5122,0.00424,0.0012,-0.0073,0.4607,0.9807
e561.dat,3.5,1.1124,0.00729,0.00222,-0.1602,0.365,0.3909
goe63.dat,3.5,1.098,0.00884,0.00257,-0.1287,0.2201,0.0298
fx77w270s.dat,3.5,0.778,0.00788,0.00324,-0.0483,0.3758,0.6315
goe460.dat,3.5,0.2626,0.00729,0.00206,0.0275,0.2091,0.5833
df102.dat,3.5,0.615,0.0061,0.00174,-0.0412,0.1614,0.9503
dormoy.dat,3.5,0.8497,0.00859,0.00367,-0.0617,0.0017,1.0
e562.dat,3.5,0.9852,0.00712,0.00201,-0.1406,0.3228,0.4531
mh110.dat,3.5,0.3233,0.00479,0.00103,0.0392,0.216,0.9762
e433.dat,3.5,0.988,0.00575,0.00187,-0.1369,0.4684,0.7501
goe652.dat,3.5,1.5417,0.01011,0.00438,-0.2649,0.2886,0.1991
raf26.dat,3.5,,,,,,
goe525.dat,3.5,1.5579,0.01119,0.00594,-0.2555,0.3269,0.464
psu-90-125wl.dat,3.5,0.7303,0.00583,0.00149,-0.0758,0.3359,0.7242
clarkysm.dat,3.5,0.7931,0.00582,0.00187,-0.0812,0.2977,0.9883
sc1094r8.dat,3.5,,,,,,
n9.dat,3.5,0.8423,0.00717,0.00242,-0.0639,0.0879,1.0
goe226.dat,3.5,1.3154,0.01277,0.00577,-0.2014,0.0374,0.3166
npl9660.dat,3.5,0.4915,0.00607,0.00161,-0.0135,0.145,0.8904
pmc19sm.dat,3.5,0.471,0.00528,0.00098,0.0058,0.2605,0.7893
goe199.dat,3.5,,,,,,
as5046.dat,3.5,0.683,0.00657,0.0018,-0.0628,0.2943,0.6349
s1014.dat,3.5,0.3734,0.00678,0.00222,0.0015,0.2259,0.7453
n64015a.dat,3.5,,,,,,
whitcomb.dat,3.5,0.8466,0.00908,0.00342,-0.129,0.0319,0.6682
s2050.dat,3.5,0.6398,0.00638,0.0015,-0.0602,0.1475,0.7423
ah85l120.dat,3.5,0.3229,0.00617,0.00153,0.0125,0.142,0.8072
arad6.dat,3.5,,,,,,
e1214.dat,3.5,0.601,0.00736,0.00191,-0.0216,0.2641,0.3777
ag27.dat,3.5,,,,,,
e715.dat,3.5,0.6679,0.00539,0.00105,-0.0465,0.4448,0.4938
hobie.dat,3.5,0.838,0.00752,0.00174,-0.098,0.1919,0.3491
ag45c03.dat,3.5,0.4835,0.00453,0.0008,-0.0292,0.2656,1.003
goe692.dat,3.5,0.906,0.00968,0.00407,-0.1139,0.103,0.813
s4053.dat,3.5,0.7519,0.00539,0.00142,-0.0755,0.2743,1.0
fx66h80.dat,3.5,0.4741,0.00433,0.00091,0.0109,0.3357,0.9945
hq2510.dat,3.5,0.7155,0.00808,0.00237,-0.0724,0.0009,0.739
isa961.dat,3.5,,,,,,
naca632615.dat,3.5,0.9484,0.00579,0.00162,-0.1252,0.4334,0.6169
goe506.dat,3.5,,,,,,
fx84w175.dat,3.5,0.9173,0.00548,0.0018,-0.1116,0.4862,0.7527
dae21.dat,3.5,,,,,,
b707c.dat,3.5,0.5545,0.00943,0.00321,-0.0246,0.0086,0.4135
usa29.dat,3.5,0.6501,0.01009,0.00326,-0.0506,0.0016,0.3187
ah21-9.dat,3.5,0.646,0.0065,0.0018,-0.0646,0.0494,0.9908
clarkz.dat,3.5,0.8181,0.00854,0.00321,-0.0853,0.0011,1.0
usa45m.dat,3.5,0.6337,0.00302,-0.00194,-0.0318,0.0016,0.9805
goe55.dat,3.5,0.5898,0.00745,0.0026,-0.0292,0.0008,1.0
fx78k161.dat,3.5,0.582,0.00435,0.00125,-0.0261,0.5551,0.8295
e656.dat,3.5,1.0348,0.00483,0.00147,-0.1355,0.557,0.772
e587.dat,3.5,1.0838,0.00578,0.00186,-0.1614,0.5123,0.645
m22.dat,3.5,,,,,,
mrc-20.dat,3.5,0.7643,0.006,0.00175,-0.0776,0.4152,0.7089
hq2012.dat,3.5,0.6493,0.0076,0.00208,-0.0562,0.076,0.6893
naca64209.dat,3.5,0.5637,0.00711,0.00171,-0.0425,0.0253,0.6952
goe222.dat,3.5,1.1836,0.01506,0.00792,-0.1869,0.001,0.3482
goe392.dat,3.5,,,,,,
giiii.dat,3.5,0.4881,0.00632,0.00155,-0.0141,0.0413,0.9255
bacnlf.dat,3.5,0.5917,0.00798,0.00227,-0.0647,0.0035,0.6759
goe408.dat,3.5,,,,,,
hor07.dat,3.5,0.8555,0.00947,0.00308,-0.0971,0.038,0.3972
goe358.dat,3.5,1.0584,0.01055,0.00387,-0.1561,0.0008,0.3462
goe412.dat,3.5,0.9145,0.00958,0.00407,-0.1122,0.0012,1.0
e193.dat,3.5,0.7952,0.00458,0.00118,-0.0828,0.4151,1.0
goe328.dat,3.5,,,,,,
hs1606.dat,3.5,,,,,,
fx78k140.dat,3.5,0.7562,0.00357,0.00101,-0.0656,0.6189,0.9601
naca663418.dat,3.5,0.7474,0.00513,0.00156,-0.0861,0.5515,0.7065
goe431.dat,3.5,1.1507,0.01202,0.00476,-0.1793,0.0015,0.1589
ag35.dat,3.5,0.8188,0.0064,0.00203,-0.0482,0.1545,1.0
sd8020.dat,3.5,0.3717,0.00552,0.00117,0.0051,0.1595,0.8495
goe490.dat,3.5,0.7258,0.00907,0.00246,-0.0641,0.0022,0.3455
fx75vg166.dat,3.5,0.7066,0.00477,0.00172,-0.0646,0.5955,0.7827
eh1070.dat,3.5,0.4253,0.00506,0.00105,0.0019,0.1552,0.9905
e184.dat,3.5,0.3838,0.00511,0.00121,0.0173,0.1796,0.9941
isa960.dat,3.5,0.967,0.00996,0.00516,-0.0948,0.0905,1.0
e908.dat,3.5,,,,,,
giiil.dat,3.5,0.5051,0.00569,0.0014,-0.0121,0.1266,0.9673
goe425.dat,3.5,0.8597,0.00712,0.00206,-0.0851,0.3043,0.5709
fx73170a.dat,3.5,0.9777,0.005,0.00169,-0.1237,0.579,0.8003
goe498.dat,3.5,1.0504,0.00787,0.00255,-0.1379,0.3053,0.3976
goe567.dat,3.5,0.9767,0.01068,0.00405,-0.1351,0.0014,0.444
n2415.dat,3.5,0.6474,0.00599,0.00167,-0.0518,0.318,0.7575
s8052.dat,3.5,,,,,,
e434.dat,3.5,0.9116,0.00496,0.00148,-0.1054,0.4897,0.8514
goe366.dat,3.5,1.2098,0.00868,0.00279,-0.1572,0.3391,0.0228
goe598.dat,3.5,,,,,,
ht23.dat,3.5,0.4769,0.00525,0.00114,-0.0071,0.1362,1.0033
naca2408.dat,3.5,0.6223,0.00676,0.00194,-0.0514,0.0283,1.0
ames03.dat,3.5,0.4724,0.00618,0.00195,-0.0034,0.1768,0.9001
fx74cl6140.dat,3.5,1.2367,0.00637,0.00212,-0.1585,0.4035,0.7212
c141b.dat,3.5,0.5127,0.00668,0.0019,-0.0321,0.1365,0.8415
geminism.dat,3.5,0.5626,0.00534,0.00139,-0.0316,0.3856,0.8124
e64.dat,3.5,0.8563,0.00646,0.00197,-0.1114,0.1735,1.0
ht22.dat,3.5,0.4782,0.00554,0.0012,-0.0087,0.0701,1.0032
miley.dat,3.5,0.8055,0.00417,0.00115,-0.0487,0.4875,1.0
mh61.dat,3.5,0.4509,0.00433,0.00096,0.0016,0.3379,0.9898
nlf414f.dat,3.5,0.7238,0.00797,0.00334,-0.0784,0.2378,0.751
goe561.dat,3.5,0.9117,0.01352,0.0075,-0.0544,0.3508,0.0314
goe526.dat,3.5,0.738,0.00602,0.00194,-0.0621,0.2742,0.9399
e403.dat,3.5,0.8394,0.00978,0.00365,-0.1303,0.0337,0.6038
kc135c.dat,3.5,0.5323,0.00581,0.00129,-0.0205,0.2275,0.7836
clarkyh.dat,3.5,,,,,,
sd7090.dat,3.5,0.6079,0.00539,0.00139,-0.0422,0.2327,0.9566
goe79.dat,3.5,0.9859,0.00378,-0.00226,-0.1038,0.2051,0.0221
ah95160.dat,3.5,1.0983,0.00497,0.00174,-0.1442,0.5485,0.8613
goe531.dat,3.5,1.4223,0.01167,0.00724,-0.2479,0.5778,0.0639
e387.dat,3.5,0.797,0.00458,0.00113,-0.0815,0.3988,1.0
rg12a189.dat,3.5,0.6496,0.00667,0.0017,-0.056,0.1071,0.8175
e855.dat,3.5,0.9416,0.00612,0.00163,-0.1267,0.4342,0.5221
e343.dat,3.5,0.6313,0.00576,0.00189,-0.011,0.3275,0.8986
naca1410.dat,3.5,0.5047,0.00593,0.00153,-0.0242,0.129,0.9348
sg6042.dat,3.5,0.8956,0.00623,0.00203,-0.1146,0.2637,0.9553
goe479.dat,3.5,0.8131,0.00817,0.003,-0.0831,0.0365,0.9966
goe285.dat,3.5,0.7588,0.00673,0.00218,-0.0681,0.1772,0.988
kc135b.dat,3.5,0.5307,0.0058,0.00126,-0.018,0.3081,0.674
be50sm.dat,3.5,0.8898,0.00586,0.0017,-0.1081,0.2536,1.0
ah94145.dat,3.5,1.1236,0.00489,0.00173,-0.1514,0.5462,0.8989
m11.dat,3.5,,,,,,
e593.dat,3.5,0.7313,0.00448,0.0011,-0.0366,0.3764,1.0
