name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
vr9.dat,8.0,0.6796,0.0692,0.06835,0.008,0.0005,1.0
goe115.dat,8.0,,,,,,
be50sm.dat,8.0,1.3661,0.01154,0.00615,-0.1028,0.0067,1.0
eh1070.dat,8.0,0.8757,0.02293,0.02016,0.0094,0.0024,1.0
usa48.dat,8.0,,,,,,
s4022.dat,8.0,1.4615,0.01321,0.00754,-0.1447,0.0047,1.0
ys930.dat,8.0,,,,,,
sd2083.dat,8.0,1.14,0.01132,0.00633,-0.0534,0.0028,1.0
mh117.dat,8.0,1.1889,0.01016,0.00506,-0.0644,0.0196,1.0
naca65210.dat,8.0,1.0351,0.01099,0.00627,-0.0389,0.008,0.9153
naca4415.dat,8.0,,,,,,
goe244.dat,8.0,1.8027,0.03282,0.02589,-0.2118,0.0009,0.4832
goe207.dat,8.0,,,,,,
ht23.dat,8.0,0.9831,0.00908,0.00444,-0.0059,0.0151,1.0033
raf27.dat,8.0,,,,,,
goe522.dat,8.0,1.1345,0.01357,0.00833,-0.0579,0.2126,0.6458
fx74130wp2mod.dat,8.0,1.2075,0.0131,0.00742,-0.0829,0.01,0.8309
mh30.dat,8.0,1.0506,0.01289,0.00863,-0.034,0.0013,1.0
ah21-9.dat,8.0,1.1191,0.01038,0.00557,-0.0587,0.0065,1.0
s2055.dat,8.0,1.0683,0.00992,0.00508,-0.0394,0.0077,1.0
e180.dat,8.0,1.0283,0.01064,0.00605,-0.0202,0.0068,1.0
fx79w151a.dat,8.0,,,,,,
c5e.dat,8.0,1.0884,0.00985,0.00467,-0.0419,0.0269,0.9135
fx84w150.dat,8.0,1.2995,0.00978,0.00525,-0.0884,0.1768,1.0
goe390.dat,8.0,1.4013,0.01932,0.01395,-0.1057,0.1147,1.0
s8025.dat,8.0,0.9207,0.00876,0.0042,0.0043,0.0148,1.0
hq208.dat,8.0,,,,,,
rc410.dat,8.0,1.0391,0.01044,0.00521,-0.01,0.0008,1.0
eh1590.dat,8.0,0.9644,0.00968,0.00495,-0.0023,0.0036,1.0
ag36.dat,8.0,1.2733,0.01226,0.00727,-0.0461,0.0035,1.0031
ames03.dat,8.0,1.0024,0.00931,0.00453,-0.011,0.0403,1.0
naca663218.dat,8.0,0.7855,0.01349,0.00781,0.0016,0.0192,0.7341
goe515.dat,8.0,,,,,,
goe404.dat,8.0,1.3387,0.01316,0.00743,-0.0727,0.0007,1.0
c141d.dat,8.0,1.0808,0.01004,0.0049,-0.0448,0.0232,1.0
hh02.dat,8.0,0.9763,0.00905,0.00434,0.0021,0.0416,0.9705
hq1511.dat,8.0,1.0721,0.01005,0.00503,-0.04,0.0121,1.0
goe476.dat,8.0,,,,,,
boe103.dat,8.0,1.216,0.01448,0.00932,-0.0626,0.0004,1.0
goe123.dat,8.0,,,,,,
goe399.dat,8.0,,,,,,
goe766.dat,8.0,0.9884,0.01043,0.00538,0.0022,0.0016,0.9961
n6h20.dat,8.0,0.5561,0.02649,0.02228,0.0775,0.2398,0.852
goe406.dat,8.0,1.3727,0.014,0.00821,-0.0876,0.0012,1.0
goe692.dat,8.0,1.2645,0.01583,0.01009,-0.0902,0.0016,1.0
fx83w227.dat,8.0,0.9368,0.00926,0.00526,-0.0165,0.3587,0.8018
goe318.dat,8.0,,,,,,
s8035.dat,8.0,,,,,,
goe655.dat,8.0,,,,,,
sc20503.dat,8.0,,,,,,
goe652.dat,8.0,1.8246,0.01983,0.01305,-0.2239,0.0797,0.2788
goe797.dat,8.0,1.2755,0.01538,0.00962,-0.0933,0.0017,1.0
e874.dat,8.0,,,,,,
whitcomb.dat,8.0,1.3426,0.01265,0.00685,-0.1223,0.0171,0.674
goe269.dat,8.0,,,,,,
e434.dat,8.0,1.2834,0.00975,0.00501,-0.0834,0.1618,0.9052
mh25.dat,8.0,0.9111,0.00996,0.005,-0.0058,0.0014,0.9759
e908.dat,8.0,1.0125,0.05417,0.05245,-0.0552,0.0005,1.0
m12.dat,8.0,,,,,,
naca633418.dat,8.0,1.2202,0.01123,0.0056,-0.0758,0.0831,0.6655
n64015.dat,8.0,0.8921,0.0102,0.00471,-0.003,0.0143,0.7362
oa206.dat,8.0,0.9407,0.01036,0.00597,-0.0022,0.0041,1.0
r1082t.dat,8.0,1.1101,0.00986,0.00478,-0.0475,0.1319,0.8
vr1.dat,8.0,1.054,0.01006,0.005,-0.0329,0.0153,0.9998
goe795sm.dat,8.0,1.14,0.01056,0.00552,-0.0551,0.0056,1.0
fx05h126.dat,8.0,1.168,0.01326,0.00813,-0.036,0.0011,1.0
goe803h.dat,8.0,1.6125,0.01361,0.00771,-0.1515,0.0009,1.0
goe242.dat,8.0,,,,,,
avistar.dat,8.0,1.1344,0.01154,0.00622,-0.052,0.0149,1.0
goe500.dat,8.0,,,,,,
e210.dat,8.0,1.3994,0.01037,0.00537,-0.1175,0.1103,1.0
e385.dat,8.0,1.5578,0.01367,0.00805,-0.1532,0.0042,1.0
nacam6.dat,8.0,0.9638,0.01021,0.00525,0.0019,0.039,0.985
davissm.dat,8.0,,,,,,
sc20610.dat,8.0,1.3302,0.01318,0.00764,-0.1028,0.0111,0.7239
e559.dat,8.0,1.3601,0.01383,0.00768,-0.111,0.0002,0.7655
df102.dat,8.0,1.1361,0.00883,0.0041,-0.0449,0.0823,1.0
th25816.dat,8.0,0.8572,0.01412,0.0107,-0.0359,0.5055,0.7914
isa961.dat,8.0,1.4207,0.0132,0.00768,-0.0875,0.0042,1.0
e377.dat,8.0,1.5349,0.01251,0.00694,-0.1155,0.0011,1.0
goe624.dat,8.0,1.3191,0.01473,0.00896,-0.0829,0.001,1.0
rae104.dat,8.0,,,,,,
c141c.dat,8.0,1.0513,0.01022,0.00509,-0.0404,0.0144,0.9993
goe403.dat,8.0,,,,,,
goe621.dat,8.0,,,,,,
sd8000.dat,8.0,1.097,0.00982,0.00482,-0.0439,0.0124,1.0
m24.dat,8.0,,,,,,
ag44ct02r.dat,8.0,1.0835,0.00962,0.00472,-0.0313,0.0097,1.0
usa40.dat,8.0,1.4201,0.01334,0.00762,-0.1088,0.0007,1.0
j5012.dat,8.0,0.8372,0.00908,0.00428,0.0128,0.0172,0.9834
naca001065.dat,8.0,0.7972,0.00925,0.00462,0.0191,0.0201,0.9737
ys920.dat,8.0,,,,,,
hq3513.dat,8.0,1.2389,0.01274,0.00692,-0.0788,0.0007,0.8257
kc135b.dat,8.0,1.012,0.00987,0.00488,-0.0176,0.0204,0.9897
goe702.dat,8.0,,,,,,
naca000834.dat,8.0,,,,,,
naca65206.dat,8.0,0.8893,0.06047,0.05939,-0.0231,0.0012,1.0
s2060.dat,8.0,1.1097,0.01122,0.00654,-0.052,0.0064,1.0
fx77080.dat,8.0,0.9283,0.00939,0.00477,-0.0047,0.0083,1.0
goe449.dat,8.0,1.1269,0.01818,0.01263,-0.0615,0.0011,1.0
s4310.dat,8.0,1.3059,0.00956,0.00467,-0.0789,0.1007,1.0
b707b.dat,8.0,0.7839,0.00971,0.00494,0.0392,0.0015,0.9719
goe622.dat,8.0,,,,,,
naca63206.dat,8.0,,,,,,
naca654421.dat,8.0,1.0083,0.01433,0.00868,-0.0465,0.0887,0.6438
goe532.dat,8.0,1.3634,0.01295,0.00729,-0.0816,0.001,1.0
e864.dat,8.0,0.9046,0.01088,0.0056,-0.012,0.335,0.4241
fx63137sm.dat,8.0,1.7684,0.014,0.00802,-0.2008,0.0861,0.7117
naca001264.dat,8.0,0.8432,0.00932,0.00455,0.0101,0.0257,0.9672
e603.dat,8.0,1.1172,0.01495,0.00904,-0.0615,0.0372,0.7207
ah79100a.dat,8.0,1.3163,0.01164,0.00625,-0.1023,0.0062,1.0
s4233.dat,8.0,1.2143,0.011,0.00577,-0.0706,0.0331,1.0
goe290.dat,8.0,1.2591,0.01353,0.00783,-0.0678,0.0004,1.0
hq010.dat,8.0,0.8852,0.01023,0.00572,0.0012,0.0008,1.0
stcyr171.dat,8.0,0.8809,0.01383,0.00799,0.0095,0.0245,0.4112
fauvel.dat,8.0,0.9,0.00685,0.00291,0.0462,0.1891,0.9739
goe180.dat,8.0,,,,,,
n13.dat,8.0,0.8274,0.00878,0.00407,0.0139,0.028,0.9804
lwk80100.dat,8.0,0.8014,0.00965,0.00467,0.0182,0.0066,0.8413
goe303.dat,8.0,,,,,,
goe381.dat,8.0,,,,,,
goe301.dat,8.0,,,,,,
naca16009.dat,8.0,0.7637,0.00272,-0.0012,0.0198,0.0019,0.9831
e431.dat,8.0,1.3393,0.01044,0.00551,-0.1052,0.1913,0.7878
dae31.dat,8.0,,,,,,
goe430.dat,8.0,,,,,,
s5010.dat,8.0,1.0153,0.00823,0.00368,-0.0017,0.0697,1.0
sd7003.dat,8.0,1.0753,0.00945,0.00455,-0.0334,0.0157,1.0
hq359.dat,8.0,1.2537,0.01711,0.01236,-0.0849,0.0002,1.0
hobie.dat,8.0,,,,,,
fx78pk188.dat,8.0,0.861,0.01457,0.0095,-0.0183,0.1458,0.736
npl9626.dat,8.0,0.9691,0.00949,0.0045,-0.0099,0.0195,0.9974
s4158.dat,8.0,1.1965,0.01064,0.00551,-0.0657,0.0392,1.0
ah83150q.dat,8.0,1.2906,0.00995,0.00512,-0.0736,0.1784,0.8282
naca643418.dat,8.0,1.1804,0.01197,0.00613,-0.0709,0.0487,0.6639
fx711525.dat,8.0,0.8712,0.01134,0.00588,0.0053,0.0089,0.7006
giiig.dat,8.0,,,,,,
rg14.dat,8.0,1.0507,0.01077,0.00596,-0.0339,0.0009,1.0
goe506.dat,8.0,,,,,,
m17.dat,8.0,,,,,,
goe182.dat,8.0,,,,,,
npl9510.dat,8.0,1.1528,0.01203,0.00635,-0.0849,0.0146,0.6019
s8023.dat,8.0,0.9024,0.00859,0.00404,0.0067,0.0173,1.0
e656.dat,8.0,1.3871,0.00988,0.00542,-0.1107,0.2555,0.8397
isa571.dat,8.0,1.3494,0.01227,0.00697,-0.0826,0.0029,1.0
ag47c03.dat,8.0,0.9161,0.00847,0.00385,-0.0173,0.0095,1.003
bacxxx.dat,8.0,1.07,0.00974,0.00469,-0.0375,0.0296,1.0
naca632615.dat,8.0,1.3763,0.01274,0.00682,-0.114,0.0265,0.738
e472.dat,8.0,0.9532,0.00842,0.00379,-0.0023,0.0675,0.9935
lrn1015.dat,8.0,1.2532,0.0121,0.00727,-0.0686,0.1542,0.8865
fx72150a.dat,8.0,,,,,,
ah95160.dat,8.0,1.5351,0.01066,0.00619,-0.1371,0.2311,1.0047
naca652215.dat,8.0,,,,,,
naca642415.dat,8.0,1.2091,0.01182,0.00604,-0.077,0.0197,0.7379
sc21010.dat,8.0,1.6859,0.01726,0.01183,-0.1335,0.0098,0.8093
hq2090sm.dat,8.0,1.137,0.01075,0.00579,-0.0553,0.0029,1.0
e426.dat,8.0,0.9946,0.01019,0.00522,-0.0147,0.0019,1.0
raf31.dat,8.0,,,,,,
hq2195.dat,8.0,1.1591,0.01109,0.00599,-0.0604,0.0015,1.0
e376.dat,8.0,,,,,,
fx76100.dat,8.0,0.9124,0.00905,0.00431,-0.0012,0.0167,0.9951
goe190.dat,8.0,1.3512,0.00759,0.00123,-0.1058,0.0003,0.3896
goe235.dat,8.0,1.2212,0.01192,0.00701,-0.0575,0.02,1.0
n2414.dat,8.0,1.1316,0.00979,0.00475,-0.0483,0.0623,1.0
fx78k150.dat,8.0,1.1107,0.01917,0.01371,-0.0719,0.0062,0.8714
usa45.dat,8.0,,,,,,
mh120.dat,8.0,1.1665,0.03575,0.03341,-0.085,0.002,1.0
ag14.dat,8.0,1.1251,0.01054,0.00581,-0.0451,0.0022,1.0
cr1.dat,8.0,,,,,,
oaf139.dat,8.0,0.8026,0.0092,0.00441,0.0316,0.0504,0.8435
goe633.dat,8.0,1.0849,0.01201,0.00672,-0.0165,0.0019,0.9895
usa28.dat,8.0,,,,,,
e1230.dat,8.0,1.2771,0.00869,0.00376,-0.0624,0.2461,0.6862
s1012.dat,8.0,0.8713,0.00923,0.00404,0.0044,0.035,0.8076
naca4412.dat,8.0,1.3349,0.01111,0.00573,-0.0953,0.0479,1.0
fx78k140a20.dat,8.0,1.1489,0.01728,0.01184,-0.071,0.0026,0.8817
hq3514.dat,8.0,1.2224,0.0132,0.00718,-0.0759,0.0011,0.7426
rg149.dat,8.0,,,,,,
eh2010.dat,8.0,0.9919,0.00965,0.00471,-0.0032,0.0057,0.9985
goe410.dat,8.0,0.8874,0.01101,0.0054,0.0075,0.0008,0.7267
goe497.dat,8.0,,,,,,
naca16015.dat,8.0,0.6559,0.00981,0.00486,0.0443,0.0239,0.9355
v13009.dat,8.0,0.9915,0.0101,0.00508,-0.0081,0.0008,1.0
goe223.dat,8.0,,,,,,
mh121.dat,8.0,,,,,,
s4320.dat,8.0,1.3682,0.00985,0.00484,-0.0928,0.081,1.0
e682.dat,8.0,0.9523,0.01412,0.00851,-0.0251,0.0015,0.8439
e838.dat,8.0,0.7443,0.01182,0.00613,0.0193,0.0012,0.6683
e604.dat,8.0,1.2829,0.01028,0.00544,-0.0986,0.247,0.6747
goe530.dat,8.0,1.238,0.01347,0.00784,-0.0476,0.0003,0.9965
dh4009sm.dat,8.0,,,,,,
oaf095.dat,8.0,1.4338,0.01213,0.00671,-0.1268,0.0153,1.0
mh62.dat,8.0,0.9979,0.00953,0.00466,-0.0101,0.0068,1.0
e664ex.dat,8.0,2.1552,0.03796,0.03098,-0.3162,0.0011,0.6102
ah94w301.dat,8.0,1.3169,0.00937,0.0045,-0.12,0.3374,0.4748
sg6051.dat,8.0,1.2543,0.0115,0.00612,-0.086,0.0214,1.0
rc10b3.dat,8.0,0.9553,0.00968,0.00464,-0.0026,0.0194,0.9912
ames01.dat,8.0,0.9936,0.00869,0.00393,-0.0069,0.0651,1.0
s4180.dat,8.0,1.3639,0.00962,0.00465,-0.0855,0.0887,1.0
s9000.dat,8.0,1.2025,0.0101,0.00504,-0.0668,0.019,1.0
e334.dat,8.0,1.1923,0.00734,0.00318,-0.0336,0.2263,0.9434
e555.dat,8.0,1.2896,0.01115,0.00522,-0.1011,0.0779,0.5437
naca0024.dat,8.0,0.845,0.00922,0.00422,0.0128,0.1767,0.7398
e297.dat,8.0,0.8643,0.01119,0.0063,0.0016,0.001,0.8217
fx082512.dat,8.0,,,,,,
goe685.dat,8.0,,,,,,
e585.dat,8.0,,,,,,
goe682.dat,8.0,,,,,,
e432.dat,8.0,1.4221,0.00916,0.00452,-0.1127,0.2536,0.7819
goe344.dat,8.0,,,,,,
bw3.dat,8.0,1.5641,0.01299,0.0074,-0.1522,0.0148,1.0
n9.dat,8.0,1.3138,0.01227,0.00711,-0.0606,0.0048,1.0
m2.dat,8.0,,,,,,
hq3011.dat,8.0,1.224,0.01228,0.00713,-0.0743,0.0029,1.0
v13006.dat,8.0,0.944,0.01127,0.00696,-0.004,0.0062,1.0
raf32md.dat,8.0,,,,,,
goe286.dat,8.0,,,,,,
n0009sm.dat,8.0,0.923,0.00926,0.00456,-0.0051,0.0083,0.9979
n63215b.dat,8.0,1.1154,0.00995,0.00456,-0.0317,0.0763,0.7323
hs1708.dat,8.0,,,,,,
s7075.dat,8.0,1.2517,0.01052,0.00529,-0.082,0.0201,1.0
e547.dat,8.0,1.0923,0.00966,0.0044,-0.0417,0.1412,0.6906
fx6617a2.dat,8.0,1.1248,0.01239,0.00649,-0.0525,0.083,0.6118
e557.dat,8.0,1.42,0.01148,0.0056,-0.1325,0.1072,0.5348
naca2424.dat,8.0,0.8183,0.01013,0.00574,0.0188,0.2331,0.8265
fx71l150.dat,8.0,0.8683,0.01157,0.00606,0.0061,0.0092,0.6727
vr14.dat,8.0,1.0256,0.00921,0.00428,-0.012,0.0236,1.0
e178.dat,8.0,,,,,,
goe765.dat,8.0,0.829,0.0077,0.00351,0.0482,0.1527,0.9727
fx601261.dat,8.0,1.4205,0.01342,0.00741,-0.1204,0.0012,0.7579
e856.dat,8.0,1.391,0.00829,0.00379,-0.1114,0.3292,0.6371
hq309.dat,8.0,1.1992,0.01685,0.01219,-0.0723,0.0003,1.0
hq3013.dat,8.0,1.2015,0.01229,0.0067,-0.07,0.0008,0.8746
ys915.dat,8.0,,,,,,
clarky.dat,8.0,1.2485,0.01018,0.00499,-0.0757,0.0665,1.0
davis_corrected.dat,8.0,1.0805,0.00747,0.00346,-0.0186,0.2192,0.9873
goe256.dat,8.0,1.1745,0.0149,0.00927,-0.0609,0.0015,1.0
sg6042.dat,8.0,1.3395,0.01066,0.0054,-0.1036,0.049,1.0
nlr7301.dat,8.0,1.1987,0.01224,0.00634,-0.0724,0.0373,0.659
vr5.dat,8.0,1.1997,0.01172,0.00637,-0.0546,0.0,1.0
rg12.dat,8.0,1.0642,0.01037,0.00544,-0.0395,0.0023,1.0
mh18.dat,8.0,1.1231,0.01131,0.00618,-0.0395,0.0005,1.0
nacam18.dat,8.0,1.1234,0.00813,0.00373,-0.0354,0.186,0.9946
ah80136.dat,8.0,1.0701,0.00894,0.00456,-0.0128,0.1291,1.0
