name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
goe498.dat,4.0,1.0865,0.00855,0.003,-0.1339,0.251,0.4272
c141f.dat,4.0,0.7552,0.00739,0.00254,-0.0684,0.0762,0.9971
s3025.dat,4.0,0.8483,0.00557,0.0016,-0.0801,0.2846,1.0
goe683.dat,4.0,0.5674,0.00652,0.00255,0.0013,0.2831,0.9267
fx74130wp2.dat,4.0,0.9598,0.00483,0.0015,-0.1159,0.5438,0.8164
e392.dat,4.0,0.9167,0.00529,0.00157,-0.1009,0.3501,1.0
sd7034.dat,4.0,0.8693,0.00547,0.00164,-0.0796,0.3064,1.0
e328.dat,4.0,0.6544,0.00555,0.00148,-0.0143,0.316,0.8422
fx79l120.dat,4.0,0.4203,0.00674,0.00154,0.0074,0.1042,0.6438
ag16.dat,4.0,0.6852,0.00581,0.00153,-0.0507,0.1351,1.0
b540ols.dat,4.0,0.4657,0.00638,0.00173,-0.0005,0.081,0.8576
dga1138.dat,4.0,0.7941,0.00795,0.0029,-0.0581,0.009,1.0
v23010.dat,4.0,0.5408,0.00595,0.00156,-0.0013,0.1258,0.9494
n64012.dat,4.0,,,,,,
dsma523b.dat,4.0,1.0225,0.0106,0.00473,-0.1493,0.0312,0.6584
goe324.dat,4.0,0.9556,0.00738,0.00173,-0.0644,0.3384,0.0418
mh91.dat,4.0,0.4791,0.00573,0.00149,0.0237,0.237,0.8146
rc0864c.dat,4.0,0.5066,0.00706,0.00239,-0.0093,0.004,0.989
sd8040.dat,4.0,0.7651,0.00581,0.00169,-0.0619,0.2182,1.0
goe585.dat,4.0,0.8134,0.00792,0.00275,-0.0729,0.0017,1.0
mh92.dat,4.0,0.4638,0.00571,0.0015,0.0283,0.2438,0.8106
fx84w218.dat,4.0,0.8214,0.00622,0.00221,-0.0755,0.4326,0.6616
du84132v.dat,4.0,0.8777,0.00894,0.0032,-0.0995,0.0644,0.7298
nl722343.dat,4.0,0.6591,0.00696,0.00178,-0.0461,0.1217,0.6905
defcnd2.dat,4.0,0.7558,0.00586,0.00198,-0.0491,0.3159,0.9477
k3.dat,4.0,1.0235,0.01072,0.00464,-0.1464,0.0693,0.5457
naca2410.dat,4.0,0.6951,0.00639,0.00192,-0.0535,0.1329,1.0
e479.dat,4.0,0.4633,0.00661,0.0015,0.0008,0.2363,0.4914
fx74cl6140.dat,4.0,1.2939,0.00653,0.00226,-0.1589,0.3994,0.7231
ssca07.dat,4.0,0.5118,0.00574,0.00147,-0.0078,0.1078,0.9694
naca1412.dat,4.0,0.5674,0.00619,0.00176,-0.0246,0.1606,0.9011
naca633218.dat,4.0,0.6385,0.00788,0.00264,-0.0428,0.1833,0.5842
naca0006.dat,4.0,0.4523,0.00608,0.00163,-0.0015,0.0104,1.0
fx61168.dat,4.0,1.0198,0.00811,0.00284,-0.1281,0.2226,0.6463
ste87151.dat,4.0,0.8092,0.00902,0.00386,-0.0922,0.1516,0.767
naca23018.dat,4.0,0.5906,0.00706,0.00223,-0.0044,0.2007,0.7499
mh64.dat,4.0,0.5639,0.00515,0.00123,-0.0146,0.198,1.0
ag45c03.dat,4.0,0.5404,0.00482,0.00095,-0.0293,0.2306,1.003
naca643618.dat,4.0,1.0104,0.00599,0.00185,-0.1256,0.4641,0.576
e435.dat,4.0,1.1514,0.00615,0.00208,-0.1638,0.4775,0.6298
m15.dat,4.0,,,,,,
goe676.dat,4.0,0.5834,0.00766,0.00254,-0.0228,0.0023,0.935
nlf0215f.dat,4.0,1.1249,0.00606,0.00206,-0.1553,0.4609,0.6943
hq09.dat,4.0,0.4392,0.00678,0.00175,0.0007,0.0008,0.8199
rae69ck.dat,4.0,0.6376,0.00804,0.00227,-0.0617,0.0325,0.5922
goe429.dat,4.0,,,,,,
e836.dat,4.0,,,,,,
bambino6.dat,4.0,0.514,0.00151,-0.00528,-0.0092,0.0063,0.153
daytonwrightt1.dat,4.0,1.1239,0.00785,0.00341,-0.0956,0.2264,0.9981
geminism.dat,4.0,0.6115,0.00541,0.00153,-0.0301,0.3686,0.8582
goe361.dat,4.0,0.9947,0.00964,0.00295,-0.1065,0.0022,0.3147
ah93w257.dat,4.0,0.9018,0.00684,0.00248,-0.1197,0.4313,0.4908
fx84w140.dat,4.0,0.9372,0.00508,0.00163,-0.1029,0.4703,0.8608
dae11.dat,4.0,,,,,,
hq2590sm.dat,4.0,0.8085,0.00702,0.002,-0.081,0.1309,0.773
e59.dat,4.0,,,,,,
naca0008.dat,4.0,0.436,0.00615,0.00165,0.0029,0.0294,0.9861
e635.dat,4.0,0.4703,0.0053,0.00167,0.0412,0.2857,0.9709
goe526.dat,4.0,0.7963,0.00768,0.00288,-0.0637,0.117,0.9773
naca63209.dat,4.0,0.6222,0.00723,0.00203,-0.0426,0.0155,0.7932
ht12.dat,4.0,0.456,0.00609,0.00169,-0.0001,0.0158,1.0033
fxlv152.dat,4.0,0.4616,0.00819,0.00234,-0.0041,0.0197,0.5821
goe646.dat,4.0,0.8739,0.00855,0.0029,-0.0957,0.2599,0.3796
usa98.dat,4.0,1.2067,0.01253,0.00544,-0.1848,0.0016,0.3421
goe332.dat,4.0,1.1229,0.01046,0.00472,-0.1391,0.001,1.0
naca641112.dat,4.0,0.5376,0.00734,0.00197,-0.0225,0.0384,0.7002
naca64a010.dat,4.0,0.4152,0.00668,0.00168,0.0056,0.0223,0.8146
e542.dat,4.0,0.6772,0.00517,0.00151,-0.0421,0.478,0.7605
mh43.dat,4.0,0.6047,0.00527,0.00132,-0.0262,0.2023,1.0
goe308.dat,4.0,0.8248,0.00981,0.00267,-0.0636,0.0026,0.1109
hq3015.dat,4.0,0.8438,0.00742,0.00233,-0.0846,0.2267,0.6471
giiim.dat,4.0,0.5704,0.006,0.0016,-0.0088,0.1073,0.9565
hobiesm.dat,4.0,0.8855,0.00667,0.00216,-0.0968,0.1596,1.0
fx08s176.dat,4.0,0.9324,0.01127,0.00561,-0.0856,0.0013,0.8551
vr9.dat,4.0,0.4619,0.00829,0.00425,-0.0036,0.0006,0.995
goe115.dat,4.0,,,,,,
be50sm.dat,4.0,0.9458,0.00614,0.0019,-0.1079,0.2345,1.0
eh1070.dat,4.0,0.4859,0.00602,0.00154,0.0004,0.0328,0.9948
usa48.dat,4.0,0.66,0.00917,0.00313,-0.0481,0.0014,0.6634
s4022.dat,4.0,1.1299,0.00704,0.00235,-0.1661,0.3257,0.6688
ys930.dat,4.0,,,,,,
sd2083.dat,4.0,0.7633,0.00592,0.00172,-0.066,0.2062,1.0
mh117.dat,4.0,0.774,0.00577,0.0017,-0.0703,0.2267,1.0
naca65210.dat,4.0,0.6127,0.00739,0.00213,-0.0422,0.0186,0.7786
naca4415.dat,4.0,,,,,,
goe244.dat,4.0,1.6909,0.01241,0.00661,-0.2557,0.2681,0.3444
goe207.dat,4.0,1.0503,0.01119,0.00401,-0.0968,0.0277,0.0273
ht23.dat,4.0,0.5338,0.0056,0.00135,-0.0071,0.1054,1.0033
raf27.dat,4.0,,,,,,
goe522.dat,4.0,0.8811,0.00871,0.0035,-0.0895,0.3496,0.3759
fx74130wp2mod.dat,4.0,0.9456,0.0052,0.00168,-0.1121,0.5022,0.8163
mh30.dat,4.0,0.6506,0.00606,0.00163,-0.0432,0.1073,1.0
ah21-9.dat,4.0,0.7044,0.00687,0.00209,-0.0652,0.0333,1.0
s2055.dat,4.0,0.6397,0.00597,0.00163,-0.0417,0.1405,0.9589
e180.dat,4.0,0.6202,0.00607,0.00161,-0.0269,0.1018,1.0
fx79w151a.dat,4.0,,,,,,
c5e.dat,4.0,0.6449,0.00761,0.00226,-0.0438,0.0414,0.7729
fx84w150.dat,4.0,0.9481,0.00526,0.00173,-0.1032,0.4658,0.8367
goe390.dat,4.0,1.1819,0.0089,0.00354,-0.1354,0.3476,0.3585
s8025.dat,4.0,0.486,0.00539,0.00125,-0.0003,0.1134,0.9989
hq208.dat,4.0,0.7053,0.00752,0.0023,-0.0583,0.0018,0.8701
rc410.dat,4.0,0.5559,0.00599,0.00173,-0.0011,0.1394,0.978
eh1590.dat,4.0,0.5009,0.00481,0.00111,0.0037,0.2589,0.9676
ag36.dat,4.0,0.8471,0.007,0.00239,-0.0468,0.0971,1.0031
ames03.dat,4.0,0.5322,0.00633,0.00209,-0.0043,0.1668,0.9127
naca663218.dat,4.0,,,,,,
goe515.dat,4.0,,,,,,
goe404.dat,4.0,0.9505,0.00842,0.00233,-0.0827,0.2236,0.2069
c141d.dat,4.0,0.6242,0.00694,0.00223,-0.042,0.0813,0.9671
hh02.dat,4.0,0.5048,0.00601,0.00162,0.0091,0.2467,0.7275
hq1511.dat,4.0,0.6565,0.0064,0.00162,-0.0453,0.198,0.7153
goe476.dat,4.0,0.8447,0.00878,0.00258,-0.0741,0.2196,0.2099
boe103.dat,4.0,0.8486,0.00895,0.00358,-0.0771,0.0017,0.999
goe123.dat,4.0,,,,,,
goe399.dat,4.0,0.8599,0.00813,0.00305,-0.0833,0.0008,1.0
goe766.dat,4.0,0.4837,0.00628,0.00176,0.0135,0.1056,0.9256
n6h20.dat,4.0,0.6953,0.00548,0.00231,0.0045,0.5198,0.8413
goe406.dat,4.0,0.8091,0.00822,0.00209,-0.0532,0.2812,0.0772
goe692.dat,4.0,0.9252,0.01069,0.00505,-0.1066,0.0011,0.9394
fx83w227.dat,4.0,0.62,0.00687,0.00268,-0.0377,0.427,0.6681
goe318.dat,4.0,,,,,,
s8035.dat,4.0,0.4322,0.00614,0.00145,0.0051,0.2077,0.7014
goe655.dat,4.0,0.9087,0.00945,0.00403,-0.0837,0.001,0.9989
sc20503.dat,4.0,,,,,,
goe652.dat,4.0,1.595,0.01038,0.00464,-0.2638,0.2807,0.2095
goe797.dat,4.0,0.9365,0.01074,0.00494,-0.1113,0.001,0.8853
e874.dat,4.0,0.5509,0.00728,0.00275,-0.0222,0.0022,0.9932
whitcomb.dat,4.0,0.903,0.00938,0.00369,-0.1286,0.0293,0.6691
goe269.dat,4.0,0.9625,0.0102,0.00311,-0.0993,0.0022,0.0768
e434.dat,4.0,0.9636,0.0053,0.00169,-0.105,0.4567,0.855
mh25.dat,4.0,0.5467,0.00586,0.00174,-0.02,0.2157,0.9409
e908.dat,4.0,,,,,,
m12.dat,4.0,0.5734,0.00766,0.00259,-0.0206,0.0012,0.9673
naca633418.dat,4.0,0.8355,0.00586,0.00164,-0.0847,0.4215,0.584
n64015.dat,4.0,0.4581,0.00703,0.00184,-0.0036,0.1286,0.6313
oa206.dat,4.0,0.491,0.00615,0.00168,-0.001,0.0629,0.9429
r1082t.dat,4.0,0.8033,0.00492,0.00139,-0.0716,0.5074,0.776
vr1.dat,4.0,0.5743,0.00692,0.00211,-0.0249,0.0549,0.9107
goe795sm.dat,4.0,0.7794,0.00651,0.00192,-0.0734,0.1187,0.9999
fx05h126.dat,4.0,0.7466,0.00409,0.00108,-0.0291,0.4658,0.9986
goe803h.dat,4.0,1.2041,0.00983,0.00302,-0.1596,0.0928,0.0555
goe242.dat,4.0,1.4667,0.01413,0.00714,-0.224,0.0017,0.442
avistar.dat,4.0,0.5619,0.00647,0.00202,-0.02,0.2127,0.8965
goe500.dat,4.0,1.1098,0.01053,0.00408,-0.1556,0.0017,0.5376
e210.dat,4.0,1.0285,0.0063,0.00185,-0.1312,0.3879,0.626
e385.dat,4.0,1.1818,0.00595,0.00204,-0.1642,0.3596,1.0
nacam6.dat,4.0,0.5259,0.00532,0.00178,0.0025,0.3388,0.9656
davissm.dat,4.0,,,,,,
sc20610.dat,4.0,0.8928,0.00908,0.0034,-0.1077,0.0227,0.6872
e559.dat,4.0,1.0572,0.00741,0.00222,-0.1385,0.3177,0.4207
df102.dat,4.0,0.6735,0.00632,0.00193,-0.0416,0.1488,0.9751
th25816.dat,4.0,0.587,0.00906,0.00574,-0.0584,0.62,0.7238
isa961.dat,4.0,,,,,,
e377.dat,4.0,1.1341,0.00624,0.00119,-0.1215,0.3743,0.0883
goe624.dat,4.0,0.9974,0.00703,0.00279,-0.1019,0.2837,0.9984
rae104.dat,4.0,0.409,0.00667,0.00166,0.0063,0.0377,0.7991
c141c.dat,4.0,0.5915,0.00674,0.0021,-0.0361,0.0935,0.9517
goe403.dat,4.0,,,,,,
goe621.dat,4.0,,,,,,
sd8000.dat,4.0,0.6676,0.00589,0.00163,-0.048,0.1481,1.0
m24.dat,4.0,0.7801,0.00736,0.00172,-0.0229,0.349,0.121
ag44ct02r.dat,4.0,0.6481,0.00546,0.00131,-0.0338,0.1742,1.0
usa40.dat,4.0,1.0012,0.00999,0.00397,-0.1149,0.0202,0.7136
j5012.dat,4.0,0.3943,0.00595,0.00148,0.0121,0.1443,0.8575
naca001065.dat,4.0,0.3784,0.00669,0.00195,0.0141,0.0305,0.9375
ys920.dat,4.0,,,,,,
hq3513.dat,4.0,0.9074,0.00785,0.00252,-0.0996,0.1716,0.6821
kc135b.dat,4.0,0.5809,0.00623,0.00151,-0.0171,0.2512,0.6871
goe702.dat,4.0,0.8835,0.00762,0.00224,-0.0622,0.2942,0.3367
naca000834.dat,4.0,0.4161,0.007,0.00261,0.0042,0.0025,0.9624
naca65206.dat,4.0,0.6008,0.00693,0.00248,-0.0397,0.0061,0.9627
s2060.dat,4.0,0.6848,0.00705,0.00216,-0.0569,0.0125,1.0
fx77080.dat,4.0,,,,,,
goe449.dat,4.0,0.863,0.00701,0.00319,-0.0819,0.3505,0.9664
s4310.dat,4.0,0.8904,0.00549,0.00168,-0.0829,0.3252,1.0
b707b.dat,4.0,0.3618,0.00757,0.00217,0.0348,0.0108,0.7054
goe622.dat,4.0,,,,,,
naca63206.dat,4.0,0.577,0.00746,0.00315,-0.0284,0.0071,1.0
naca654421.dat,4.0,0.8351,0.0055,0.00169,-0.0886,0.5241,0.6035
goe532.dat,4.0,0.9891,0.00777,0.00297,-0.0958,0.1384,1.0
e864.dat,4.0,0.4929,0.00948,0.00409,-0.013,0.3634,0.4033
fx63137sm.dat,4.0,1.4031,0.00811,0.00313,-0.2157,0.3226,0.5592
naca001264.dat,4.0,0.4171,0.00671,0.00186,0.0057,0.0574,0.8815
e603.dat,4.0,0.9513,0.00537,0.00171,-0.1057,0.5119,0.705
ah79100a.dat,4.0,0.9273,0.00671,0.00183,-0.1133,0.2619,0.6051
s4233.dat,4.0,0.8369,0.00539,0.00147,-0.08,0.4136,0.7531
goe290.dat,4.0,0.8715,0.00856,0.00306,-0.0769,0.186,0.6311
hq010.dat,4.0,0.44,0.00718,0.00184,0.0008,0.0014,0.7421
stcyr171.dat,4.0,0.4636,0.01043,0.0047,0.0004,0.0877,0.4071
fauvel.dat,4.0,0.447,0.00511,0.00132,0.0452,0.2787,0.8812
goe180.dat,4.0,,,,,,
n13.dat,4.0,0.4011,0.00625,0.00149,0.0094,0.1364,0.7828
lwk80100.dat,4.0,0.3934,0.00657,0.00159,0.0109,0.0554,0.7867
goe303.dat,4.0,1.063,0.00974,0.00407,-0.1209,0.0008,1.0
goe381.dat,4.0,,,,,,
goe301.dat,4.0,,,,,,
naca16009.dat,4.0,0.385,0.00677,0.00213,0.011,0.0073,0.9484
e431.dat,4.0,1.0551,0.0057,0.00189,-0.1337,0.473,0.7517
dae31.dat,4.0,,,,,,
goe430.dat,4.0,1.0902,0.01098,0.00439,-0.1546,0.0028,0.4769
s5010.dat,4.0,0.5748,0.00489,0.00117,-0.0021,0.2599,0.9979
sd7003.dat,4.0,0.638,0.00564,0.00146,-0.0365,0.1537,0.9986
hq359.dat,4.0,0.8995,0.00871,0.00297,-0.1012,0.0009,0.7911
hobie.dat,4.0,0.892,0.00757,0.00196,-0.0977,0.1772,0.4516
fx78pk188.dat,4.0,0.7698,0.00453,0.00132,-0.0754,0.6207,0.7148
npl9626.dat,4.0,0.499,0.00697,0.00205,-0.0056,0.0426,0.8928
s4158.dat,4.0,0.8427,0.00523,0.00167,-0.0803,0.3709,1.0
ah83150q.dat,4.0,0.891,0.00511,0.00161,-0.0765,0.4828,0.818
naca643418.dat,4.0,0.8361,0.00572,0.00158,-0.0864,0.4536,0.5765
fx711525.dat,4.0,0.4417,0.00807,0.00244,0.0015,0.011,0.637
giiig.dat,4.0,0.5273,0.0068,0.00194,-0.013,0.0012,0.9452
rg14.dat,4.0,0.6312,0.00655,0.00179,-0.039,0.0748,0.9209
goe506.dat,4.0,,,,,,
m17.dat,4.0,,,,,,
goe182.dat,4.0,,,,,,
npl9510.dat,4.0,0.7054,0.00892,0.00307,-0.0889,0.0217,0.5416
s8023.dat,4.0,0.4549,0.00552,0.00132,0.0024,0.0803,1.0
e656.dat,4.0,1.0907,0.00501,0.00163,-0.1359,0.5394,0.7853
isa571.dat,4.0,0.9346,0.00738,0.00246,-0.0871,0.0998,1.0
ag47c03.dat,4.0,0.4708,0.00524,0.001,-0.0185,0.1011,1.003
bacxxx.dat,4.0,0.6348,0.00658,0.00171,-0.0377,0.1677,0.7794
naca632615.dat,4.0,1.003,0.00619,0.00187,-0.1251,0.3914,0.629
e472.dat,4.0,0.4331,0.00669,0.00151,0.0083,0.1349,0.6082
lrn1015.dat,4.0,,,,,,
fx72150a.dat,4.0,1.4978,0.00683,0.0026,-0.2342,0.4921,0.5295
ah95160.dat,4.0,,,,,,
naca652215.dat,4.0,0.6176,0.00731,0.00216,-0.0424,0.1533,0.6707
naca642415.dat,4.0,0.8176,0.00644,0.00184,-0.0847,0.3196,0.6284
sc21010.dat,4.0,1.2866,0.0117,0.00587,-0.1472,0.0147,0.7334
hq2090sm.dat,4.0,0.7196,0.00653,0.00172,-0.0602,0.1548,0.7776
e426.dat,4.0,0.5583,0.00692,0.00169,-0.0203,0.0902,0.6821
raf31.dat,4.0,0.6227,0.00326,-0.0022,-0.0448,0.0026,0.7609
hq2195.dat,4.0,0.7378,0.00816,0.00252,-0.0656,0.0005,0.7573
e376.dat,4.0,,,,,,
fx76100.dat,4.0,0.3926,0.0056,0.00134,0.014,0.1329,0.9105
goe190.dat,4.0,1.0428,0.00491,-0.00186,-0.1333,0.001,0.3238
goe235.dat,4.0,0.7873,0.00951,0.00268,-0.0606,0.0243,0.0453
n2414.dat,4.0,0.6991,0.00604,0.00184,-0.0514,0.2747,0.8633
fx78k150.dat,4.0,0.832,0.00434,0.0014,-0.0809,0.6041,0.8571
usa45.dat,4.0,,,,,,
mh120.dat,4.0,0.8528,0.00909,0.00364,-0.1117,0.0025,0.7133
ag14.dat,4.0,0.69,0.00588,0.00147,-0.0483,0.106,1.0
cr1.dat,4.0,0.85,0.00765,0.002,-0.0782,0.2825,0.2795
oaf139.dat,4.0,0.3145,0.00745,0.00223,0.0354,0.1417,0.532
goe633.dat,4.0,0.6847,0.0093,0.00279,-0.0241,0.0916,0.3
usa28.dat,4.0,0.6264,0.00958,0.00289,-0.0456,0.0031,0.3676
e1230.dat,4.0,0.8356,0.00715,0.00227,-0.0628,0.2862,0.6653
s1012.dat,4.0,0.4366,0.00667,0.00182,0.0019,0.104,0.7878
naca4412.dat,4.0,0.9405,0.00585,0.002,-0.1045,0.3378,1.0
fx78k140a20.dat,4.0,0.8604,0.00429,0.00143,-0.0828,0.6105,0.8723
hq3514.dat,4.0,0.879,0.00987,0.00366,-0.0944,0.0007,0.6279
rg149.dat,4.0,0.6258,0.00739,0.00225,-0.0368,0.0009,0.9036
eh2010.dat,4.0,0.5295,0.0048,0.00112,0.0029,0.291,0.9463
goe410.dat,4.0,0.4493,0.0087,0.0026,0.0027,0.01,0.4971
goe497.dat,4.0,1.0389,0.01076,0.00412,-0.1363,0.0014,0.4481
naca16015.dat,4.0,0.2748,0.00671,0.00214,0.0355,0.1448,0.8965
v13009.dat,4.0,0.5475,0.0061,0.00161,-0.0093,0.0916,0.9923
goe223.dat,4.0,1.1439,0.01305,0.00611,-0.1557,0.0016,0.4145
mh121.dat,4.0,0.8687,0.00906,0.00349,-0.1154,0.0015,0.7191
s4320.dat,4.0,0.9425,0.00566,0.00171,-0.0956,0.2965,1.0
e682.dat,4.0,0.7629,0.00698,0.00267,-0.0665,0.3018,0.8338
e838.dat,4.0,0.4091,0.00863,0.00279,0.0025,0.0009,0.6286
e604.dat,4.0,1.012,0.00571,0.00182,-0.1288,0.5071,0.641
goe530.dat,4.0,0.823,0.00763,0.00212,-0.0485,0.2766,0.3562
dh4009sm.dat,4.0,0.4613,0.007,0.00197,-0.006,0.008,0.8244
oaf095.dat,4.0,0.9959,0.00883,0.00297,-0.1299,0.097,0.4931
mh62.dat,4.0,0.574,0.00508,0.00123,-0.0138,0.2205,1.0
e664ex.dat,4.0,1.9298,0.02064,0.013,-0.3605,0.0011,0.6019
ah94w301.dat,4.0,0.8172,0.00812,0.00317,-0.1123,0.3905,0.4249
sg6051.dat,4.0,0.8351,0.00582,0.00208,-0.0871,0.3624,1.0
rc10b3.dat,4.0,0.5034,0.00598,0.00191,0.0014,0.2025,0.9797
ames01.dat,4.0,0.5246,0.00588,0.00176,-0.0012,0.182,0.9954
s4180.dat,4.0,0.9278,0.00553,0.00165,-0.0876,0.2979,1.0
s9000.dat,4.0,0.7823,0.00616,0.00176,-0.072,0.1854,0.9124
e334.dat,4.0,0.7582,0.00547,0.00162,-0.0344,0.3247,0.9269
e555.dat,4.0,0.9054,0.00682,0.00189,-0.1129,0.3299,0.4821
naca0024.dat,4.0,0.4422,0.00756,0.00245,0.003,0.2745,0.5521
e297.dat,4.0,0.4454,0.00647,0.00165,-0.0019,0.1035,0.7764
fx082512.dat,4.0,,,,,,
goe685.dat,4.0,0.8621,0.0102,0.00335,-0.0922,0.0008,0.298
e585.dat,4.0,1.0501,0.00566,0.00184,-0.1318,0.471,0.7586
goe682.dat,4.0,0.8952,0.00871,0.00336,-0.0924,0.0024,1.0
e432.dat,4.0,1.0515,0.00575,0.00185,-0.1244,0.4549,0.7498
goe344.dat,4.0,0.6878,0.00769,0.0026,-0.0434,0.0019,0.9911
bw3.dat,4.0,0.9807,0.00988,0.00294,-0.1191,0.0341,0.0878
n9.dat,4.0,0.8974,0.0075,0.00269,-0.0639,0.0776,1.0
m2.dat,4.0,,,,,,
hq3011.dat,4.0,0.8268,0.00882,0.00294,-0.0834,0.0007,0.7209
v13006.dat,4.0,0.5158,0.0066,0.002,-0.008,0.0093,1.0
raf32md.dat,4.0,0.8855,0.00881,0.00361,-0.1069,0.0007,1.0
goe286.dat,4.0,,,,,,
