name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
e387.dat,1.5,0.5726,0.00426,0.00067,-0.0815,0.4978,0.7585
e551.dat,1.5,0.6153,0.00565,0.00119,-0.1024,0.4829,0.4705
e338.dat,1.5,0.3976,0.00494,0.00125,-0.0126,0.353,0.8918
goe500.dat,1.5,0.8973,0.0059,0.00113,-0.1679,0.484,0.2702
usa29.dat,1.5,0.5975,0.00645,0.00124,-0.0858,0.4574,0.2121
goe147.dat,1.5,,,,,,
e209.dat,1.5,0.4239,0.00522,0.00081,-0.0537,0.4513,0.5221
naca001264a08cli0.2.dat,1.5,0.3497,0.0067,0.00103,-0.0277,0.4268,0.1699
naca642415.dat,1.5,,,,,,
oaf139.dat,1.5,0.0076,0.0069,0.00173,0.0379,0.2406,0.4258
nn7mk20.dat,1.5,0.6472,0.0049,0.00103,-0.1087,0.5511,0.5944
m24.dat,1.5,0.4904,0.00713,0.00142,-0.0194,0.414,0.0218
goe675.dat,1.5,0.8603,0.00763,0.00199,-0.1434,0.3922,0.1396
naca651212.dat,1.5,0.3539,0.00411,0.00058,-0.0439,0.5699,0.6751
ag03.dat,1.5,0.3629,0.00413,0.00061,-0.0327,0.3286,0.9867
as5048.dat,1.5,0.474,0.00487,0.00105,-0.0653,0.5643,0.6299
s3021.dat,1.5,0.4609,0.00415,0.00069,-0.0539,0.4546,0.8562
goe408.dat,1.5,,,,,,
rg12a.dat,1.5,0.4399,0.00465,0.00072,-0.0583,0.4063,0.7641
goe426.dat,1.5,0.6835,0.00583,0.00111,-0.1033,0.44,0.4004
nlf414f.dat,1.5,0.5139,0.00413,0.00147,-0.0774,0.7368,0.7461
dbln526.dat,1.5,,,,,,
waspsm.dat,1.5,0.4775,0.00536,0.00083,-0.0612,0.3793,0.5891
tempest1.dat,1.5,0.2336,0.0043,0.00082,-0.0116,0.5354,0.7538
naca23018.dat,1.5,0.3066,0.00651,0.00156,-0.0046,0.2707,0.593
naca001234.dat,1.5,0.1651,0.00378,0.00059,-0.0004,0.6058,0.7904
npl9627.dat,1.5,0.2552,0.00564,0.0009,-0.0121,0.3156,0.5737
e1210.dat,1.5,0.7336,0.00749,0.00171,-0.0942,0.2954,0.1679
esa40.dat,1.5,0.0976,0.00566,0.00156,0.0582,0.1859,0.8482
hq09.dat,1.5,,,,,,
goe182.dat,1.5,,,,,,
m12.dat,1.5,0.3214,0.00455,0.00086,-0.0258,0.4598,0.7735
fx61147.dat,1.5,0.7824,0.00572,0.00139,-0.1368,0.416,0.6432
n22.dat,1.5,0.8341,0.00587,0.0019,-0.092,0.3081,1.0001
n1h15.dat,1.5,0.5227,0.00614,0.00129,-0.0499,0.6232,0.0304
k2.dat,1.5,0.3411,0.00603,0.00126,-0.08,0.1467,0.718
fx74130wp1.dat,1.5,0.7387,0.00378,0.00095,-0.1335,0.7041,0.7976
sc20712.dat,1.5,0.7283,0.00831,0.00266,-0.1302,0.0675,0.6327
n64015.dat,1.5,,,,,,
fx78k140a20.dat,1.5,,,,,,
e473.dat,1.5,0.17,0.00705,0.00127,0.0015,0.2445,0.2876
rg1410.dat,1.5,0.3685,0.00457,0.00076,-0.0407,0.3891,0.7993
s4110.dat,1.5,0.5752,0.00504,0.00082,-0.0903,0.4123,0.6307
e715.dat,1.5,0.431,0.00518,0.00081,-0.0445,0.4699,0.4738
ah82150a.dat,1.5,0.6562,0.00433,0.00097,-0.1107,0.6127,0.718
fx63137sm.dat,1.5,1.136,0.00611,0.00175,-0.2185,0.4827,0.4844
goe563.dat,1.5,0.4187,0.00527,0.00083,-0.0553,0.3502,0.6348
n13.dat,1.5,0.168,0.0054,0.00083,-0.0009,0.3576,0.5883
sc20012.dat,1.5,0.1719,0.00585,0.00119,-0.0012,0.2414,0.6874
ah94w301.dat,1.5,0.4913,0.0078,0.00281,-0.1042,0.4126,0.4008
mh95.dat,1.5,0.3797,0.0057,0.00135,-0.0412,0.3323,0.7055
ag16.dat,1.5,0.4079,0.00514,0.00059,-0.0519,0.3423,0.5641
naca66-018.dat,1.5,0.1801,0.00411,0.00095,-0.0037,0.6738,0.6981
fx66a175.dat,1.5,0.6855,0.00604,0.00129,-0.1031,0.418,0.4693
l188root.dat,1.5,0.4446,0.00463,0.00091,-0.0636,0.5559,0.653
e180.dat,1.5,0.3024,0.00352,0.00043,-0.0172,0.5035,0.8892
sd7034.dat,1.5,0.5882,0.0052,0.00085,-0.0799,0.4312,0.5344
mh94.dat,1.5,0.4059,0.00626,0.00142,-0.0515,0.2885,0.5855
fx79l100.dat,1.5,0.1599,0.00468,0.00052,0.0024,0.4207,0.61
mh110.dat,1.5,0.0944,0.0046,0.00056,0.039,0.2573,0.8153
dga1138.dat,1.5,0.5085,0.00766,0.00135,-0.0549,0.145,0.2263
c5a.dat,1.5,0.2899,0.00595,0.00117,-0.0406,0.2674,0.6669
e625.dat,1.5,0.215,0.00475,0.00099,0.0298,0.3201,0.8653
eiffel430.dat,1.5,0.6562,0.00784,0.00172,-0.0601,0.2146,0.1454
fx71120.dat,1.5,0.1595,0.00788,0.00147,0.0032,0.0564,0.2803
mue139.dat,1.5,0.5939,0.00756,0.00152,-0.0596,0.2731,0.091
naca001035.dat,1.5,0.1408,0.00356,0.00062,0.0051,0.5976,0.8999
usnps4.dat,1.5,0.817,0.00699,0.00205,-0.1315,0.3326,0.6273
ah21-9.dat,1.5,0.4422,0.00479,0.00086,-0.0687,0.3246,0.8639
arad13.dat,1.5,0.5423,0.0084,0.00253,-0.0539,0.2508,0.2744
goe795.dat,1.5,0.4072,0.00487,0.00073,-0.0518,0.3833,0.7284
e545.dat,1.5,0.5053,0.00546,0.00117,-0.0749,0.4546,0.6023
glennmartin4.dat,1.5,0.5003,0.00989,0.00354,-0.0548,0.3178,0.0711
sd8020.dat,1.5,0.1603,0.00497,0.00064,0.0019,0.3335,0.6558
goe394.dat,1.5,,,,,,
hq3510.dat,1.5,0.6564,0.00489,0.0009,-0.1064,0.464,0.6713
goe741.dat,1.5,0.3994,0.00678,0.00129,-0.0017,0.3937,0.1235
rae101.dat,1.5,0.1661,0.00463,0.00053,0.0007,0.4086,0.6385
mrc-20.dat,1.5,0.5559,0.00525,0.0012,-0.0794,0.5194,0.6255
k1.dat,1.5,0.4648,0.0069,0.00144,-0.0863,0.109,0.5696
m20.dat,1.5,,,,,,
e197.dat,1.5,0.4816,0.00487,0.00076,-0.0646,0.5109,0.5498
eiffel10.dat,1.5,,,,,,
naca001065.dat,1.5,0.1135,0.00531,0.001,0.0114,0.1565,0.8932
s2062.dat,1.5,0.4073,0.00443,0.00064,-0.0563,0.4204,0.7691
fx73cl1152.dat,1.5,0.8072,0.00708,0.00156,-0.1144,0.3485,0.1554
hq2090sm.dat,1.5,0.4495,0.00445,0.00062,-0.0615,0.4736,0.6978
ah80140.dat,1.5,0.5102,0.00537,0.00093,-0.0452,0.4501,0.4674
j5012.dat,1.5,0.1503,0.00469,0.00072,0.0041,0.4165,0.6994
e520.dat,1.5,0.178,0.00429,0.00065,-0.0021,0.5302,0.6496
goe373.dat,1.5,,,,,,
naca652215.dat,1.5,0.3585,0.00435,0.00073,-0.0442,0.584,0.6328
s9026.dat,1.5,0.1665,0.00517,0.00063,0.0008,0.2789,0.6199
hq1511.dat,1.5,0.381,0.00483,0.00072,-0.046,0.4185,0.6539
k3.dat,1.5,0.7488,0.00902,0.00324,-0.1501,0.1283,0.514
v23010.dat,1.5,0.2895,0.00737,0.00103,-0.008,0.2176,0.0489
goe561.dat,1.5,0.7453,0.01155,0.0056,-0.06,0.3851,0.0257
e543.dat,1.5,0.4364,0.00472,0.0011,-0.0525,0.5441,0.7093
ag13.dat,1.5,0.404,0.00497,0.00058,-0.0489,0.3059,0.6774
a18sm.dat,1.5,0.6733,0.00561,0.0011,-0.1205,0.501,0.4031
ag45ct02r.dat,1.5,0.3458,0.00424,0.00057,-0.0292,0.3308,0.8969
n63415.dat,1.5,0.5402,0.00486,0.00089,-0.0835,0.5079,0.5712
s9037.dat,1.5,0.5654,0.00456,0.00083,-0.0797,0.4267,0.8106
hq109.dat,1.5,0.3083,0.0044,0.00052,-0.0308,0.4424,0.6909
e1211.dat,1.5,0.7047,0.00752,0.00181,-0.0985,0.2979,0.2148
s4053.dat,1.5,0.5051,0.00386,0.00066,-0.0698,0.5245,0.8719
ames03.dat,1.5,0.2316,0.00579,0.00152,0.0001,0.2141,0.8123
hq259.dat,1.5,0.5178,0.00455,0.00067,-0.0769,0.466,0.6957
c141f.dat,1.5,0.4834,0.00773,0.00145,-0.0704,0.2025,0.159
fx71089a.dat,1.5,0.1585,0.00692,0.00109,0.003,0.0423,0.4471
isa571.dat,1.5,0.6669,0.00725,0.00111,-0.0884,0.2563,0.0978
c141e.dat,1.5,0.4101,0.00551,0.00116,-0.0558,0.3185,0.7401
goe802b.dat,1.5,0.8346,0.00797,0.00229,-0.1212,0.3888,0.0235
e656.dat,1.5,0.8009,0.00461,0.0011,-0.1322,0.5924,0.667
e654.dat,1.5,0.8638,0.00478,0.00126,-0.1497,0.5812,0.6712
fx74cl5140.dat,1.5,,,,,,
goe515.dat,1.5,0.438,0.0062,0.00081,-0.0581,0.3592,0.2523
e329.dat,1.5,0.4538,0.00511,0.0012,-0.0324,0.3618,0.8272
mh91.dat,1.5,0.1857,0.00516,0.00097,0.0253,0.2972,0.7235
hq010.dat,1.5,0.1682,0.00461,0.00054,-0.0001,0.3929,0.6654
ag37.dat,1.5,0.5504,0.0049,0.00109,-0.046,0.2832,1.0
e171.dat,1.5,0.1722,0.00454,0.00055,-0.0008,0.4965,0.5961
coanda1.dat,1.5,0.4096,0.00733,0.00123,-0.0351,0.2407,0.0727
ncambre.dat,1.5,0.2688,0.00529,0.00087,-0.0083,0.3051,0.6933
s1210.dat,1.5,1.3122,0.00759,0.00242,-0.2634,0.4013,0.2775
sd8000.dat,1.5,0.3906,0.00501,0.00072,-0.0493,0.3551,0.6528
la2573a.dat,1.5,0.256,0.00686,0.00112,0.0199,0.3706,0.0542
naca641112.dat,1.5,0.2643,0.00442,0.00057,-0.0223,0.5004,0.629
ch10sm.dat,1.5,1.4399,0.00666,0.00219,-0.2889,0.5728,0.2231
n63012a.dat,1.5,0.1698,0.00438,0.00057,-0.0005,0.4978,0.6608
goe329.dat,1.5,0.7796,0.00765,0.00182,-0.1172,0.3583,0.0221
kc135d.dat,1.5,0.3806,0.00406,0.00049,-0.0361,0.5498,0.7048
m2.dat,1.5,0.1694,0.00615,0.00104,-0.0019,0.0262,0.7471
hq309.dat,1.5,0.5876,0.00459,0.00074,-0.0919,0.4802,0.6891
ah79k135.dat,1.5,0.5127,0.00362,0.00068,-0.0682,0.6276,0.8255
naca66206.dat,1.5,0.3279,0.0055,0.00083,-0.0413,0.0824,0.8519
raf27.dat,1.5,0.1425,0.0058,0.00081,0.0047,0.1216,0.6922
s7055.dat,1.5,0.5089,0.00422,0.00081,-0.0639,0.4757,0.857
b29tip.dat,1.5,0.2401,0.00355,0.00049,0.0017,0.4809,0.9201
goe484.dat,1.5,0.7482,0.00709,0.00115,-0.1361,0.3144,0.0297
e335.dat,1.5,0.1153,0.00466,0.00113,0.0537,0.3327,0.9043
tempest2.dat,1.5,0.2361,0.00397,0.00065,-0.0127,0.5352,0.8042
ht08.dat,1.5,0.1686,0.00486,0.00078,-0.0004,0.1506,0.8928
ste87391.dat,1.5,0.8345,0.0066,0.00265,-0.1632,0.4786,0.7107
c141a.dat,1.5,0.3158,0.00481,0.001,-0.0374,0.4759,0.7258
hq2590sm.dat,1.5,0.539,0.00519,0.0009,-0.0828,0.3656,0.6827
n5h15.dat,1.5,0.2249,0.00459,0.00094,0.0134,0.4507,0.7782
goe534.dat,1.5,0.7349,0.00755,0.00159,-0.095,0.2829,0.0909
goe274.dat,1.5,0.7837,0.00802,0.00191,-0.1226,0.2905,0.0242
usa35b.dat,1.5,0.7973,0.00621,0.00194,-0.0893,0.2381,1.0
fx082512.dat,1.5,,,,,,
tempest3.dat,1.5,0.2508,0.00367,0.00055,-0.0159,0.5402,0.8604
eiffel428.dat,1.5,0.6512,0.00888,0.00191,-0.0803,0.0454,0.0642
vr8b.dat,1.5,0.2577,0.0091,0.00218,-0.0131,0.0164,0.0187
goe797.dat,1.5,0.7374,0.00665,0.00157,-0.1249,0.5055,0.2143
l7769.dat,1.5,0.4522,0.00615,0.00079,-0.0277,0.3912,0.1135
naca747a315.dat,1.5,0.3178,0.00441,0.00094,-0.011,0.4908,0.8015
e407.dat,1.5,0.7878,0.00475,0.00118,-0.1645,0.6287,0.5884
s5010.dat,1.5,0.2547,0.00438,0.00056,0.0058,0.3937,0.7463
m10.dat,1.5,0.3126,0.00402,0.00071,-0.0243,0.4204,0.9414
rg15a111.dat,1.5,0.4476,0.0049,0.00081,-0.0614,0.4109,0.6824
goe548.dat,1.5,0.3846,0.0067,0.00141,-0.0547,0.1533,0.6672
august160.dat,1.5,0.5635,0.00747,0.00161,-0.0323,0.29,0.1928
e1233.dat,1.5,0.716,0.00648,0.00191,-0.1051,0.347,0.6588
e333.dat,1.5,0.3847,0.00464,0.00104,-0.0127,0.3569,0.904
usa35.dat,1.5,0.9075,0.00786,0.00218,-0.136,0.3945,0.1094
naca1.dat,1.5,0.1675,0.00712,0.002,0.0008,0.3515,0.4539
df102.dat,1.5,0.4116,0.00613,0.00108,-0.0463,0.2559,0.5388
rae100.dat,1.5,0.1656,0.00512,0.00062,0.0012,0.3157,0.5929
sd7043.dat,1.5,0.6201,0.00508,0.0009,-0.0965,0.4146,0.6395
sc20412.dat,1.5,0.454,0.00704,0.00184,-0.0826,0.1206,0.645
naca634421.dat,1.5,0.5463,0.00566,0.00136,-0.0811,0.4724,0.506
doa5.dat,1.5,0.4868,0.00667,0.00173,-0.0821,0.2799,0.6068
goe683.dat,1.5,0.4065,0.00682,0.00173,-0.0244,0.3717,0.4302
e174.dat,1.5,0.5801,0.00424,0.00066,-0.0834,0.5007,0.7623
e472.dat,1.5,0.1657,0.00707,0.0011,0.0025,0.1735,0.2689
goe322.dat,1.5,0.7551,0.00756,0.00166,-0.0941,0.3612,0.0307
goe238.dat,1.5,0.6242,0.00647,0.00096,-0.07,0.412,0.0305
naca653218.dat,1.5,0.3607,0.00467,0.00095,-0.0441,0.5722,0.6054
eiffel371.dat,1.5,0.4659,0.00643,0.00156,-0.0383,0.337,0.5454
rc410.dat,1.5,0.2819,0.00743,0.00117,-0.0031,0.187,0.1372
ag14.dat,1.5,0.4133,0.00465,0.00061,-0.05,0.2958,0.825
joukowsk.dat,1.5,0.176,0.00549,0.00072,-0.0003,0.2959,0.4912
apex16.dat,1.5,0.5614,0.00465,0.00078,-0.0928,0.5971,0.5573
usa40b.dat,1.5,0.6831,0.00723,0.00165,-0.0965,0.2342,0.3622
sd5060.dat,1.5,0.4203,0.00518,0.00068,-0.0504,0.3862,0.5266
goe282.dat,1.5,0.7645,0.00715,0.00146,-0.1209,0.3455,0.1635
goe55.dat,1.5,0.3617,0.00751,0.00144,-0.0289,0.1975,0.0989
e474.dat,1.5,0.1699,0.00704,0.0012,0.0012,0.2127,0.2939
e639.dat,1.5,0.5577,0.00706,0.00112,-0.0459,0.3518,0.0277
ah94156.dat,1.5,0.5707,0.0041,0.0011,-0.079,0.6123,0.8312
psu94097.dat,1.5,0.6909,0.0045,0.00095,-0.1144,0.5466,0.7378
sa7026.dat,1.5,0.6243,0.00428,0.00077,-0.0998,0.5272,0.7694
mh83.dat,1.5,0.6473,0.0067,0.00137,-0.0661,0.2821,0.3138
s3014.dat,1.5,0.3963,0.00441,0.00068,-0.0387,0.4316,0.7706
s3010.dat,1.5,0.4711,0.00502,0.00078,-0.0543,0.3834,0.6342
e1200.dat,1.5,0.7194,0.0047,0.00113,-0.1195,0.5805,0.6462
m18.dat,1.5,0.401,0.00681,0.00111,-0.0251,0.4137,0.0861
s9032.dat,1.5,0.1664,0.00526,0.00061,0.0009,0.2589,0.6022
e818.dat,1.5,0.61,0.00613,0.00126,-0.1286,0.3171,0.5212
dh4009sm.dat,1.5,0.2112,0.00475,0.00062,-0.0111,0.3485,0.7548
ag11.dat,1.5,0.387,0.00441,0.00075,-0.0342,0.2881,1.0
goe256.dat,1.5,0.6593,0.00729,0.00171,-0.0951,0.4155,0.1723
a63a108c.dat,1.5,0.1704,0.00569,0.00124,0.0005,0.2089,0.7323
e544.dat,1.5,0.473,0.00483,0.00106,-0.0644,0.5446,0.6613
eh2510.dat,1.5,0.2539,0.00638,0.0014,0.0051,0.0056,0.819
goe387.dat,1.5,,,,,,
rc1264c.dat,1.5,0.2502,0.00492,0.00091,-0.0136,0.3936,0.7569
dae31.dat,1.5,0.9253,0.00559,0.00106,-0.158,0.5517,0.1963
fx71l150.dat,1.5,0.17,0.0055,0.0009,-0.0001,0.3298,0.5634
goe647.dat,1.5,0.7063,0.00754,0.00193,-0.09,0.2888,0.3089
hq2012.dat,1.5,0.4505,0.00472,0.00074,-0.0603,0.475,0.6317
e182.dat,1.5,0.2091,0.00332,0.00039,0.0053,0.5027,0.9205
nacam2.dat,1.5,0.164,0.00589,0.00097,-0.0002,0.0368,0.8011
goe574.dat,1.5,,,,,,
e521.dat,1.5,0.1739,0.0043,0.00067,-0.0015,0.4959,0.6967
e377.dat,1.5,0.8576,0.006,0.00088,-0.1233,0.4306,0.0084
npl9510.dat,1.5,0.4171,0.00768,0.00188,-0.0892,0.0292,0.5134
jx-gs-04.dat,1.5,0.2756,0.00395,0.00051,-0.0123,0.3301,0.9627
e331.dat,1.5,0.1938,0.00439,0.00089,0.032,0.3442,0.9127
fx08s176.dat,1.5,0.7547,0.0049,0.00145,-0.1002,0.5028,0.8289
e635.dat,1.5,0.1993,0.00648,0.00094,0.0388,0.3201,0.267
e231.dat,1.5,0.4005,0.00363,0.00071,-0.04,0.6033,0.8687
ah88k130.dat,1.5,0.7448,0.00415,0.00097,-0.1345,0.622,0.7985
usa25.dat,1.5,0.6081,0.00704,0.00116,-0.0778,0.3583,0.0291
vr13.dat,1.5,0.2612,0.00517,0.00095,0.0019,0.2314,0.8437
naca2421.dat,1.5,0.4225,0.0068,0.00179,-0.0494,0.3904,0.4344
naca64a010.dat,1.5,0.1616,0.00421,0.0005,0.0012,0.4799,0.7153
naca23012.dat,1.5,0.2982,0.00554,0.00106,-0.0076,0.2438,0.7543
naca634221.dat,1.5,0.366,0.00552,0.00124,-0.0423,0.4692,0.5092
eiffel385.dat,1.5,0.9659,0.00782,0.00209,-0.1034,0.2832,0.217
e584.dat,1.5,0.7029,0.0047,0.0014,-0.1035,0.5554,0.8183
goe546.dat,1.5,0.6057,0.00535,0.00098,-0.0968,0.4211,0.5858
e637.dat,1.5,0.322,0.00471,0.00091,0.0032,0.3405,0.8401
naca644421.dat,1.5,0.5418,0.00568,0.0014,-0.0814,0.4895,0.5086
v13009.dat,1.5,0.262,0.0053,0.00081,-0.0095,0.2149,0.7496
mh26.dat,1.5,0.2933,0.00375,0.00083,-0.0246,0.5815,0.9098
