name,alpha,CL,CD,CDp,CM,Top_Xtr,Bot_Xtr
e228.dat,2.0,0.1937,0.00459,0.0006,0.0123,0.3555,0.7381
goe269.dat,2.0,0.7462,0.00698,0.00134,-0.1,0.354,0.0628
e591.dat,2.0,1.172,0.00763,0.00246,-0.2045,0.3557,0.3783
mh42.dat,2.0,0.3784,0.00415,0.0006,-0.0243,0.4138,0.8478
e422.dat,2.0,0.9362,0.00698,0.00165,-0.1256,0.3808,0.2127
hq2512.dat,2.0,0.5767,0.00512,0.00097,-0.076,0.4224,0.6539
hq2511.dat,2.0,0.577,0.00518,0.00097,-0.0766,0.4005,0.6662
s7075.dat,2.0,0.6298,0.00489,0.00105,-0.0912,0.3996,0.8215
goe344.dat,2.0,,,,,,
hq17.dat,2.0,0.8117,0.00464,0.00133,-0.1326,0.5867,0.7922
goe645.dat,2.0,0.7221,0.00771,0.00187,-0.0887,0.2558,0.2768
ah7476.dat,2.0,1.0768,0.01025,0.00313,-0.2002,0.0617,0.0235
ames01.dat,2.0,0.2801,0.00532,0.00132,0.0026,0.2109,0.9348
e423.dat,2.0,1.3488,0.00714,0.00228,-0.24,0.5001,0.1535
goe738.dat,2.0,0.3013,0.00522,0.00102,0.0069,0.3828,0.6195
goe531.dat,2.0,1.31,0.01028,0.00585,-0.2562,0.591,0.0596
m6.dat,2.0,0.3032,0.00432,0.00095,0.0023,0.4368,0.8947
s9033.dat,2.0,0.2219,0.0053,0.00066,0.0013,0.177,0.6853
goe532.dat,2.0,0.7655,0.00781,0.00207,-0.0967,0.1687,0.4527
hobie.dat,2.0,0.673,0.00762,0.00124,-0.0988,0.2128,0.0581
goe525.dat,2.0,1.4353,0.00951,0.00439,-0.263,0.3863,0.339
fx75193.dat,2.0,0.829,0.00495,0.00163,-0.1451,0.6279,0.666
ls421mod.dat,2.0,0.8112,0.00717,0.00259,-0.1061,0.3407,0.6314
e682.dat,2.0,0.6007,0.00402,0.00121,-0.0764,0.6512,0.8275
s8035.dat,2.0,0.217,0.00557,0.00095,0.0024,0.3214,0.581
isa962.dat,2.0,0.8287,0.0077,0.00177,-0.0929,0.2401,0.2202
wb13535sm.dat,2.0,0.6065,0.00668,0.00135,-0.0807,0.3281,0.3789
e325.dat,2.0,0.145,0.00473,0.00092,0.0534,0.3254,0.8449
n9.dat,2.0,0.6756,0.00634,0.00175,-0.0639,0.1198,1.0
rhodesg36.dat,2.0,0.9451,0.00895,0.0029,-0.0801,0.2656,0.1638
e433.dat,2.0,0.843,0.00469,0.00125,-0.1407,0.5823,0.7381
usa45.dat,2.0,,,,,,
naca65210.dat,2.0,,,,,,
naca633018.dat,2.0,0.2413,0.00511,0.00095,-0.0033,0.4652,0.5496
ah93156.dat,2.0,0.6443,0.00415,0.00119,-0.0802,0.6016,0.852
e360.dat,2.0,0.3317,0.00449,0.00079,-0.0065,0.4099,0.7997
goe613.dat,2.0,0.662,0.00664,0.00125,-0.0841,0.3232,0.3426
fx77w270.dat,2.0,0.7677,0.01108,0.00512,-0.0784,0.3635,0.2084
naca1410.dat,2.0,0.3462,0.00521,0.00087,-0.0264,0.315,0.7089
fx83w227.dat,2.0,0.4467,0.00626,0.00201,-0.0469,0.4655,0.5947
giiik.dat,2.0,0.3445,0.00476,0.00078,-0.0155,0.3031,0.8262
ssca09.dat,2.0,0.316,0.00535,0.00107,-0.0115,0.2029,0.8451
fx69h098.dat,2.0,,,,,,
ah21-7.dat,2.0,0.5634,0.00538,0.00123,-0.0845,0.3078,0.8381
goe336.dat,2.0,0.661,0.00669,0.00104,-0.069,0.3916,0.0686
ah83150q.dat,2.0,0.6567,0.00448,0.00122,-0.073,0.5486,0.8115
sc1012r8.dat,2.0,0.4846,0.00677,0.00178,-0.0307,0.1431,0.7217
hq3518.dat,2.0,0.7073,0.00634,0.00171,-0.1012,0.4053,0.5188
ah63k127.dat,2.0,0.7092,0.00374,0.00074,-0.1061,0.6449,0.7924
e58.dat,2.0,1.118,0.01014,0.00339,-0.2254,0.0032,0.3784
goe418.dat,2.0,0.7347,0.00753,0.00164,-0.0931,0.3058,0.1022
naca16012.dat,2.0,0.1585,0.00485,0.00107,0.0134,0.3594,0.893
giiin.dat,2.0,0.3622,0.00725,0.00104,-0.0087,0.2121,0.0418
naca633418.dat,2.0,0.6004,0.00531,0.00117,-0.0824,0.4825,0.5459
s1016.dat,2.0,0.2129,0.00518,0.00146,0.0013,0.4268,0.7602
s1223rtl.dat,2.0,1.4352,0.01009,0.0043,-0.2658,0.2614,0.3189
ls417mod.dat,2.0,0.7237,0.0072,0.0023,-0.1012,0.2654,0.6483
hq3514.dat,2.0,0.715,0.00598,0.00138,-0.1048,0.3961,0.5411
mh45.dat,2.0,0.2996,0.00468,0.00064,0.0006,0.3575,0.7218
ah81131.dat,2.0,0.2958,0.00317,0.00072,0.0099,0.6236,0.963
e176.dat,2.0,0.549,0.00371,0.00067,-0.0624,0.4849,0.9947
fx60157.dat,2.0,0.7234,0.00749,0.00231,-0.1218,0.2157,0.6624
goe682.dat,2.0,0.698,0.00608,0.00112,-0.0962,0.393,0.3716
sc20714.dat,2.0,0.8195,0.00909,0.0033,-0.1428,0.062,0.6267
ah93k130.dat,2.0,0.4043,0.00351,0.00113,-0.019,0.6531,0.9708
ah95160.dat,2.0,0.9187,0.00491,0.0014,-0.141,0.5703,0.7128
goe284.dat,2.0,0.7589,0.00729,0.00174,-0.0943,0.4229,0.1276
ys915.dat,2.0,0.4088,0.00583,0.00112,-0.0587,0.2852,0.6362
hq300gd2.dat,2.0,0.8716,0.0052,0.00157,-0.1315,0.5149,0.7478
nl722343.dat,2.0,0.4375,0.00629,0.00125,-0.0469,0.1508,0.6889
giiie.dat,2.0,0.3005,0.00392,0.00054,-0.0096,0.4732,0.8414
goe303.dat,2.0,0.882,0.00675,0.00139,-0.1277,0.4106,0.157
e344.dat,2.0,0.5542,0.00544,0.00165,-0.0328,0.3484,0.8914
e387.dat,2.0,0.6285,0.00388,0.00077,-0.0813,0.4822,0.996
e551.dat,2.0,0.6734,0.00572,0.00126,-0.1029,0.4752,0.4752
e338.dat,2.0,0.4528,0.00515,0.00143,-0.0122,0.3427,0.9028
goe500.dat,2.0,0.9434,0.0066,0.00148,-0.1661,0.3944,0.3051
usa29.dat,2.0,,,,,,
goe147.dat,2.0,,,,,,
e209.dat,2.0,0.481,0.00527,0.00087,-0.0538,0.4371,0.5427
naca001264a08cli0.2.dat,2.0,0.3934,0.00694,0.0012,-0.0256,0.3248,0.2932
naca642415.dat,2.0,0.5969,0.00494,0.00097,-0.0846,0.5085,0.5853
oaf139.dat,2.0,0.069,0.007,0.00179,0.0374,0.2164,0.443
nn7mk20.dat,2.0,0.7042,0.00503,0.0011,-0.1091,0.5339,0.5973
m24.dat,2.0,0.5491,0.00716,0.00149,-0.0202,0.4058,0.0254
goe675.dat,2.0,0.9152,0.00776,0.00213,-0.1432,0.3767,0.1699
naca651212.dat,2.0,0.4088,0.0045,0.00072,-0.044,0.4912,0.6841
ag03.dat,2.0,0.4233,0.00441,0.00071,-0.0337,0.2822,1.0
as5048.dat,2.0,0.5313,0.00511,0.00115,-0.0658,0.5257,0.6323
s3021.dat,2.0,0.5091,0.00411,0.00083,-0.0518,0.4266,0.9691
goe408.dat,2.0,,,,,,
rg12a.dat,2.0,0.495,0.00489,0.00085,-0.0581,0.3636,0.7765
goe426.dat,2.0,0.7377,0.00575,0.00123,-0.1031,0.4098,0.5404
nlf414f.dat,2.0,0.5741,0.00413,0.00146,-0.0784,0.7201,0.7486
dbln526.dat,2.0,,,,,,
waspsm.dat,2.0,0.5234,0.00506,0.00095,-0.0588,0.3571,0.787
tempest1.dat,2.0,0.2789,0.00434,0.00088,-0.0093,0.5102,0.7872
naca23018.dat,2.0,0.3637,0.0066,0.00166,-0.0046,0.2536,0.622
naca001234.dat,2.0,0.2177,0.00409,0.0007,-0.0,0.5261,0.8082
npl9627.dat,2.0,0.3084,0.00562,0.00103,-0.0116,0.2567,0.6996
e1210.dat,2.0,0.7914,0.00751,0.00179,-0.094,0.2897,0.1985
esa40.dat,2.0,0.1564,0.00572,0.00168,0.0581,0.1759,0.8992
hq09.dat,2.0,0.2196,0.00524,0.00068,0.0002,0.1857,0.7254
goe182.dat,2.0,,,,,,
m12.dat,2.0,0.3755,0.00441,0.00096,-0.0253,0.4382,0.878
fx61147.dat,2.0,0.8394,0.00587,0.00151,-0.1371,0.4041,0.6512
n22.dat,2.0,0.8909,0.00608,0.00205,-0.0923,0.2965,1.0001
n1h15.dat,2.0,0.5806,0.006,0.00127,-0.0507,0.6204,0.0558
k2.dat,2.0,0.3975,0.00644,0.00144,-0.08,0.0925,0.7236
fx74130wp1.dat,2.0,0.7955,0.00391,0.00106,-0.1341,0.6894,0.8026
sc20712.dat,2.0,0.7861,0.00859,0.00289,-0.1303,0.0563,0.6392
n64015.dat,2.0,0.2375,0.00473,0.00075,-0.0028,0.4844,0.5886
fx78k140a20.dat,2.0,0.6364,0.00401,0.00109,-0.0811,0.6321,0.8599
e473.dat,2.0,0.2264,0.0071,0.00132,0.0021,0.2367,0.2966
rg1410.dat,2.0,0.4225,0.00484,0.00089,-0.0402,0.3373,0.8213
s4110.dat,2.0,0.6289,0.00512,0.00101,-0.0898,0.3588,0.7624
e715.dat,2.0,0.4904,0.00525,0.00086,-0.045,0.4636,0.4767
ah82150a.dat,2.0,0.7146,0.0044,0.00102,-0.1116,0.6041,0.7199
fx63137sm.dat,2.0,1.1908,0.00644,0.00195,-0.2181,0.4517,0.4985
goe563.dat,2.0,0.4555,0.00605,0.00123,-0.0517,0.1418,0.801
n13.dat,2.0,0.2162,0.00549,0.00091,0.0008,0.3151,0.6302
sc20012.dat,2.0,0.2295,0.00625,0.00135,-0.0016,0.1638,0.6976
ah94w301.dat,2.0,0.5572,0.00783,0.00285,-0.106,0.4098,0.4049
mh95.dat,2.0,0.4325,0.00595,0.00148,-0.0404,0.3011,0.7154
ag16.dat,2.0,0.4644,0.00522,0.00072,-0.052,0.2951,0.6551
naca66-018.dat,2.0,0.2388,0.00412,0.00095,-0.0047,0.6645,0.701
fx66a175.dat,2.0,0.7433,0.00609,0.00135,-0.1036,0.4145,0.472
l188root.dat,2.0,0.5011,0.00478,0.00103,-0.0637,0.5202,0.6881
e180.dat,2.0,0.3649,0.00348,0.00054,-0.0184,0.482,0.9853
sd7034.dat,2.0,0.6446,0.00506,0.00099,-0.08,0.4073,0.6911
mh94.dat,2.0,0.459,0.00652,0.00156,-0.0507,0.2526,0.6006
fx79l100.dat,2.0,,,,,,
mh110.dat,2.0,0.1469,0.00449,0.00062,0.0401,0.2458,0.8836
dga1138.dat,2.0,0.5643,0.00761,0.0015,-0.0551,0.1333,0.329
c5a.dat,2.0,0.3411,0.00649,0.00138,-0.0399,0.1697,0.68
e625.dat,2.0,0.2684,0.00485,0.00108,0.0306,0.3054,0.8882
eiffel430.dat,2.0,0.7094,0.00794,0.00183,-0.0593,0.2041,0.1693
fx71120.dat,2.0,0.2121,0.00768,0.00155,0.0044,0.0554,0.3797
mue139.dat,2.0,0.6491,0.00765,0.0016,-0.0588,0.2633,0.1
naca001035.dat,2.0,0.1808,0.00443,0.00087,0.008,0.3941,0.9111
usnps4.dat,2.0,0.8592,0.00649,0.00231,-0.1283,0.3131,0.9833
ah21-9.dat,2.0,0.491,0.00526,0.00108,-0.0673,0.2213,0.9035
arad13.dat,2.0,0.6027,0.00806,0.00266,-0.0549,0.2322,0.5017
goe795.dat,2.0,0.4448,0.00471,0.00089,-0.0476,0.3215,0.9156
e545.dat,2.0,0.5607,0.00563,0.00125,-0.0751,0.4296,0.6058
glennmartin4.dat,2.0,0.5556,0.01001,0.00365,-0.0553,0.3106,0.0731
sd8020.dat,2.0,0.2135,0.00508,0.00073,0.0026,0.2815,0.7085
goe394.dat,2.0,,,,,,
hq3510.dat,2.0,0.7091,0.00532,0.0011,-0.1058,0.3991,0.6876
goe741.dat,2.0,0.4554,0.00666,0.00133,-0.0014,0.3849,0.1896
rae101.dat,2.0,0.2212,0.00475,0.00061,0.0009,0.364,0.6693
mrc-20.dat,2.0,0.6089,0.00541,0.00131,-0.0791,0.4939,0.6422
k1.dat,2.0,0.5227,0.00715,0.00161,-0.0865,0.0858,0.5845
m20.dat,2.0,,,,,,
e197.dat,2.0,0.5387,0.00488,0.00082,-0.0649,0.4978,0.5828
eiffel10.dat,2.0,,,,,,
naca001065.dat,2.0,0.1642,0.00564,0.00117,0.0124,0.0943,0.9113
s2062.dat,2.0,0.4597,0.00492,0.00084,-0.0557,0.3095,0.8119
fx73cl1152.dat,2.0,0.8644,0.00706,0.00162,-0.1141,0.3455,0.1914
hq2090sm.dat,2.0,,,,,,
ah80140.dat,2.0,0.5592,0.00499,0.00097,-0.0436,0.4448,0.6466
j5012.dat,2.0,0.1991,0.00492,0.00082,0.0057,0.3487,0.7353
e520.dat,2.0,0.2362,0.00454,0.00076,-0.0027,0.4792,0.6581
goe373.dat,2.0,,,,,,
naca652215.dat,2.0,0.417,0.00442,0.00079,-0.0449,0.563,0.6408
s9026.dat,2.0,0.2223,0.00525,0.00072,0.001,0.2397,0.6718
hq1511.dat,2.0,0.4334,0.00546,0.00095,-0.0455,0.3027,0.6682
k3.dat,2.0,0.8044,0.00937,0.0035,-0.1496,0.1097,0.5211
v23010.dat,2.0,0.3364,0.00618,0.00098,-0.0065,0.2116,0.5127
goe561.dat,2.0,0.7908,0.01191,0.00594,-0.0591,0.3772,0.0271
e543.dat,2.0,0.4937,0.00482,0.00115,-0.0532,0.5331,0.7102
ag13.dat,2.0,,,,,,
a18sm.dat,2.0,0.73,0.00567,0.00126,-0.1207,0.4607,0.5118
ag45ct02r.dat,2.0,0.4053,0.00427,0.00066,-0.0297,0.2957,1.0
n63415.dat,2.0,0.599,0.00496,0.00097,-0.0841,0.4903,0.5837
s9037.dat,2.0,0.6126,0.00443,0.00098,-0.0774,0.3968,0.972
hq109.dat,2.0,0.3592,0.0053,0.0008,-0.0302,0.2505,0.7141
e1211.dat,2.0,0.7625,0.00764,0.00191,-0.0982,0.2902,0.221
s4053.dat,2.0,0.5627,0.00394,0.00081,-0.0699,0.4794,0.9868
ames03.dat,2.0,0.292,0.00584,0.00162,-0.0009,0.2015,0.852
hq259.dat,2.0,0.5721,0.00488,0.00083,-0.0767,0.406,0.7161
c141f.dat,2.0,0.5338,0.00667,0.00158,-0.0697,0.1833,0.6752
fx71089a.dat,2.0,0.2119,0.00675,0.0012,0.004,0.0406,0.5562
isa571.dat,2.0,0.7219,0.00751,0.00126,-0.0883,0.2188,0.1061
c141e.dat,2.0,0.4583,0.00578,0.00139,-0.0542,0.2269,0.8458
goe802b.dat,2.0,0.8899,0.00805,0.0023,-0.1215,0.366,0.0247
e656.dat,2.0,0.8607,0.00455,0.00117,-0.1333,0.5882,0.7166
e654.dat,2.0,0.9226,0.00486,0.00133,-0.1505,0.5735,0.6814
fx74cl5140.dat,2.0,,,,,,
goe515.dat,2.0,0.468,0.00808,0.00153,-0.0533,0.0023,0.3165
e329.dat,2.0,0.5115,0.00523,0.00127,-0.0327,0.3565,0.8304
mh91.dat,2.0,0.2444,0.00524,0.00104,0.025,0.2835,0.7488
hq010.dat,2.0,0.2224,0.00518,0.00072,0.0,0.2656,0.6796
ag37.dat,2.0,0.607,0.00523,0.00125,-0.0462,0.2432,1.0
e171.dat,2.0,0.2291,0.00463,0.00061,-0.0009,0.4687,0.6103
coanda1.dat,2.0,0.4568,0.00758,0.00121,-0.0334,0.1716,0.0745
ncambre.dat,2.0,0.3242,0.00532,0.00097,-0.0081,0.2721,0.7627
s1210.dat,2.0,,,,,,
sd8000.dat,2.0,0.4457,0.00513,0.00086,-0.049,0.304,0.7325
la2573a.dat,2.0,0.314,0.0067,0.00109,0.02,0.3676,0.0922
naca641112.dat,2.0,0.3219,0.00459,0.00066,-0.0226,0.4613,0.6423
ch10sm.dat,2.0,1.4946,0.00671,0.00237,-0.2892,0.5654,0.3119
n63012a.dat,2.0,0.2247,0.0047,0.00068,-0.0004,0.421,0.6772
goe329.dat,2.0,0.8378,0.00761,0.00174,-0.1178,0.3489,0.0229
kc135d.dat,2.0,0.4298,0.00412,0.0006,-0.0348,0.4853,0.8015
m2.dat,2.0,0.2265,0.00628,0.00123,-0.0022,0.0019,0.7992
hq309.dat,2.0,0.6413,0.00495,0.0009,-0.0916,0.4199,0.7102
ah79k135.dat,2.0,0.5679,0.0038,0.00079,-0.0683,0.5998,0.8375
naca66206.dat,2.0,0.3819,0.00584,0.00105,-0.0411,0.0268,0.8697
raf27.dat,2.0,0.191,0.00639,0.0011,0.0062,0.0021,0.7214
s7055.dat,2.0,0.5677,0.00416,0.00095,-0.0643,0.4532,0.9731
b29tip.dat,2.0,0.302,0.00361,0.00064,0.0006,0.4699,0.9703
goe484.dat,2.0,0.7826,0.00889,0.00187,-0.1321,0.0318,0.0512
e335.dat,2.0,0.173,0.0049,0.00133,0.0535,0.3263,0.9093
tempest2.dat,2.0,0.2854,0.00404,0.00073,-0.0112,0.5037,0.8369
ht08.dat,2.0,0.2221,0.0049,0.00085,0.0006,0.0969,1.0
ste87391.dat,2.0,0.8547,0.00798,0.00341,-0.1565,0.3387,0.726
c141a.dat,2.0,0.3597,0.00545,0.00124,-0.035,0.3515,0.75
hq2590sm.dat,2.0,0.5939,0.00547,0.00104,-0.0826,0.3213,0.6975
n5h15.dat,2.0,0.2734,0.00454,0.00106,0.0149,0.4379,0.8504
goe534.dat,2.0,0.7891,0.00748,0.00169,-0.0941,0.2639,0.1874
goe274.dat,2.0,0.8404,0.00816,0.00193,-0.1228,0.2644,0.0254
usa35b.dat,2.0,0.8442,0.00755,0.00263,-0.0878,0.1112,1.0
fx082512.dat,2.0,,,,,,
tempest3.dat,2.0,0.3016,0.00378,0.00065,-0.0148,0.5012,0.8936
eiffel428.dat,2.0,0.7005,0.00869,0.00219,-0.0792,0.0376,0.305
vr8b.dat,2.0,0.3182,0.00949,0.00256,-0.0144,0.016,0.0193
goe797.dat,2.0,0.7916,0.00686,0.00176,-0.1248,0.459,0.2917
l7769.dat,2.0,0.5105,0.00614,0.00081,-0.0277,0.3873,0.1265
naca747a315.dat,2.0,0.3774,0.00443,0.00098,-0.0118,0.4884,0.8086
e407.dat,2.0,0.8285,0.0053,0.00145,-0.1615,0.5551,0.5947
s5010.dat,2.0,0.3049,0.00392,0.00069,0.0075,0.3714,0.9766
m10.dat,2.0,0.3683,0.00595,0.00123,-0.0254,0.002,0.9984
rg15a111.dat,2.0,0.5027,0.00512,0.00093,-0.0612,0.3724,0.6999
goe548.dat,2.0,0.418,0.00741,0.00179,-0.0502,0.0025,0.7216
august160.dat,2.0,0.6113,0.00704,0.00166,-0.0306,0.2864,0.3994
e1233.dat,2.0,0.7692,0.00663,0.00203,-0.1044,0.3396,0.6702
e333.dat,2.0,0.4397,0.00481,0.00116,-0.0122,0.3474,0.9175
usa35.dat,2.0,0.963,0.00791,0.00234,-0.1359,0.3742,0.1934
naca1.dat,2.0,0.2234,0.00718,0.00206,0.0011,0.3358,0.471
df102.dat,2.0,0.4641,0.00621,0.00123,-0.0455,0.2174,0.6277
rae100.dat,2.0,0.2206,0.00524,0.00072,0.0017,0.2687,0.6372
sd7043.dat,2.0,0.6754,0.00525,0.00108,-0.0964,0.365,0.7315
sc20412.dat,2.0,,,,,,
naca634421.dat,2.0,0.6073,0.00569,0.00143,-0.0821,0.4652,0.5164
doa5.dat,2.0,0.5307,0.00699,0.00191,-0.0797,0.243,0.6187
goe683.dat,2.0,0.4479,0.0067,0.0018,-0.0212,0.3625,0.5072
e174.dat,2.0,0.6358,0.00386,0.00076,-0.0832,0.4849,1.0
e472.dat,2.0,0.2207,0.00702,0.00114,0.0034,0.1674,0.3062
goe322.dat,2.0,0.8132,0.00767,0.00178,-0.0947,0.3385,0.0714
goe238.dat,2.0,0.6804,0.00648,0.00097,-0.0698,0.4044,0.0336
naca653218.dat,2.0,0.421,0.0047,0.00098,-0.0452,0.5652,0.6092
eiffel371.dat,2.0,0.518,0.00664,0.00168,-0.0377,0.313,0.5518
rc410.dat,2.0,0.3393,0.00751,0.00123,-0.0031,0.1727,0.1527
ag14.dat,2.0,0.4663,0.00453,0.00072,-0.049,0.2519,1.0
joukowsk.dat,2.0,0.2345,0.00558,0.0008,-0.0004,0.2644,0.5241
apex16.dat,2.0,0.6112,0.00481,0.00089,-0.0918,0.5627,0.583
usa40b.dat,2.0,0.7386,0.00721,0.00177,-0.096,0.2267,0.445
sd5060.dat,2.0,0.4767,0.00525,0.00081,-0.0504,0.3419,0.6172
goe282.dat,2.0,0.8188,0.00759,0.00168,-0.1208,0.2856,0.1816
goe55.dat,2.0,0.4195,0.00802,0.00166,-0.029,0.1165,0.1095
e474.dat,2.0,0.2265,0.00698,0.00124,0.0017,0.2083,0.323
e639.dat,2.0,0.5871,0.00512,0.00124,-0.0409,0.346,0.8647
ah94156.dat,2.0,0.6292,0.00423,0.00122,-0.0798,0.6012,0.8361
psu94097.dat,2.0,0.7488,0.00461,0.0011,-0.115,0.5093,0.8171
sa7026.dat,2.0,0.6815,0.00412,0.00094,-0.1002,0.4817,0.9971
mh83.dat,2.0,0.7065,0.00659,0.00147,-0.0663,0.2761,0.4192
s3014.dat,2.0,0.4442,0.0042,0.00082,-0.0367,0.3914,0.9429
s3010.dat,2.0,0.5281,0.005,0.00089,-0.0544,0.3594,0.7232
e1200.dat,2.0,0.7745,0.00493,0.00126,-0.1194,0.5502,0.6545
m18.dat,2.0,0.4582,0.0067,0.00115,-0.0254,0.4039,0.1518
s9032.dat,2.0,0.2222,0.00532,0.00071,0.0012,0.2215,0.6553
e818.dat,2.0,0.6466,0.00781,0.00192,-0.1252,0.0281,0.5436
dh4009sm.dat,2.0,0.2532,0.00576,0.0009,-0.0086,0.1109,0.7683
ag11.dat,2.0,0.4439,0.00469,0.00084,-0.0342,0.2452,1.0
goe256.dat,2.0,0.7102,0.00701,0.00182,-0.0943,0.402,0.351
a63a108c.dat,2.0,0.2289,0.00584,0.00135,0.0001,0.1549,0.7905
e544.dat,2.0,0.5307,0.00492,0.00112,-0.0651,0.5351,0.6619
eh2510.dat,2.0,0.3066,0.00644,0.00158,0.0059,0.0056,0.8729
goe387.dat,2.0,0.7484,0.00721,0.00166,-0.0917,0.3657,0.1961
rc1264c.dat,2.0,0.298,0.00516,0.0011,-0.0121,0.3061,0.8371
dae31.dat,2.0,0.9804,0.0056,0.00123,-0.1579,0.5264,0.3263
fx71l150.dat,2.0,0.2235,0.00615,0.00117,0.0003,0.2149,0.577
goe647.dat,2.0,0.7582,0.00759,0.00204,-0.0889,0.2825,0.352
hq2012.dat,2.0,0.5048,0.00504,0.0009,-0.06,0.4176,0.6514
e182.dat,2.0,0.2716,0.0034,0.00051,0.0042,0.4796,0.9841
nacam2.dat,2.0,0.2196,0.00587,0.00113,0.0,0.032,0.8727
goe574.dat,2.0,,,,,,
e521.dat,2.0,0.2314,0.0046,0.00079,-0.002,0.4378,0.706
e377.dat,2.0,0.9133,0.006,0.00091,-0.1229,0.4222,0.014
npl9510.dat,2.0,0.4751,0.00791,0.00207,-0.0892,0.0272,0.5166
jx-gs-04.dat,2.0,0.3485,0.00418,0.0006,-0.016,0.2896,0.9899
e331.dat,2.0,0.2492,0.00461,0.00105,0.0324,0.3315,0.9223
fx08s176.dat,2.0,0.8144,0.00497,0.00152,-0.1014,0.5013,0.8364
e635.dat,2.0,0.2153,0.00442,0.00097,0.0475,0.3145,0.9542
e231.dat,2.0,0.4548,0.00388,0.00083,-0.0399,0.5625,0.8778
ah88k130.dat,2.0,0.7956,0.00461,0.00121,-0.1339,0.5701,0.8049
usa25.dat,2.0,0.6599,0.0069,0.00114,-0.0769,0.3556,0.0749
vr13.dat,2.0,0.3313,0.00514,0.0012,-0.0009,0.2111,0.9791
naca2421.dat,2.0,0.4779,0.00679,0.00186,-0.0491,0.3755,0.4819
naca64a010.dat,2.0,0.2111,0.00482,0.00068,0.0022,0.3346,0.7325
naca23012.dat,2.0,0.3545,0.00553,0.00116,-0.0074,0.2277,0.8165
naca634221.dat,2.0,0.4273,0.00553,0.00129,-0.0433,0.4631,0.5185
eiffel385.dat,2.0,1.0169,0.00806,0.00229,-0.1024,0.2654,0.227
e584.dat,2.0,0.7585,0.00495,0.00162,-0.1036,0.5463,0.8257
goe546.dat,2.0,0.6554,0.00558,0.00117,-0.0955,0.368,0.6558
e637.dat,2.0,0.3713,0.00462,0.00109,0.0052,0.3315,0.955
naca644421.dat,2.0,0.6023,0.00573,0.00146,-0.0824,0.4856,0.5131
v13009.dat,2.0,0.3159,0.00538,0.00094,-0.0088,0.1734,0.8273
mh26.dat,2.0,0.3359,0.00411,0.00096,-0.0219,0.5125,0.9174
fx78pk188.dat,2.0,0.5352,0.00431,0.00111,-0.0709,0.654,0.7072
goe513.dat,2.0,0.4864,0.00811,0.00234,-0.0245,0.345,0.2132
