  
       XFOIL         Version 6.99
  
 Calculated polar for: goe399.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.500   0.2599   0.00589   0.00094  -0.0849   0.6188   0.0087
  -1.000   0.3152   0.00584   0.00077  -0.0842   0.5881   0.0067
  -0.500   0.3693   0.00580   0.00067  -0.0836   0.5494   0.0212
   0.500   0.4772   0.00589   0.00053  -0.0823   0.4673   0.0616
   1.000   0.5311   0.00601   0.00059  -0.0819   0.4340   0.0769
   1.500   0.5853   0.00606   0.00065  -0.0816   0.4123   0.1079
   2.000   0.6375   0.00581   0.00078  -0.0811   0.3922   0.3283
   3.000   0.7602   0.00731   0.00213  -0.0860   0.0022   1.0000
   3.500   0.8112   0.00760   0.00244  -0.0849   0.0022   1.0000
   4.000   0.8599   0.00813   0.00305  -0.0833   0.0008   1.0000
