  
       XFOIL         Version 6.99
  
 Calculated polar for: fg2.dat                                         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1528   0.00828   0.00300  -0.0627   0.5035   0.0208
  -1.500   0.2030   0.00790   0.00253  -0.0613   0.4825   0.0212
  -1.000   0.2527   0.00765   0.00218  -0.0597   0.4573   0.0215
  -0.500   0.2982   0.00725   0.00165  -0.0574   0.4187   0.0244
   0.000   0.3469   0.00729   0.00155  -0.0558   0.3744   0.0264
   0.500   0.3954   0.00729   0.00141  -0.0541   0.3380   0.0274
   1.000   0.4454   0.00722   0.00127  -0.0527   0.3210   0.0276
   1.500   0.4959   0.00715   0.00114  -0.0514   0.3086   0.0271
   2.000   0.5470   0.00714   0.00109  -0.0502   0.2977   0.0272
   2.500   0.5987   0.00714   0.00107  -0.0493   0.2899   0.0265
   3.000   0.6502   0.00719   0.00110  -0.0483   0.2794   0.0264
   3.500   0.7010   0.00731   0.00117  -0.0472   0.2617   0.0280
   4.000   0.8647   0.00706   0.00237  -0.0739   0.1401   0.9953
   4.500   0.9658   0.00746   0.00257  -0.0847   0.1070   1.0000
   5.000   1.0072   0.00824   0.00306  -0.0819   0.0504   1.0000
   5.500   1.0483   0.00908   0.00372  -0.0788   0.0096   1.0000
   6.000   1.0952   0.00945   0.00411  -0.0771   0.0082   1.0000
   6.500   1.1404   0.00995   0.00462  -0.0749   0.0062   1.0000
   7.000   1.1857   0.01040   0.00508  -0.0729   0.0052   1.0000
   7.500   1.2270   0.01111   0.00586  -0.0700   0.0041   1.0000
   8.000   1.2710   0.01158   0.00634  -0.0678   0.0037   1.0000
   8.500   1.3127   0.01222   0.00703  -0.0652   0.0033   1.0000
   9.000   1.3519   0.01302   0.00789  -0.0621   0.0028   1.0000
   9.500   1.3888   0.01395   0.00891  -0.0587   0.0025   1.0000
  10.000   1.4259   0.01478   0.00982  -0.0553   0.0024   1.0000
