  
       XFOIL         Version 6.99
  
 Calculated polar for: rc10n1.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1728   0.00651   0.00114   0.0072   0.6462   0.0088
  -1.500  -0.1158   0.00635   0.00097   0.0070   0.6335   0.0111
  -1.000  -0.0589   0.00619   0.00084   0.0068   0.6194   0.0218
  -0.500  -0.0019   0.00601   0.00073   0.0065   0.6083   0.0432
   0.000   0.0498   0.00498   0.00054   0.0069   0.5956   0.3540
   0.500   0.1001   0.00408   0.00045   0.0077   0.5808   0.6371
   1.000   0.1560   0.00390   0.00044   0.0076   0.5674   0.7078
   1.500   0.2045   0.00341   0.00047   0.0093   0.5388   0.8967
   2.000   0.2608   0.00351   0.00052   0.0092   0.5073   0.9235
   2.500   0.3169   0.00368   0.00061   0.0091   0.4645   0.9444
   3.000   0.3741   0.00401   0.00077   0.0086   0.4030   0.9630
   3.500   0.4337   0.00452   0.00101   0.0074   0.3244   0.9758
   4.000   0.4956   0.00512   0.00130   0.0056   0.2406   0.9827
   5.000   0.6146   0.00659   0.00209   0.0027   0.0811   0.9914
   5.500   0.6783   0.00706   0.00243   0.0005   0.0557   0.9932
   6.000   0.7412   0.00753   0.00279  -0.0015   0.0377   0.9951
   6.500   0.8035   0.00804   0.00321  -0.0034   0.0244   0.9970
   7.000   0.8649   0.00854   0.00365  -0.0051   0.0160   0.9984
   7.500   0.9262   0.00911   0.00416  -0.0069   0.0095   0.9995
   8.000   0.9821   0.00980   0.00482  -0.0075   0.0033   1.0000
   8.500   1.0280   0.01051   0.00554  -0.0060   0.0007   1.0000
   9.000   1.0750   0.01112   0.00617  -0.0046   0.0004   1.0000
   9.500   1.1214   0.01178   0.00686  -0.0032   0.0003   1.0000
  10.000   1.1665   0.01251   0.00765  -0.0016   0.0003   1.0000
