  
       XFOIL         Version 6.99
  
 Calculated polar for: isa962.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3777   0.00680   0.00143  -0.0937   0.5073   0.0250
  -1.500   0.4343   0.00688   0.00133  -0.0935   0.4582   0.0257
  -1.000   0.4889   0.00724   0.00137  -0.0931   0.3732   0.0265
  -0.500   0.5451   0.00744   0.00141  -0.0929   0.3291   0.0277
   0.000   0.6020   0.00754   0.00145  -0.0928   0.3079   0.0285
   0.500   0.6593   0.00757   0.00144  -0.0928   0.2957   0.0313
   1.500   0.7730   0.00765   0.00160  -0.0929   0.2647   0.1078
   2.000   0.8287   0.00770   0.00177  -0.0929   0.2401   0.2202
   2.500   0.8800   0.00813   0.00222  -0.0923   0.1666   0.4099
