  
       XFOIL         Version 6.99
  
 Calculated polar for: goe79.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3437   0.02315   0.01965  -0.1000   0.5025   0.0021
  -1.500   0.4077   0.01992   0.01615  -0.1021   0.4790   0.0019
  -1.000   0.4714   0.01692   0.01282  -0.1036   0.4484   0.0019
  -0.500   0.5360   0.01355   0.00888  -0.1050   0.3940   0.0020
   0.000   0.5960   0.01175   0.00655  -0.1055   0.3300   0.0029
   0.500   0.6580   0.00758   0.00172  -0.1068   0.3057   0.0158
   1.000   0.7150   0.00777   0.00189  -0.1066   0.2867   0.0174
   2.500   0.8741   0.00378  -0.00212  -0.1040   0.2345   0.0206
   3.000   0.9301   0.00376  -0.00220  -0.1039   0.2200   0.0215
   3.500   0.9859   0.00378  -0.00226  -0.1038   0.2051   0.0221
   4.000   1.0335   0.00458  -0.00210  -0.1027   0.0773   0.0235
   4.500   1.0829   0.00525  -0.00177  -0.1017   0.0010   0.0251
   5.000   1.1367   0.00540  -0.00163  -0.1013   0.0006   0.0271
   5.500   1.1899   0.00560  -0.00143  -0.1008   0.0007   0.0304
   6.000   1.2427   0.00582  -0.00119  -0.1003   0.0009   0.0369
   7.000   1.3455   0.00553  -0.00006  -0.0991   0.0015   1.0000
   7.500   1.3960   0.00590   0.00032  -0.0983   0.0015   1.0000
   8.000   1.4447   0.00639   0.00085  -0.0971   0.0013   1.0000
