  
       XFOIL         Version 6.99
  
 Calculated polar for: naca23012.dat                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0896   0.00696   0.00124  -0.0089   0.4937   0.0563
  -1.500  -0.0329   0.00694   0.00116  -0.0088   0.4486   0.0744
  -0.500   0.0743   0.00591   0.00090  -0.0081   0.3654   0.4132
   0.000   0.1298   0.00573   0.00089  -0.0079   0.3275   0.5164
   0.500   0.1857   0.00564   0.00092  -0.0078   0.2934   0.6024
   1.000   0.2420   0.00560   0.00098  -0.0077   0.2649   0.6759
   1.500   0.2982   0.00554   0.00106  -0.0076   0.2438   0.7543
   2.000   0.3545   0.00553   0.00116  -0.0074   0.2277   0.8165
   2.500   0.4115   0.00561   0.00128  -0.0074   0.2142   0.8512
   3.000   0.4683   0.00571   0.00141  -0.0073   0.2025   0.8830
   3.500   0.5252   0.00581   0.00154  -0.0072   0.1948   0.9101
   4.000   0.5809   0.00596   0.00170  -0.0069   0.1838   0.9340
   4.500   0.6364   0.00613   0.00187  -0.0065   0.1756   0.9536
   5.000   0.6913   0.00631   0.00205  -0.0060   0.1671   0.9696
   5.500   0.7464   0.00657   0.00226  -0.0056   0.1556   0.9821
   6.000   0.8062   0.00681   0.00247  -0.0064   0.1474   0.9899
   6.500   0.8671   0.00709   0.00271  -0.0074   0.1381   0.9955
   7.000   0.9328   0.00745   0.00300  -0.0096   0.1253   0.9970
   7.500   0.9980   0.00784   0.00333  -0.0117   0.1134   0.9988
   8.000   1.0613   0.00836   0.00374  -0.0136   0.0968   1.0006
   8.500   1.1170   0.00888   0.00418  -0.0137   0.0827   1.0013
   9.000   1.1619   0.00939   0.00463  -0.0116   0.0709   1.0013
   9.500   1.2082   0.00997   0.00515  -0.0098   0.0595   1.0013
  10.000   1.2556   0.01067   0.00578  -0.0084   0.0477   1.0013
