  
       XFOIL         Version 6.99
  
 Calculated polar for: kc135a.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0679   0.00563   0.00097  -0.0186   0.5571   0.3346
  -1.500  -0.0194   0.00505   0.00080  -0.0172   0.5467   0.4645
  -1.000   0.0355   0.00495   0.00077  -0.0170   0.5327   0.5059
  -0.500   0.0915   0.00492   0.00076  -0.0169   0.5178   0.5310
   0.000   0.1485   0.00491   0.00077  -0.0170   0.5074   0.5484
   0.500   0.2056   0.00495   0.00079  -0.0171   0.4975   0.5609
   1.000   0.2628   0.00498   0.00081  -0.0173   0.4878   0.5694
   2.000   0.3768   0.00510   0.00090  -0.0175   0.4643   0.5837
   2.500   0.4333   0.00520   0.00097  -0.0176   0.4487   0.5904
   3.000   0.4891   0.00531   0.00105  -0.0176   0.4285   0.5990
   3.500   0.5415   0.00563   0.00121  -0.0170   0.3809   0.6068
   4.000   0.5924   0.00602   0.00143  -0.0161   0.3316   0.6163
   4.500   0.6424   0.00645   0.00169  -0.0151   0.2824   0.6255
   5.000   0.6919   0.00686   0.00197  -0.0140   0.2405   0.6381
   5.500   0.7418   0.00722   0.00224  -0.0129   0.2087   0.6531
   6.000   0.7900   0.00762   0.00255  -0.0116   0.1763   0.6725
   7.000   0.8846   0.00826   0.00320  -0.0086   0.1335   0.7380
   7.500   0.9273   0.00854   0.00357  -0.0062   0.1157   0.8005
   8.000   0.9632   0.00877   0.00398  -0.0023   0.0984   0.8924
   8.500   1.0393   0.00934   0.00464  -0.0075   0.0789   0.9729
   9.000   1.1171   0.01029   0.00544  -0.0133   0.0542   0.9864
   9.500   1.1669   0.01136   0.00635  -0.0133   0.0329   0.9979
  10.000   1.2239   0.01221   0.00715  -0.0146   0.0249   1.0000
