  
       XFOIL         Version 6.99
  
 Calculated polar for: rg1410.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0021   0.00622   0.00094  -0.0447   0.6694   0.0013
  -1.500   0.0531   0.00621   0.00085  -0.0444   0.6333   0.0018
  -1.000   0.1052   0.00575   0.00067  -0.0436   0.5914   0.1229
  -0.500   0.1553   0.00501   0.00057  -0.0428   0.5546   0.3699
   0.000   0.2080   0.00460   0.00055  -0.0423   0.5231   0.5390
   0.500   0.2610   0.00439   0.00057  -0.0418   0.4828   0.6691
   1.000   0.3143   0.00435   0.00065  -0.0411   0.4418   0.7673
   1.500   0.3685   0.00457   0.00076  -0.0407   0.3891   0.7993
   2.000   0.4225   0.00484   0.00089  -0.0402   0.3373   0.8213
   2.500   0.4704   0.00572   0.00121  -0.0388   0.1907   0.8349
   3.000   0.5211   0.00632   0.00151  -0.0378   0.1127   0.8504
   3.500   0.5678   0.00734   0.00209  -0.0360   0.0008   0.8655
   4.000   0.6222   0.00757   0.00233  -0.0355   0.0007   0.8783
   4.500   0.6757   0.00783   0.00261  -0.0349   0.0007   0.8944
   5.000   0.7282   0.00809   0.00291  -0.0341   0.0008   0.9146
   5.500   0.7791   0.00835   0.00323  -0.0329   0.0010   0.9395
   6.000   0.8277   0.00863   0.00358  -0.0312   0.0012   0.9707
   6.500   0.8887   0.00906   0.00403  -0.0323   0.0015   0.9910
   7.000   0.9532   0.00952   0.00449  -0.0343   0.0020   1.0000
   7.500   1.0008   0.01005   0.00505  -0.0326   0.0021   1.0000
   8.000   1.0480   0.01073   0.00580  -0.0308   0.0021   1.0000
   8.500   1.0939   0.01156   0.00670  -0.0289   0.0020   1.0000
   9.000   1.1375   0.01255   0.00779  -0.0266   0.0018   1.0000
   9.500   1.1763   0.01391   0.00928  -0.0237   0.0014   1.0000
