  
       XFOIL         Version 6.99
  
 Calculated polar for: m10.dat                                         
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0785   0.00635   0.00141  -0.0238   0.7087   0.0072
  -1.500  -0.0209   0.00613   0.00111  -0.0238   0.6796   0.0081
  -0.500   0.0945   0.00585   0.00064  -0.0240   0.6225   0.0248
   0.000   0.1514   0.00583   0.00060  -0.0243   0.5798   0.0432
   0.500   0.2080   0.00571   0.00058  -0.0247   0.5277   0.1337
   1.000   0.2642   0.00539   0.00061  -0.0252   0.4779   0.3407
   1.500   0.3126   0.00402   0.00071  -0.0243   0.4204   0.9414
   2.000   0.3683   0.00595   0.00123  -0.0254   0.0020   0.9984
   2.500   0.4255   0.00615   0.00140  -0.0257   0.0035   1.0000
   3.000   0.4815   0.00660   0.00197  -0.0257   0.0013   1.0000
   3.500   0.5362   0.00759   0.00303  -0.0255   0.0007   1.0000
   4.000   0.5904   0.00864   0.00412  -0.0251   0.0007   1.0000
   4.500   0.6432   0.01002   0.00557  -0.0245   0.0006   1.0000
   5.000   0.6956   0.01177   0.00745  -0.0235   0.0006   1.0000
   5.500   0.7474   0.01402   0.00995  -0.0224   0.0006   1.0000
   6.000   0.7973   0.01704   0.01339  -0.0208   0.0006   1.0000
   6.500   0.8423   0.02143   0.01833  -0.0185   0.0006   1.0000
   7.000   0.8782   0.02843   0.02597  -0.0151   0.0006   1.0000
   7.500   0.9024   0.03867   0.03673  -0.0110   0.0006   1.0000
   8.000   0.9135   0.04878   0.04727  -0.0081   0.0006   1.0000
   8.500   0.9083   0.05900   0.05782  -0.0067   0.0006   1.0000
   9.000   0.8791   0.06833   0.06737  -0.0073   0.0006   1.0000
   9.500   0.8479   0.08705   0.08622  -0.0260   0.0006   1.0000
  10.000   0.8350   0.10238   0.10153  -0.0359   0.0006   1.0000
