  
       XFOIL         Version 6.99
  
 Calculated polar for: fx73cl1152.dat                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.4038   0.00748   0.00164  -0.1170   0.3698   0.0441
  -1.500   0.4617   0.00740   0.00158  -0.1166   0.3667   0.0484
  -1.000   0.5199   0.00731   0.00152  -0.1163   0.3650   0.0547
  -0.500   0.5778   0.00726   0.00149  -0.1159   0.3622   0.0628
   0.000   0.6354   0.00722   0.00148  -0.1155   0.3586   0.0740
   0.500   0.6926   0.00722   0.00150  -0.1151   0.3537   0.0870
   1.000   0.7498   0.00718   0.00153  -0.1147   0.3503   0.1119
   1.500   0.8072   0.00708   0.00156  -0.1144   0.3485   0.1554
   2.000   0.8644   0.00706   0.00162  -0.1141   0.3455   0.1914
   2.500   0.9212   0.00709   0.00170  -0.1137   0.3414   0.2233
   3.000   0.9774   0.00714   0.00182  -0.1132   0.3356   0.2662
   3.500   1.0341   0.00712   0.00193  -0.1129   0.3337   0.3267
   4.000   1.0900   0.00705   0.00207  -0.1125   0.3307   0.4277
   4.500   1.1413   0.00675   0.00231  -0.1113   0.3259   0.7114
   6.000   1.3298   0.00684   0.00287  -0.1146   0.3118   1.0000
   6.500   1.3846   0.00710   0.00309  -0.1141   0.3042   1.0000
   7.000   1.4405   0.00728   0.00326  -0.1138   0.3006   1.0000
   7.500   1.4948   0.00755   0.00350  -0.1132   0.2940   1.0000
   8.000   1.5493   0.00781   0.00375  -0.1127   0.2881   1.0000
   8.500   1.6035   0.00808   0.00400  -0.1123   0.2828   1.0000
   9.000   1.6561   0.00844   0.00433  -0.1116   0.2747   1.0000
   9.500   1.7102   0.00870   0.00460  -0.1111   0.2707   1.0000
  10.000   1.7610   0.00918   0.00502  -0.1102   0.2603   1.0000
