  
       XFOIL         Version 6.99
  
 Calculated polar for: ht08.dat                                        
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2221   0.00490   0.00085  -0.0006   1.0000   0.0970
  -1.500  -0.1687   0.00486   0.00078   0.0004   0.8915   0.1506
  -1.000  -0.1137   0.00502   0.00066   0.0007   0.7289   0.2224
  -0.500  -0.0570   0.00515   0.00060   0.0004   0.5670   0.3123
   0.000   0.0000   0.00522   0.00058   0.0000   0.4226   0.4204
   0.500   0.0570   0.00515   0.00060  -0.0004   0.3159   0.5629
   1.000   0.1137   0.00502   0.00066  -0.0007   0.2210   0.7306
   1.500   0.1686   0.00486   0.00078  -0.0004   0.1506   0.8928
   2.000   0.2221   0.00490   0.00085   0.0006   0.0969   1.0000
   2.500   0.2793   0.00524   0.00102   0.0005   0.0570   1.0000
   3.000   0.3364   0.00554   0.00122   0.0005   0.0350   1.0000
   3.500   0.3935   0.00585   0.00146   0.0005   0.0221   1.0000
   4.000   0.4504   0.00619   0.00175   0.0005   0.0154   1.0000
   4.500   0.5073   0.00656   0.00209   0.0006   0.0114   1.0000
   5.000   0.5640   0.00690   0.00246   0.0007   0.0101   1.0000
   5.500   0.6206   0.00735   0.00290   0.0008   0.0081   1.0000
   6.000   0.6768   0.00796   0.00359   0.0010   0.0070   1.0000
   6.500   0.7330   0.00838   0.00403   0.0011   0.0064   1.0000
   7.000   0.7888   0.00892   0.00460   0.0014   0.0057   1.0000
   7.500   0.8432   0.01026   0.00615   0.0018   0.0046   1.0000
   8.000   0.8981   0.01103   0.00702   0.0021   0.0045   1.0000
   8.500   0.9523   0.01196   0.00808   0.0025   0.0043   1.0000
   9.000   1.0056   0.01314   0.00942   0.0030   0.0041   1.0000
   9.500   1.0582   0.01434   0.01077   0.0035   0.0038   1.0000
  10.000   1.1105   0.01549   0.01205   0.0041   0.0035   1.0000
