  
       XFOIL         Version 6.99
  
 Calculated polar for: k2.dat                                          
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0645   0.00537   0.00140  -0.0754   0.9597   0.1019
  -1.500   0.0001   0.00444   0.00101  -0.0778   0.9408   0.2594
  -1.000   0.0656   0.00374   0.00072  -0.0804   0.8989   0.4279
  -0.500   0.1186   0.00400   0.00068  -0.0802   0.6880   0.5812
   0.500   0.2289   0.00513   0.00095  -0.0802   0.3334   0.6965
   1.000   0.2860   0.00547   0.00108  -0.0803   0.2555   0.7119
   1.500   0.3411   0.00603   0.00126  -0.0800   0.1467   0.7180
   2.000   0.3975   0.00644   0.00144  -0.0800   0.0925   0.7236
   2.500   0.4553   0.00669   0.00163  -0.0801   0.0728   0.7377
   3.000   0.5115   0.00710   0.00188  -0.0799   0.0388   0.7437
   3.500   0.5676   0.00754   0.00219  -0.0797   0.0163   0.7462
   4.000   0.6239   0.00793   0.00251  -0.0795   0.0098   0.7475
   4.500   0.6808   0.00825   0.00281  -0.0794   0.0085   0.7524
   5.000   0.7372   0.00861   0.00319  -0.0792   0.0075   0.7587
   5.500   0.7932   0.00901   0.00359  -0.0789   0.0068   0.7628
   6.000   0.8483   0.00952   0.00413  -0.0784   0.0062   0.7663
   6.500   0.9019   0.01031   0.00500  -0.0776   0.0059   0.7692
   7.000   0.9562   0.01093   0.00566  -0.0769   0.0058   0.7714
   7.500   1.0098   0.01161   0.00639  -0.0762   0.0058   0.7731
   8.000   1.0626   0.01239   0.00721  -0.0753   0.0058   0.7743
   8.500   1.1145   0.01326   0.00816  -0.0742   0.0057   0.7750
   9.000   1.1656   0.01421   0.00921  -0.0730   0.0057   0.7795
   9.500   1.2155   0.01526   0.01037  -0.0716   0.0057   0.7842
  10.000   1.2635   0.01649   0.01174  -0.0700   0.0056   0.7881
