  
       XFOIL         Version 6.99
  
 Calculated polar for: raf89.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0151   0.00693   0.00198  -0.0445   0.5360   0.2831
  -1.500   0.0246   0.00670   0.00189  -0.0412   0.5212   0.3246
  -1.000   0.0707   0.00673   0.00188  -0.0390   0.5015   0.3363
  -0.500   0.1152   0.00678   0.00188  -0.0365   0.4801   0.3475
   0.000   0.1570   0.00682   0.00190  -0.0334   0.4576   0.3639
   0.500   0.1990   0.00688   0.00193  -0.0304   0.4386   0.3780
   1.000   0.2356   0.00689   0.00194  -0.0263   0.4239   0.3926
   1.500   0.2697   0.00686   0.00194  -0.0216   0.4112   0.4147
   2.000   0.3028   0.00684   0.00199  -0.0169   0.3968   0.4503
   2.500   0.3360   0.00678   0.00209  -0.0122   0.3876   0.5036
   3.000   0.3611   0.00711   0.00234  -0.0060   0.3547   0.5290
   3.500   0.3944   0.00736   0.00257  -0.0015   0.3386   0.5418
   4.000   0.4190   0.00782   0.00291   0.0045   0.3101   0.5508
   4.500   0.4449   0.00832   0.00328   0.0101   0.2832   0.5549
   5.000   0.4385   0.00943   0.00414   0.0210   0.2259   0.5634
   5.500   0.4294   0.01094   0.00536   0.0314   0.1641   0.5688
   6.000   0.4405   0.01225   0.00649   0.0379   0.1259   0.5728
   6.500   0.4083   0.01551   0.00931   0.0490   0.0012   0.5744
   7.000   0.4479   0.01638   0.01016   0.0504   0.0011   0.5781
   7.500   0.4875   0.01742   0.01122   0.0512   0.0010   0.5853
   8.000   0.5315   0.01842   0.01224   0.0513   0.0010   0.5920
   8.500   0.5732   0.01972   0.01354   0.0512   0.0010   0.5964
   9.000   0.6174   0.02093   0.01473   0.0507   0.0010   0.5983
   9.500   0.6625   0.02248   0.01629   0.0494   0.0010   0.6025
  10.000   0.7317   0.02403   0.01789   0.0432   0.0010   0.6133
