  
       XFOIL         Version 6.99
  
 Calculated polar for: oaf117.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0160   0.00688   0.00178  -0.0535   0.4986   0.1773
  -1.500   0.0765   0.00682   0.00171  -0.0538   0.4774   0.1965
  -1.000   0.1370   0.00676   0.00167  -0.0543   0.4524   0.2275
  -0.500   0.1977   0.00668   0.00165  -0.0548   0.4249   0.2743
   0.000   0.2581   0.00667   0.00166  -0.0552   0.4039   0.3030
   0.500   0.3185   0.00670   0.00169  -0.0556   0.3829   0.3289
   1.000   0.3787   0.00675   0.00174  -0.0560   0.3618   0.3554
   1.500   0.4390   0.00682   0.00180  -0.0564   0.3406   0.3819
   2.000   0.4991   0.00693   0.00189  -0.0568   0.3178   0.4081
   2.500   0.5592   0.00704   0.00201  -0.0572   0.2929   0.4399
   3.000   0.6192   0.00719   0.00214  -0.0576   0.2692   0.4745
   3.500   0.6792   0.00737   0.00232  -0.0580   0.2424   0.5161
   4.000   0.7389   0.00763   0.00254  -0.0584   0.2068   0.5596
   4.500   0.7986   0.00792   0.00281  -0.0589   0.1735   0.6204
   5.000   0.8583   0.00812   0.00312  -0.0594   0.1476   0.7177
   5.500   0.9161   0.00813   0.00348  -0.0595   0.1243   0.9079
   6.000   0.9714   0.00839   0.00374  -0.0590   0.1016   1.0000
   6.500   1.0299   0.00897   0.00417  -0.0592   0.0770   1.0000
   7.000   1.0880   0.00958   0.00464  -0.0595   0.0566   1.0000
   7.500   1.1459   0.01014   0.00512  -0.0596   0.0444   1.0000
   8.000   1.2034   0.01070   0.00561  -0.0597   0.0361   1.0000
   8.500   1.2607   0.01122   0.00609  -0.0597   0.0313   1.0000
   9.000   1.3175   0.01176   0.00661  -0.0597   0.0276   1.0000
   9.500   1.3738   0.01234   0.00717  -0.0595   0.0247   1.0000
  10.000   1.4294   0.01298   0.00780  -0.0593   0.0220   1.0000
