  
       XFOIL         Version 6.99
  
 Calculated polar for: mrc-20.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2046   0.00648   0.00134  -0.0855   0.6834   0.0147
  -1.500   0.2573   0.00640   0.00123  -0.0850   0.6614   0.0261
  -1.000   0.3081   0.00620   0.00116  -0.0842   0.6385   0.0931
  -0.500   0.3462   0.00506   0.00096  -0.0813   0.6162   0.4662
   0.000   0.3981   0.00499   0.00099  -0.0807   0.5933   0.5288
   0.500   0.4492   0.00497   0.00105  -0.0800   0.5684   0.5930
   1.000   0.5031   0.00508   0.00111  -0.0798   0.5454   0.6107
   1.500   0.5559   0.00525   0.00120  -0.0794   0.5194   0.6255
   2.000   0.6089   0.00541   0.00131  -0.0791   0.4939   0.6422
   2.500   0.6612   0.00560   0.00143  -0.0787   0.4679   0.6607
   3.500   0.7643   0.00600   0.00175  -0.0776   0.4152   0.7089
   4.000   0.8149   0.00622   0.00195  -0.0769   0.3896   0.7403
   4.500   0.8650   0.00644   0.00217  -0.0762   0.3649   0.7765
   5.000   0.9128   0.00666   0.00241  -0.0749   0.3408   0.8199
   5.500   0.9594   0.00691   0.00270  -0.0734   0.3160   0.8684
   6.000   1.0051   0.00720   0.00304  -0.0717   0.2905   0.9218
   6.500   1.0490   0.00762   0.00345  -0.0697   0.2626   0.9782
   7.000   1.1087   0.00828   0.00395  -0.0715   0.2266   0.9989
   7.500   1.1470   0.00889   0.00441  -0.0687   0.1963   1.0000
   8.000   1.1842   0.00960   0.00497  -0.0657   0.1661   1.0000
   8.500   1.2215   0.01038   0.00560  -0.0629   0.1366   1.0000
   9.000   1.2583   0.01121   0.00631  -0.0601   0.1121   1.0000
   9.500   1.2936   0.01213   0.00711  -0.0572   0.0891   1.0000
  10.000   1.3286   0.01311   0.00799  -0.0544   0.0699   1.0000
