  
       XFOIL         Version 6.99
  
 Calculated polar for: n64015.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2374   0.00475   0.00075   0.0028   0.5882   0.4825
  -1.500  -0.1784   0.00464   0.00070   0.0021   0.5795   0.5076
  -1.000  -0.1190   0.00460   0.00067   0.0014   0.5692   0.5238
  -0.500  -0.0595   0.00458   0.00066   0.0007   0.5596   0.5383
   0.000  -0.0000   0.00455   0.00065   0.0000   0.5494   0.5504
   1.000   0.1190   0.00458   0.00067  -0.0014   0.5249   0.5700
   2.000   0.2375   0.00473   0.00075  -0.0028   0.4844   0.5886
   2.500   0.2963   0.00487   0.00082  -0.0034   0.4559   0.5972
   3.000   0.3539   0.00512   0.00095  -0.0039   0.4050   0.6098
   3.500   0.4069   0.00601   0.00134  -0.0039   0.2667   0.6199
   4.000   0.4581   0.00703   0.00184  -0.0036   0.1286   0.6313
   4.500   0.5118   0.00764   0.00222  -0.0036   0.0670   0.6434
   5.500   0.6222   0.00840   0.00285  -0.0037   0.0312   0.6680
   6.000   0.6775   0.00872   0.00317  -0.0038   0.0262   0.6806
   6.500   0.7324   0.00905   0.00351  -0.0038   0.0225   0.6924
   7.000   0.7865   0.00940   0.00387  -0.0037   0.0195   0.7079
   7.500   0.8398   0.00978   0.00427  -0.0034   0.0166   0.7228
   8.000   0.8921   0.01020   0.00471  -0.0030   0.0143   0.7362
   8.500   0.9431   0.01067   0.00520  -0.0023   0.0124   0.7508
   9.000   0.9932   0.01113   0.00570  -0.0015   0.0113   0.7663
   9.500   1.0412   0.01167   0.00627  -0.0004   0.0099   0.7813
  10.000   1.0877   0.01221   0.00685   0.0009   0.0087   0.7969
