  
       XFOIL         Version 6.99
  
 Calculated polar for: naca747a315.dat                                 
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0669   0.00686   0.00134  -0.0106   0.5215   0.0924
  -1.500  -0.0133   0.00634   0.00117  -0.0104   0.5174   0.1979
  -0.500   0.0888   0.00492   0.00084  -0.0094   0.5064   0.5641
   0.000   0.1412   0.00429   0.00074  -0.0090   0.5044   0.7361
   0.500   0.1995   0.00424   0.00080  -0.0095   0.5014   0.7767
   1.000   0.2586   0.00429   0.00086  -0.0102   0.4976   0.7928
   1.500   0.3178   0.00441   0.00094  -0.0110   0.4908   0.8015
   2.000   0.3774   0.00443   0.00098  -0.0118   0.4884   0.8086
   2.500   0.4368   0.00448   0.00104  -0.0127   0.4838   0.8131
   3.000   0.4957   0.00461   0.00113  -0.0135   0.4745   0.8162
   3.500   0.5555   0.00466   0.00119  -0.0144   0.4687   0.8186
   4.000   0.6143   0.00478   0.00128  -0.0152   0.4571   0.8205
   4.500   0.6727   0.00490   0.00138  -0.0160   0.4424   0.8243
   5.000   0.7286   0.00524   0.00157  -0.0164   0.3992   0.8274
   5.500   0.7717   0.00660   0.00233  -0.0151   0.2611   0.8306
   6.000   0.8156   0.00775   0.00303  -0.0137   0.1618   0.8335
   6.500   0.8586   0.00879   0.00373  -0.0122   0.0910   0.8360
   7.000   0.9028   0.00958   0.00434  -0.0108   0.0530   0.8397
   7.500   0.9444   0.01036   0.00500  -0.0090   0.0288   0.8448
   8.000   0.9884   0.01092   0.00554  -0.0075   0.0230   0.8489
   8.500   1.0305   0.01148   0.00609  -0.0057   0.0199   0.8524
   9.000   1.0606   0.01206   0.00670  -0.0016   0.0172   0.8581
   9.500   1.0829   0.01292   0.00759   0.0033   0.0140   0.8660
  10.000   1.1077   0.01399   0.00868   0.0072   0.0120   0.8727
