  
       XFOIL         Version 6.99
  
 Calculated polar for: fx74130wp2mod.dat                               
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2727   0.00589   0.00103  -0.1052   0.7130   0.0075
  -1.500   0.3299   0.00556   0.00083  -0.1059   0.7078   0.0509
  -0.500   0.4422   0.00379   0.00057  -0.1081   0.6936   0.6360
   0.000   0.4999   0.00357   0.00063  -0.1090   0.6822   0.7760
   0.500   0.5577   0.00366   0.00069  -0.1097   0.6669   0.7879
   1.000   0.6144   0.00381   0.00077  -0.1102   0.6455   0.7958
   1.500   0.6707   0.00401   0.00089  -0.1107   0.6232   0.8017
   2.000   0.7264   0.00424   0.00103  -0.1110   0.6009   0.8069
   2.500   0.7815   0.00446   0.00118  -0.1113   0.5765   0.8119
   3.000   0.8371   0.00467   0.00132  -0.1117   0.5556   0.8137
   4.000   0.9456   0.00520   0.00168  -0.1121   0.5022   0.8163
   4.500   0.9967   0.00563   0.00194  -0.1117   0.4571   0.8175
   5.000   1.0268   0.00720   0.00282  -0.1075   0.3029   0.8188
   5.500   1.0550   0.00872   0.00372  -0.1031   0.1675   0.8205
   6.000   1.0880   0.00981   0.00447  -0.0995   0.0904   0.8229
   6.500   1.1208   0.01075   0.00519  -0.0958   0.0442   0.8249
   7.000   1.1483   0.01149   0.00584  -0.0909   0.0246   0.8271
   7.500   1.1787   0.01222   0.00655  -0.0869   0.0164   0.8291
   8.000   1.2075   0.01310   0.00742  -0.0829   0.0100   0.8309
   8.500   1.2278   0.01452   0.00881  -0.0779   0.0022   0.8326
   9.000   1.2568   0.01570   0.01007  -0.0746   0.0019   0.8350
   9.500   1.2868   0.01692   0.01137  -0.0716   0.0018   0.8381
  10.000   1.3154   0.01831   0.01284  -0.0687   0.0018   0.8408
