  
       XFOIL         Version 6.99
  
 Calculated polar for: eiffel371.dat                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1221   0.00691   0.00145  -0.0481   0.4886   0.1031
  -1.500   0.1712   0.00662   0.00136  -0.0465   0.4787   0.1774
  -1.000   0.2079   0.00591   0.00123  -0.0426   0.4650   0.3889
  -0.500   0.2570   0.00576   0.00119  -0.0411   0.4501   0.4523
   0.000   0.3085   0.00571   0.00126  -0.0402   0.4337   0.5250
   0.500   0.3625   0.00586   0.00132  -0.0398   0.4091   0.5351
   1.000   0.4142   0.00615   0.00143  -0.0390   0.3710   0.5416
   1.500   0.4659   0.00643   0.00156  -0.0383   0.3370   0.5454
   2.000   0.5180   0.00664   0.00168  -0.0377   0.3130   0.5518
   2.500   0.5708   0.00686   0.00182  -0.0374   0.2943   0.5553
   3.000   0.6234   0.00706   0.00194  -0.0370   0.2778   0.5569
   3.500   0.6751   0.00730   0.00209  -0.0366   0.2585   0.5580
   4.000   0.7266   0.00752   0.00223  -0.0361   0.2434   0.5592
   4.500   0.7771   0.00773   0.00239  -0.0355   0.2289   0.5617
   5.000   0.8270   0.00797   0.00257  -0.0349   0.2140   0.5639
   5.500   0.8749   0.00829   0.00281  -0.0339   0.1942   0.5656
   6.000   0.9188   0.00875   0.00313  -0.0322   0.1663   0.5672
   6.500   0.9578   0.00935   0.00356  -0.0297   0.1319   0.5684
   7.000   0.9978   0.00973   0.00388  -0.0272   0.1183   0.5699
   7.500   1.0365   0.01008   0.00419  -0.0246   0.1098   0.5713
   8.000   1.0790   0.01037   0.00449  -0.0227   0.1069   0.5723
   8.500   1.1202   0.01070   0.00484  -0.0208   0.1031   0.5735
   9.000   1.1563   0.01120   0.00530  -0.0180   0.0936   0.5753
   9.500   1.1948   0.01160   0.00572  -0.0158   0.0884   0.5773
  10.000   1.1859   0.01367   0.00743  -0.0053   0.0323   0.5789
