  
       XFOIL         Version 6.99
  
 Calculated polar for: usa48.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.500   0.2140   0.00722   0.00133  -0.0822   0.4967   0.0032
  -1.000   0.2646   0.00715   0.00126  -0.0810   0.4768   0.0267
  -0.500   0.3154   0.00717   0.00125  -0.0799   0.4543   0.0347
   0.500   0.4008   0.00678   0.00121  -0.0747   0.3775   0.2572
   1.000   0.4418   0.00697   0.00135  -0.0717   0.3170   0.3272
   1.500   0.4848   0.00722   0.00152  -0.0692   0.2681   0.3733
   2.000   0.5236   0.00764   0.00178  -0.0658   0.2018   0.4201
   2.500   0.5524   0.00810   0.00215  -0.0604   0.1180   0.5185
   3.000   0.5853   0.00815   0.00239  -0.0557   0.0924   0.6407
   3.500   0.6154   0.00891   0.00288  -0.0504   0.0012   0.6544
   4.000   0.6600   0.00917   0.00313  -0.0481   0.0014   0.6634
   4.500   0.7033   0.00945   0.00340  -0.0456   0.0021   0.6714
   5.000   0.7449   0.00976   0.00372  -0.0427   0.0018   0.6802
   5.500   0.7857   0.01014   0.00412  -0.0398   0.0014   0.6858
   6.000   0.8219   0.01064   0.00469  -0.0360   0.0008   0.6922
   6.500   0.8573   0.01113   0.00521  -0.0321   0.0006   0.6974
   7.000   0.8910   0.01174   0.00585  -0.0280   0.0005   0.7010
