  
       XFOIL         Version 6.99
  
 Calculated polar for: usa26.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1945   0.00717   0.00137  -0.0769   0.4553   0.0035
  -1.500   0.2458   0.00699   0.00116  -0.0756   0.4350   0.0183
  -1.000   0.2991   0.00711   0.00115  -0.0748   0.4126   0.0031
  -0.500   0.3500   0.00703   0.00107  -0.0735   0.3915   0.0210
   0.000   0.4021   0.00706   0.00105  -0.0725   0.3727   0.0222
   0.500   0.4531   0.00707   0.00108  -0.0714   0.3536   0.0389
   1.000   0.5043   0.00712   0.00111  -0.0702   0.3358   0.0524
   1.500   0.5551   0.00711   0.00114  -0.0691   0.3227   0.0835
   2.000   0.6039   0.00690   0.00120  -0.0676   0.3160   0.2100
   2.500   0.6519   0.00704   0.00133  -0.0659   0.2857   0.2689
   3.000   0.6705   0.00917   0.00237  -0.0587   0.0141   0.3004
   3.500   0.7193   0.00931   0.00260  -0.0572   0.0022   0.3590
   4.000   0.7420   0.00838   0.00283  -0.0502   0.0031   0.8539
   4.500   0.8256   0.00865   0.00340  -0.0566   0.0016   0.9768
