  
       XFOIL         Version 6.99
  
 Calculated polar for: ht05.dat                                        
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2243   0.00610   0.00096  -0.0004   0.6196   0.0988
  -1.500  -0.1677   0.00582   0.00083  -0.0003   0.6105   0.1427
  -1.000  -0.1112   0.00557   0.00070  -0.0002   0.5857   0.1958
  -0.500  -0.0552   0.00551   0.00061  -0.0001   0.4973   0.2613
   0.000   0.0001   0.00565   0.00059  -0.0000   0.3505   0.3498
   0.500   0.0554   0.00551   0.00061   0.0001   0.2622   0.4985
   1.000   0.1113   0.00557   0.00070   0.0002   0.1957   0.5857
   1.500   0.1679   0.00582   0.00083   0.0003   0.1427   0.6104
   2.000   0.2244   0.00610   0.00096   0.0004   0.0987   0.6196
   2.500   0.2809   0.00642   0.00114   0.0005   0.0603   0.6254
   3.000   0.3372   0.00668   0.00131   0.0007   0.0382   0.6305
   3.500   0.3935   0.00694   0.00152   0.0009   0.0248   0.6354
   4.000   0.4496   0.00715   0.00176   0.0011   0.0174   0.6481
   5.000   0.5554   0.00693   0.00242   0.0030   0.0111   0.9497
   5.500   0.6098   0.00730   0.00285   0.0037   0.0088   0.9882
   6.000   0.6694   0.00782   0.00344   0.0032   0.0077   1.0000
   6.500   0.7247   0.00825   0.00389   0.0036   0.0071   1.0000
   7.000   0.7797   0.00878   0.00443   0.0040   0.0062   1.0000
   7.500   0.8332   0.00989   0.00572   0.0047   0.0050   1.0000
   8.000   0.8875   0.01055   0.00645   0.0053   0.0048   1.0000
   8.500   0.9410   0.01142   0.00744   0.0059   0.0046   1.0000
   9.000   0.9938   0.01240   0.00856   0.0067   0.0043   1.0000
   9.500   1.0463   0.01338   0.00965   0.0074   0.0040   1.0000
  10.000   1.0980   0.01445   0.01083   0.0082   0.0036   1.0000
