  
       XFOIL         Version 6.99
  
 Calculated polar for: sa7036.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1154   0.00586   0.00084  -0.0692   0.6583   0.0121
  -1.500   0.1717   0.00560   0.00065  -0.0692   0.6212   0.0672
  -1.000   0.2279   0.00535   0.00056  -0.0693   0.5864   0.1611
  -0.500   0.2841   0.00516   0.00052  -0.0695   0.5535   0.2624
   0.000   0.3400   0.00496   0.00053  -0.0696   0.5163   0.3937
   0.500   0.3954   0.00473   0.00059  -0.0697   0.4766   0.5630
   1.000   0.4514   0.00471   0.00067  -0.0697   0.4425   0.6561
   1.500   0.5073   0.00473   0.00077  -0.0697   0.4101   0.7377
   2.000   0.5623   0.00473   0.00091  -0.0695   0.3782   0.8350
   2.500   0.6124   0.00476   0.00107  -0.0681   0.3416   0.9421
   3.000   0.6718   0.00498   0.00121  -0.0688   0.3047   1.0000
   3.500   0.7271   0.00527   0.00138  -0.0686   0.2763   1.0000
   4.000   0.7820   0.00559   0.00158  -0.0684   0.2460   1.0000
   4.500   0.8363   0.00600   0.00182  -0.0682   0.2110   1.0000
   5.000   0.8903   0.00641   0.00210  -0.0679   0.1782   1.0000
   5.500   0.9443   0.00683   0.00240  -0.0676   0.1517   1.0000
   6.000   0.9967   0.00740   0.00280  -0.0671   0.1157   1.0000
   6.500   1.0481   0.00808   0.00328  -0.0664   0.0791   1.0000
   7.000   1.0995   0.00872   0.00378  -0.0658   0.0539   1.0000
   7.500   1.1497   0.00945   0.00439  -0.0649   0.0317   1.0000
   8.000   1.1993   0.01021   0.00505  -0.0640   0.0174   1.0000
   8.500   1.2478   0.01104   0.00581  -0.0629   0.0075   1.0000
   9.000   1.2944   0.01203   0.00679  -0.0614   0.0016   1.0000
   9.500   1.3424   0.01276   0.00757  -0.0602   0.0012   1.0000
  10.000   1.3858   0.01391   0.00884  -0.0582   0.0007   1.0000
