  
       XFOIL         Version 6.99
  
 Calculated polar for: giiim.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0830   0.00662   0.00132  -0.0152   0.5690   0.0237
  -1.000   0.0297   0.00655   0.00107  -0.0146   0.4976   0.0260
  -0.500   0.0859   0.00648   0.00092  -0.0144   0.4662   0.0275
   0.000   0.1426   0.00646   0.00085  -0.0141   0.4404   0.0291
   0.500   0.1993   0.00643   0.00079  -0.0139   0.4182   0.0316
   1.000   0.2557   0.00648   0.00076  -0.0137   0.3854   0.0345
   1.500   0.3107   0.00677   0.00082  -0.0134   0.3062   0.0392
   2.000   0.3656   0.00711   0.00094  -0.0130   0.2334   0.0455
   3.000   0.4702   0.00615   0.00117  -0.0118   0.1642   0.6594
   3.500   0.5208   0.00592   0.00137  -0.0106   0.1322   0.8579
   4.000   0.5704   0.00600   0.00160  -0.0088   0.1073   0.9565
   4.500   0.6341   0.00632   0.00184  -0.0103   0.0884   0.9903
   5.000   0.7042   0.00666   0.00208  -0.0133   0.0747   0.9973
   5.500   0.7689   0.00700   0.00234  -0.0151   0.0638   1.0000
   6.000   0.8196   0.00736   0.00262  -0.0139   0.0542   1.0000
   6.500   0.8710   0.00772   0.00293  -0.0128   0.0468   1.0000
   7.000   0.9229   0.00812   0.00327  -0.0118   0.0404   1.0000
   7.500   0.9755   0.00852   0.00364  -0.0111   0.0355   1.0000
   8.000   1.0285   0.00895   0.00404  -0.0104   0.0316   1.0000
   8.500   1.0816   0.00941   0.00448  -0.0098   0.0286   1.0000
   9.000   1.1346   0.00990   0.00495  -0.0092   0.0262   1.0000
   9.500   1.1876   0.01038   0.00544  -0.0087   0.0243   1.0000
  10.000   1.2398   0.01096   0.00601  -0.0081   0.0223   1.0000
