  
       XFOIL         Version 6.99
  
 Calculated polar for: usa25.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2370   0.00750   0.00157  -0.0837   0.3957   0.0040
  -1.500   0.2897   0.00727   0.00134  -0.0826   0.3913   0.0142
  -1.000   0.3437   0.00731   0.00132  -0.0819   0.3841   0.0032
  -0.500   0.3959   0.00716   0.00121  -0.0809   0.3774   0.0177
   0.000   0.4496   0.00708   0.00116  -0.0802   0.3751   0.0188
   0.500   0.5036   0.00710   0.00126  -0.0797   0.3713   0.0253
   1.000   0.5556   0.00706   0.00118  -0.0787   0.3642   0.0269
   1.500   0.6081   0.00704   0.00116  -0.0778   0.3583   0.0291
   2.000   0.6599   0.00690   0.00114  -0.0769   0.3556   0.0749
   2.500   0.7100   0.00699   0.00119  -0.0756   0.3303   0.0991
   3.000   0.7251   0.00950   0.00238  -0.0678   0.0028   0.1212
   3.500   0.7751   0.00966   0.00259  -0.0666   0.0024   0.1486
