  
       XFOIL         Version 6.99
  
 Calculated polar for: hq259b.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1550   0.00564   0.00073  -0.0837   0.7187   0.0017
  -1.500   0.2122   0.00554   0.00062  -0.0838   0.7070   0.0016
  -1.000   0.2696   0.00545   0.00056  -0.0840   0.6958   0.0023
  -0.500   0.3265   0.00512   0.00047  -0.0842   0.6814   0.0947
   0.000   0.3813   0.00394   0.00041  -0.0847   0.6597   0.5411
   0.500   0.4364   0.00399   0.00047  -0.0846   0.6072   0.6153
   1.000   0.4863   0.00472   0.00072  -0.0835   0.4499   0.6619
   1.500   0.5396   0.00517   0.00090  -0.0831   0.3652   0.6828
   2.000   0.5943   0.00548   0.00104  -0.0828   0.3175   0.6968
   2.500   0.6472   0.00596   0.00127  -0.0823   0.2446   0.7113
   3.000   0.6923   0.00732   0.00188  -0.0806   0.0647   0.7279
   3.500   0.7430   0.00807   0.00239  -0.0796   0.0007   0.7466
   4.000   0.7975   0.00831   0.00265  -0.0794   0.0005   0.7716
   4.500   0.8513   0.00856   0.00298  -0.0789   0.0005   0.8101
   5.000   0.9044   0.00883   0.00334  -0.0784   0.0007   0.8541
   5.500   0.9563   0.00907   0.00368  -0.0775   0.0009   0.9009
   6.000   1.0089   0.00931   0.00408  -0.0768   0.0011   1.0000
   6.500   1.0614   0.00978   0.00458  -0.0761   0.0012   1.0000
   7.000   1.1125   0.01039   0.00523  -0.0752   0.0011   1.0000
   7.500   1.1618   0.01119   0.00610  -0.0740   0.0009   1.0000
   8.000   1.2092   0.01214   0.00715  -0.0725   0.0007   1.0000
