  
       XFOIL         Version 6.99
  
 Calculated polar for: naca664221.dat                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0650   0.00441   0.00123  -0.0347   0.6868   0.6621
  -1.500  -0.0038   0.00448   0.00126  -0.0363   0.6853   0.6674
  -1.000   0.0565   0.00448   0.00127  -0.0378   0.6835   0.6725
  -0.500   0.1169   0.00453   0.00132  -0.0393   0.6814   0.6781
   0.000   0.1778   0.00456   0.00135  -0.0409   0.6793   0.6811
   0.500   0.2389   0.00454   0.00135  -0.0425   0.6775   0.6829
   1.000   0.2997   0.00454   0.00134  -0.0440   0.6746   0.6840
   1.500   0.3602   0.00454   0.00134  -0.0455   0.6710   0.6846
   2.000   0.4195   0.00458   0.00136  -0.0468   0.6658   0.6851
   2.500   0.4796   0.00459   0.00139  -0.0482   0.6613   0.6854
   3.000   0.5396   0.00456   0.00138  -0.0496   0.6552   0.6873
   3.500   0.5971   0.00459   0.00141  -0.0505   0.6436   0.6893
   4.500   0.6133   0.00636   0.00238  -0.0324   0.4390   0.6938
   5.500   0.5995   0.00896   0.00446  -0.0105   0.3043   0.6977
   6.000   0.6009   0.01055   0.00578  -0.0022   0.2388   0.6993
   6.500   0.6117   0.01203   0.00702   0.0042   0.1817   0.7007
   7.000   0.6281   0.01345   0.00822   0.0093   0.1323   0.7019
   7.500   0.6417   0.01507   0.00958   0.0147   0.0772   0.7028
   8.000   0.6666   0.01636   0.01070   0.0182   0.0454   0.7044
   8.500   0.6984   0.01741   0.01169   0.0206   0.0307   0.7080
   9.000   0.7345   0.01833   0.01260   0.0223   0.0263   0.7113
   9.500   0.7704   0.01930   0.01357   0.0240   0.0233   0.7140
  10.000   0.8074   0.02027   0.01452   0.0255   0.0198   0.7164
