  
       XFOIL         Version 6.99
  
 Calculated polar for: b29tip.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1180   0.00669   0.00107  -0.0055   0.5556   0.0008
  -1.000  -0.0069   0.00637   0.00078  -0.0051   0.5313   0.0110
  -0.500   0.0479   0.00611   0.00066  -0.0048   0.5213   0.0493
   0.000   0.1019   0.00578   0.00057  -0.0044   0.5104   0.1367
   0.500   0.1526   0.00516   0.00052  -0.0035   0.5000   0.3554
   1.000   0.1943   0.00398   0.00045  -0.0008   0.4911   0.7589
   1.500   0.2401   0.00355   0.00049   0.0017   0.4809   0.9201
   2.000   0.3020   0.00361   0.00064   0.0006   0.4699   0.9703
   2.500   0.3684   0.00446   0.00092  -0.0021   0.3290   0.9804
   3.000   0.4257   0.00652   0.00176  -0.0037   0.0014   0.9841
   3.500   0.4893   0.00682   0.00201  -0.0055   0.0014   0.9882
   4.500   0.6095   0.00737   0.00250  -0.0075   0.0023   0.9913
   5.000   0.6722   0.00768   0.00282  -0.0092   0.0031   0.9922
   5.500   0.7338   0.00810   0.00326  -0.0106   0.0031   0.9932
