  
       XFOIL         Version 6.99
  
 Calculated polar for: jx-gs-06.dat                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0782   0.00612   0.00084  -0.0227   0.6116   0.0055
  -1.500  -0.0234   0.00590   0.00064  -0.0223   0.5694   0.0447
  -1.000   0.0291   0.00523   0.00046  -0.0217   0.5300   0.2463
  -0.500   0.0835   0.00500   0.00040  -0.0214   0.4921   0.3526
   0.000   0.1380   0.00484   0.00038  -0.0210   0.4567   0.4506
   0.500   0.1899   0.00440   0.00039  -0.0202   0.4153   0.6667
   1.000   0.2415   0.00415   0.00044  -0.0192   0.3772   0.8197
   1.500   0.2907   0.00400   0.00053  -0.0173   0.3368   0.9511
   2.000   0.3643   0.00425   0.00064  -0.0212   0.2908   0.9876
   2.500   0.4288   0.00452   0.00076  -0.0231   0.2508   0.9960
   3.000   0.4954   0.00483   0.00090  -0.0255   0.2095   0.9997
   3.500   0.5494   0.00514   0.00108  -0.0250   0.1739   1.0000
   4.000   0.6008   0.00551   0.00129  -0.0239   0.1391   1.0000
   4.500   0.6526   0.00586   0.00154  -0.0230   0.1110   1.0000
   5.000   0.7043   0.00627   0.00183  -0.0220   0.0834   1.0000
   5.500   0.7558   0.00673   0.00219  -0.0210   0.0581   1.0000
   6.000   0.8072   0.00725   0.00260  -0.0200   0.0361   1.0000
   6.500   0.8590   0.00773   0.00304  -0.0192   0.0240   1.0000
   7.000   0.9107   0.00829   0.00356  -0.0183   0.0144   1.0000
   7.500   0.9624   0.00885   0.00411  -0.0175   0.0090   1.0000
   8.000   1.0136   0.00950   0.00475  -0.0166   0.0056   1.0000
   8.500   1.0653   0.01005   0.00534  -0.0158   0.0046   1.0000
   9.000   1.1151   0.01088   0.00619  -0.0148   0.0020   1.0000
   9.500   1.1639   0.01184   0.00722  -0.0136   0.0009   1.0000
  10.000   1.2122   0.01283   0.00831  -0.0124   0.0007   1.0000
