  
       XFOIL         Version 6.99
  
 Calculated polar for: r140.dat                                        
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1655   0.00741   0.00117  -0.0091   0.4592   0.0032
  -1.500  -0.1116   0.00735   0.00106  -0.0090   0.4443   0.0052
  -1.000  -0.0601   0.00735   0.00097  -0.0083   0.4007   0.0218
  -0.500  -0.0070   0.00729   0.00096  -0.0080   0.3841   0.0339
   0.000   0.0414   0.00765   0.00103  -0.0069   0.2820   0.0358
   0.500   0.0923   0.00787   0.00108  -0.0062   0.2168   0.0382
   1.000   0.1457   0.00792   0.00111  -0.0060   0.2002   0.0384
   1.500   0.1944   0.00832   0.00126  -0.0048   0.1039   0.0468
   2.000   0.2420   0.00871   0.00145  -0.0035   0.0036   0.0847
   3.000   0.3472   0.00902   0.00188  -0.0025   0.0020   0.0870
