  
       XFOIL         Version 6.99
  
 Calculated polar for: giiik.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0830   0.00606   0.00113  -0.0197   0.7226   0.0222
  -1.500  -0.0270   0.00595   0.00097  -0.0195   0.6938   0.0240
  -1.000   0.0284   0.00597   0.00085  -0.0192   0.6396   0.0259
  -0.500   0.0837   0.00601   0.00075  -0.0189   0.5844   0.0280
   0.000   0.1387   0.00612   0.00069  -0.0186   0.5212   0.0307
   1.000   0.2425   0.00502   0.00059  -0.0174   0.4343   0.5089
   1.500   0.2920   0.00444   0.00063  -0.0162   0.3936   0.7729
   2.000   0.3445   0.00476   0.00078  -0.0155   0.3031   0.8262
   2.500   0.3968   0.00507   0.00096  -0.0147   0.2282   0.8761
   3.000   0.4492   0.00538   0.00117  -0.0138   0.1703   0.9193
   3.500   0.5013   0.00572   0.00139  -0.0129   0.1238   0.9570
   5.000   0.6866   0.00700   0.00224  -0.0170   0.0387   0.9952
   5.500   0.7510   0.00738   0.00254  -0.0189   0.0303   0.9987
   6.000   0.8102   0.00776   0.00286  -0.0197   0.0251   1.0000
   6.500   0.8594   0.00815   0.00319  -0.0183   0.0195   1.0000
   7.000   0.9074   0.00876   0.00371  -0.0168   0.0086   1.0000
   7.500   0.9554   0.00954   0.00446  -0.0153   0.0007   1.0000
   8.000   1.0068   0.01004   0.00496  -0.0144   0.0005   1.0000
   8.500   1.0583   0.01057   0.00551  -0.0137   0.0005   1.0000
   9.000   1.1097   0.01116   0.00612  -0.0130   0.0005   1.0000
   9.500   1.1607   0.01180   0.00679  -0.0122   0.0004   1.0000
  10.000   1.2112   0.01250   0.00753  -0.0114   0.0004   1.0000
