  
       XFOIL         Version 6.99
  
 Calculated polar for: mh115.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.5361   0.00562   0.00088  -0.1685   0.6302   0.0719
  -1.500   0.5934   0.00551   0.00084  -0.1687   0.6142   0.1155
  -1.000   0.6505   0.00541   0.00083  -0.1690   0.5969   0.1828
  -0.500   0.7075   0.00535   0.00086  -0.1692   0.5795   0.2480
   0.000   0.7644   0.00532   0.00091  -0.1694   0.5616   0.3155
   0.500   0.8208   0.00534   0.00099  -0.1695   0.5411   0.3844
   1.000   0.8767   0.00539   0.00111  -0.1695   0.5192   0.4639
   2.500   1.0416   0.00576   0.00164  -0.1692   0.4421   0.7022
   3.000   1.0951   0.00596   0.00188  -0.1687   0.4119   0.7918
   3.500   1.1449   0.00610   0.00217  -0.1675   0.3810   0.9186
   4.000   1.1935   0.00639   0.00241  -0.1660   0.3494   1.0000
   4.500   1.2449   0.00683   0.00270  -0.1652   0.3175   1.0000
   5.000   1.2958   0.00728   0.00302  -0.1643   0.2893   1.0000
   5.500   1.3459   0.00776   0.00337  -0.1633   0.2613   1.0000
   6.000   1.3951   0.00826   0.00375  -0.1621   0.2353   1.0000
   6.500   1.4435   0.00879   0.00416  -0.1608   0.2102   1.0000
   7.000   1.4907   0.00935   0.00461  -0.1593   0.1868   1.0000
   7.500   1.5353   0.01002   0.00515  -0.1574   0.1608   1.0000
   8.000   1.5732   0.01101   0.00591  -0.1542   0.1217   1.0000
   8.500   1.6089   0.01193   0.00668  -0.1507   0.0926   1.0000
   9.000   1.6397   0.01280   0.00744  -0.1461   0.0738   1.0000
   9.500   1.6712   0.01368   0.00826  -0.1419   0.0590   1.0000
  10.000   1.6973   0.01486   0.00935  -0.1369   0.0417   1.0000
