  
       XFOIL         Version 6.99
  
 Calculated polar for: nlf415.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2331   0.00429   0.00109  -0.1258   0.7963   0.5527
  -1.500   0.2923   0.00430   0.00113  -0.1270   0.7961   0.5641
  -1.000   0.3516   0.00435   0.00119  -0.1282   0.7959   0.5685
  -0.500   0.4104   0.00434   0.00118  -0.1293   0.7951   0.5701
   0.000   0.4671   0.00420   0.00103  -0.1297   0.7890   0.5711
   0.500   0.5235   0.00417   0.00098  -0.1302   0.7821   0.5714
   1.000   0.5803   0.00412   0.00094  -0.1308   0.7760   0.5722
   1.500   0.6355   0.00407   0.00090  -0.1310   0.7653   0.5741
   2.000   0.6613   0.00459   0.00104  -0.1246   0.6619   0.5762
   2.500   0.6000   0.00648   0.00195  -0.0995   0.4183   0.5781
   3.000   0.6016   0.00757   0.00259  -0.0887   0.2941   0.5797
   3.500   0.6177   0.00850   0.00318  -0.0812   0.1968   0.5812
   4.000   0.6477   0.00919   0.00366  -0.0767   0.1412   0.5825
   4.500   0.6833   0.00979   0.00412  -0.0733   0.1039   0.5838
   5.000   0.7204   0.01037   0.00459  -0.0703   0.0783   0.5850
   5.500   0.7603   0.01091   0.00505  -0.0678   0.0606   0.5861
   6.000   0.7994   0.01149   0.00556  -0.0653   0.0460   0.5873
   6.500   0.8403   0.01204   0.00607  -0.0631   0.0370   0.5882
   7.500   0.9223   0.01319   0.00718  -0.0590   0.0255   0.5895
   8.000   0.9631   0.01380   0.00777  -0.0570   0.0199   0.5912
   8.500   1.0006   0.01466   0.00856  -0.0544   0.0081   0.5944
   9.000   1.0392   0.01544   0.00937  -0.0521   0.0058   0.5974
   9.500   1.0782   0.01626   0.01023  -0.0499   0.0048   0.6000
  10.000   1.1186   0.01702   0.01105  -0.0480   0.0043   0.6022
