  
       XFOIL         Version 6.99
  
 Calculated polar for: w1015.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2299   0.00600   0.00109   0.0001   0.5247   0.2950
  -1.500  -0.1724   0.00593   0.00102   0.0001   0.4942   0.3201
  -1.000  -0.1150   0.00589   0.00097   0.0001   0.4634   0.3465
  -0.500  -0.0576   0.00587   0.00094   0.0000   0.4323   0.3745
   0.000  -0.0000   0.00586   0.00093   0.0000   0.4031   0.4032
   0.500   0.0576   0.00587   0.00094  -0.0000   0.3744   0.4322
   1.000   0.1150   0.00589   0.00097  -0.0001   0.3465   0.4629
   1.500   0.1725   0.00593   0.00102  -0.0001   0.3205   0.4939
   2.000   0.2299   0.00600   0.00109  -0.0001   0.2949   0.5248
   2.500   0.2873   0.00609   0.00118  -0.0001   0.2710   0.5553
   3.000   0.3445   0.00620   0.00129  -0.0001   0.2469   0.5875
   3.500   0.4018   0.00630   0.00141  -0.0001   0.2263   0.6195
   4.000   0.4587   0.00645   0.00156   0.0000   0.2061   0.6519
   4.500   0.5154   0.00662   0.00174   0.0001   0.1854   0.6836
   5.000   0.5722   0.00679   0.00193   0.0002   0.1680   0.7156
   5.500   0.6285   0.00697   0.00215   0.0004   0.1521   0.7514
   6.000   0.6844   0.00716   0.00238   0.0007   0.1375   0.7909
   6.500   0.7395   0.00737   0.00265   0.0011   0.1231   0.8362
   7.000   0.7930   0.00756   0.00295   0.0019   0.1103   0.8943
   7.500   0.8432   0.00780   0.00331   0.0035   0.0991   0.9565
   8.000   0.8954   0.00820   0.00367   0.0047   0.0885   0.9783
   8.500   0.9520   0.00864   0.00406   0.0047   0.0784   0.9887
   9.000   1.0130   0.00913   0.00449   0.0037   0.0690   0.9939
   9.500   1.0799   0.00968   0.00498   0.0013   0.0604   0.9956
  10.000   1.1446   0.01028   0.00551  -0.0006   0.0517   0.9976
