  
       XFOIL         Version 6.99
  
 Calculated polar for: fx72ls160.dat                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.7146   0.00682   0.00181  -0.1896   0.5863   0.0105
  -1.500   0.7739   0.00672   0.00168  -0.1905   0.5820   0.0111
  -1.000   0.8344   0.00660   0.00156  -0.1917   0.5808   0.0117
   0.000   0.9556   0.00630   0.00144  -0.1943   0.5772   0.0617
   0.500   1.0158   0.00620   0.00145  -0.1956   0.5745   0.1073
   1.000   1.0763   0.00603   0.00152  -0.1971   0.5708   0.2295
   1.500   1.1383   0.00575   0.00168  -0.1992   0.5663   0.4606
   2.000   1.2049   0.00527   0.00187  -0.2024   0.5649   0.7799
   2.500   1.2647   0.00524   0.00202  -0.2036   0.5626   0.8719
   3.000   1.3222   0.00532   0.00214  -0.2044   0.5592   0.8995
   3.500   1.3785   0.00545   0.00227  -0.2049   0.5546   0.9150
   4.000   1.4343   0.00557   0.00241  -0.2054   0.5505   0.9279
   4.500   1.4895   0.00565   0.00252  -0.2057   0.5462   0.9415
   5.000   1.5411   0.00583   0.00269  -0.2054   0.5380   0.9536
   5.500   1.5963   0.00598   0.00283  -0.2059   0.5295   0.9593
   6.000   1.6456   0.00618   0.00303  -0.2051   0.5193   0.9686
   6.500   1.6898   0.00644   0.00327  -0.2034   0.5041   1.0000
   7.000   1.7422   0.00683   0.00360  -0.2037   0.4882   1.0000
   7.500   1.7914   0.00727   0.00399  -0.2033   0.4718   1.0000
   8.000   1.8300   0.00800   0.00459  -0.2010   0.4446   1.0000
   8.500   1.8340   0.00931   0.00570  -0.1920   0.4004   1.0000
   9.000   1.8016   0.01207   0.00820  -0.1780   0.3429   1.0000
   9.500   1.7792   0.01565   0.01164  -0.1679   0.3053   1.0000
  10.000   1.7584   0.02025   0.01615  -0.1599   0.2714   1.0000
