  
       XFOIL         Version 6.99
  
 Calculated polar for: nacam2.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2196   0.00587   0.00113  -0.0000   0.8731   0.0320
  -1.500  -0.1641   0.00590   0.00097   0.0002   0.7977   0.0372
  -1.000  -0.1094   0.00554   0.00077   0.0003   0.7098   0.1651
   0.000   0.0000   0.00522   0.00062  -0.0000   0.4616   0.4600
   0.500   0.0548   0.00536   0.00067  -0.0002   0.3088   0.5841
   1.000   0.1094   0.00552   0.00077  -0.0003   0.1680   0.7121
   1.500   0.1640   0.00589   0.00097  -0.0002   0.0368   0.8011
   2.000   0.2196   0.00587   0.00113   0.0000   0.0320   0.8727
   3.000   0.3302   0.00609   0.00156   0.0007   0.0296   0.9396
   3.500   0.3824   0.00627   0.00182   0.0019   0.0284   0.9710
   4.000   0.4392   0.00643   0.00195   0.0018   0.0279   0.9867
   4.500   0.5010   0.00665   0.00215   0.0006   0.0261   0.9948
   5.000   0.5661   0.00694   0.00243  -0.0015   0.0237   0.9976
   5.500   0.6302   0.00735   0.00284  -0.0033   0.0211   0.9999
   6.000   0.6819   0.00779   0.00333  -0.0023   0.0196   1.0000
   6.500   0.7362   0.00789   0.00338  -0.0019   0.0188   1.0000
   7.000   0.7908   0.00822   0.00361  -0.0016   0.0136   1.0000
   7.500   0.8447   0.00879   0.00414  -0.0012   0.0093   1.0000
   8.000   0.8987   0.00936   0.00472  -0.0009   0.0078   1.0000
   8.500   0.9523   0.01003   0.00545  -0.0004   0.0063   1.0000
   9.000   1.0056   0.01070   0.00617   0.0001   0.0056   1.0000
   9.500   1.0572   0.01167   0.00722   0.0008   0.0046   1.0000
  10.000   1.1091   0.01250   0.00814   0.0015   0.0043   1.0000
