  
       XFOIL         Version 6.99
  
 Calculated polar for: th25816.dat                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0115   0.00734   0.00377  -0.0639   0.6800   0.5555
  -1.500   0.0537   0.00722   0.00380  -0.0622   0.6731   0.6132
  -1.000   0.1051   0.00715   0.00385  -0.0623   0.6704   0.6529
  -0.500   0.1595   0.00721   0.00392  -0.0631   0.6675   0.6668
   0.000   0.2101   0.00728   0.00402  -0.0631   0.6632   0.6781
   0.500   0.2542   0.00753   0.00422  -0.0618   0.6566   0.6829
   1.000   0.3038   0.00772   0.00439  -0.0616   0.6528   0.6857
   1.500   0.3560   0.00781   0.00451  -0.0620   0.6499   0.6937
   2.000   0.4060   0.00796   0.00466  -0.0620   0.6452   0.6997
   2.500   0.4504   0.00825   0.00490  -0.0609   0.6375   0.7041
   3.000   0.5028   0.00839   0.00506  -0.0614   0.6342   0.7101
   3.500   0.5522   0.00856   0.00527  -0.0613   0.6292   0.7181
   4.000   0.5870   0.00906   0.00574  -0.0584   0.6200   0.7238
   4.500   0.6377   0.00924   0.00595  -0.0586   0.6160   0.7310
   5.000   0.6854   0.00948   0.00622  -0.0583   0.6102   0.7394
   6.000   0.7657   0.01033   0.00710  -0.0549   0.5937   0.7569
   6.500   0.7983   0.01097   0.00770  -0.0518   0.5764   0.7638
   7.000   0.8271   0.01171   0.00846  -0.0480   0.5643   0.7744
   7.500   0.8508   0.01265   0.00933  -0.0435   0.5384   0.7820
   8.000   0.8572   0.01412   0.01070  -0.0359   0.5055   0.7914
   8.500   0.8241   0.01697   0.01330  -0.0220   0.4417   0.7999
   9.000   0.8650   0.01762   0.01397  -0.0210   0.4374   0.8035
   9.500   0.8559   0.01997   0.01617  -0.0119   0.3909   0.8120
  10.000   0.8482   0.02251   0.01853  -0.0036   0.3445   0.8177
