  
       XFOIL         Version 6.99
  
 Calculated polar for: rc08b3.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.1620   0.00596   0.00102  -0.0044   0.8023   0.0125
  -1.500  -0.1066   0.00577   0.00085  -0.0043   0.7777   0.0261
  -1.000  -0.0519   0.00549   0.00071  -0.0040   0.7527   0.0793
  -0.500   0.0024   0.00516   0.00060  -0.0038   0.7276   0.1714
   0.000   0.0532   0.00453   0.00050  -0.0030   0.6875   0.3966
   0.500   0.0991   0.00358   0.00040  -0.0013   0.6504   0.7256
   1.000   0.1449   0.00323   0.00044   0.0010   0.5880   0.9058
   1.500   0.1963   0.00354   0.00059   0.0021   0.5010   0.9499
   2.000   0.2468   0.00410   0.00080   0.0033   0.3868   0.9683
   2.500   0.2993   0.00465   0.00101   0.0040   0.2870   0.9775
   3.000   0.3556   0.00554   0.00134   0.0034   0.1367   0.9826
   3.500   0.4146   0.00618   0.00164   0.0024   0.0598   0.9858
   4.000   0.4718   0.00668   0.00194   0.0019   0.0229   0.9883
   4.500   0.5296   0.00709   0.00224   0.0012   0.0078   0.9900
   5.000   0.5912   0.00749   0.00258  -0.0003   0.0008   0.9908
   5.500   0.6533   0.00782   0.00290  -0.0019   0.0007   0.9916
   6.000   0.7157   0.00821   0.00327  -0.0036   0.0007   0.9925
   6.500   0.7764   0.00862   0.00370  -0.0049   0.0007   0.9934
   7.000   0.8355   0.00909   0.00419  -0.0059   0.0007   0.9944
   7.500   0.8935   0.00963   0.00477  -0.0067   0.0008   0.9954
   8.000   0.9510   0.01027   0.00547  -0.0074   0.0008   0.9965
   8.500   1.0071   0.01101   0.00628  -0.0078   0.0008   0.9976
   9.000   1.0618   0.01187   0.00723  -0.0080   0.0009   0.9986
   9.500   1.1159   0.01285   0.00832  -0.0082   0.0010   0.9994
  10.000   1.1686   0.01395   0.00955  -0.0081   0.0011   1.0000
