  
       XFOIL         Version 6.99
  
 Calculated polar for: naca661212.dat                                  
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -1.500   0.0196   0.00509   0.00082  -0.0428   0.7469   0.2678
  -1.000   0.0685   0.00387   0.00053  -0.0424   0.7406   0.5721
  -0.500   0.1240   0.00346   0.00048  -0.0427   0.7350   0.6947
   0.000   0.1820   0.00345   0.00049  -0.0434   0.7240   0.7166
   0.500   0.2397   0.00346   0.00052  -0.0439   0.7093   0.7350
   1.000   0.2969   0.00356   0.00055  -0.0444   0.6851   0.7426
   1.500   0.3514   0.00382   0.00062  -0.0444   0.6198   0.7492
   2.000   0.3869   0.00547   0.00118  -0.0411   0.3188   0.7545
   2.500   0.4296   0.00659   0.00160  -0.0392   0.1260   0.7580
   3.000   0.4781   0.00728   0.00194  -0.0382   0.0337   0.7615
   4.000   0.5861   0.00778   0.00241  -0.0381   0.0244   0.7706
   4.500   0.6389   0.00812   0.00273  -0.0378   0.0197   0.7740
   5.000   0.6923   0.00836   0.00296  -0.0376   0.0180   0.7792
   5.500   0.7437   0.00873   0.00331  -0.0371   0.0142   0.7848
   6.000   0.7948   0.00912   0.00368  -0.0365   0.0124   0.7893
   6.500   0.8439   0.00960   0.00421  -0.0355   0.0111   0.7960
   7.000   0.8923   0.01010   0.00477  -0.0343   0.0107   0.8022
   7.500   0.9405   0.01057   0.00529  -0.0332   0.0104   0.8088
   8.000   0.9874   0.01108   0.00584  -0.0319   0.0099   0.8164
   8.500   1.0330   0.01163   0.00643  -0.0303   0.0092   0.8240
   9.000   1.0754   0.01230   0.00717  -0.0282   0.0089   0.8327
   9.500   1.1095   0.01312   0.00810  -0.0244   0.0084   0.8433
  10.000   1.1386   0.01428   0.00942  -0.0200   0.0081   0.8549
