  
       XFOIL         Version 6.99
  
 Calculated polar for: stcyr172.dat                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.2137   0.00649   0.00111  -0.0040   0.4170   0.2472
  -1.500  -0.1611   0.00638   0.00104  -0.0028   0.3964   0.2768
  -1.000  -0.1081   0.00628   0.00100  -0.0018   0.3795   0.3051
  -0.500  -0.0544   0.00623   0.00097  -0.0008   0.3633   0.3304
   0.000   0.0000   0.00621   0.00096  -0.0000   0.3485   0.3484
   0.500   0.0545   0.00622   0.00097   0.0008   0.3321   0.3633
   1.000   0.1082   0.00627   0.00100   0.0018   0.3067   0.3795
   1.500   0.1612   0.00638   0.00104   0.0028   0.2769   0.3965
   2.000   0.2137   0.00649   0.00111   0.0040   0.2472   0.4169
   2.500   0.2640   0.00664   0.00122   0.0055   0.2074   0.4523
   3.000   0.3124   0.00665   0.00133   0.0075   0.1789   0.5250
   3.500   0.3591   0.00653   0.00145   0.0098   0.1618   0.6321
   4.000   0.4089   0.00655   0.00158   0.0115   0.1493   0.6921
   4.500   0.4543   0.00641   0.00171   0.0143   0.1418   0.7887
   5.000   0.5017   0.00650   0.00191   0.0166   0.1282   0.8481
   5.500   0.5439   0.00726   0.00239   0.0196   0.0635   0.8704
   6.000   0.5932   0.00762   0.00271   0.0214   0.0503   0.8850
   6.500   0.6442   0.00786   0.00297   0.0228   0.0466   0.8999
   7.000   0.6959   0.00809   0.00327   0.0241   0.0426   0.9270
   7.500   0.7980   0.00857   0.00378   0.0141   0.0383   0.9574
   8.000   0.8805   0.00903   0.00423   0.0086   0.0362   0.9725
   8.500   0.9383   0.00947   0.00466   0.0084   0.0346   0.9841
   9.000   1.0018   0.01005   0.00522   0.0069   0.0321   0.9889
   9.500   1.0603   0.01051   0.00568   0.0066   0.0315   0.9934
  10.000   1.1273   0.01098   0.00616   0.0044   0.0306   0.9951
