  
       XFOIL         Version 6.99
  
 Calculated polar for: sg6050.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1567   0.00578   0.00127  -0.0824   0.6208   0.3147
  -1.500   0.2179   0.00574   0.00124  -0.0836   0.6098   0.3359
  -1.000   0.2791   0.00576   0.00124  -0.0848   0.5966   0.3486
  -0.500   0.3401   0.00578   0.00125  -0.0859   0.5813   0.3623
   0.000   0.4010   0.00581   0.00128  -0.0871   0.5659   0.3798
   0.500   0.4618   0.00587   0.00132  -0.0882   0.5497   0.3910
   1.000   0.5225   0.00596   0.00137  -0.0893   0.5333   0.3971
   1.500   0.5830   0.00606   0.00143  -0.0904   0.5170   0.4039
   2.000   0.6433   0.00616   0.00151  -0.0914   0.4995   0.4126
   2.500   0.7031   0.00632   0.00161  -0.0924   0.4765   0.4228
   3.000   0.7625   0.00650   0.00174  -0.0934   0.4527   0.4369
   3.500   0.8218   0.00664   0.00189  -0.0943   0.4315   0.4617
   4.000   0.8806   0.00673   0.00208  -0.0953   0.4065   0.5415
   4.500   0.9397   0.00669   0.00231  -0.0965   0.3836   0.6790
   5.000   0.9977   0.00669   0.00260  -0.0973   0.3583   0.8368
   6.000   1.1078   0.00735   0.00323  -0.0975   0.3011   0.9192
   6.500   1.1577   0.00791   0.00366  -0.0966   0.2592   0.9452
   7.000   1.1983   0.00853   0.00412  -0.0936   0.2161   0.9831
   7.500   1.2468   0.00930   0.00467  -0.0927   0.1737   1.0000
   8.000   1.2938   0.01020   0.00535  -0.0916   0.1347   1.0000
   8.500   1.3392   0.01109   0.00606  -0.0902   0.1029   1.0000
   9.000   1.3805   0.01208   0.00688  -0.0880   0.0752   1.0000
   9.500   1.4187   0.01306   0.00775  -0.0853   0.0551   1.0000
  10.000   1.4492   0.01409   0.00871  -0.0812   0.0411   1.0000
