  
       XFOIL         Version 6.99
  
 Calculated polar for: fx72150a.dat                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.7992   0.00736   0.00229  -0.2242   0.5307   0.0105
  -1.500   0.8592   0.00719   0.00211  -0.2252   0.5288   0.0108
  -1.000   0.9187   0.00708   0.00198  -0.2262   0.5254   0.0110
  -0.500   0.9778   0.00698   0.00182  -0.2271   0.5209   0.0112
   0.000   1.0361   0.00697   0.00177  -0.2278   0.5152   0.0119
   0.500   1.0946   0.00696   0.00176  -0.2286   0.5125   0.0132
   1.000   1.1546   0.00674   0.00180  -0.2299   0.5109   0.1359
   1.500   1.2150   0.00630   0.00192  -0.2316   0.5085   0.4270
   2.000   1.2724   0.00635   0.00205  -0.2323   0.5054   0.4816
   2.500   1.3291   0.00646   0.00218  -0.2328   0.5020   0.5005
   3.000   1.3849   0.00662   0.00233  -0.2332   0.4972   0.5117
   3.500   1.4410   0.00675   0.00248  -0.2336   0.4944   0.5218
   4.000   1.4978   0.00683   0.00260  -0.2342   0.4921   0.5295
   4.500   1.5532   0.00696   0.00276  -0.2345   0.4881   0.5400
   5.000   1.6071   0.00716   0.00296  -0.2346   0.4829   0.5493
   5.500   1.6604   0.00736   0.00318  -0.2347   0.4758   0.5599
   6.000   1.7144   0.00750   0.00337  -0.2348   0.4687   0.5727
   6.500   1.7638   0.00784   0.00367  -0.2341   0.4511   0.5850
   7.000   1.7749   0.00957   0.00491  -0.2264   0.3660   0.5970
   7.500   1.7403   0.01195   0.00686  -0.2102   0.2859   0.6078
   8.500   1.6608   0.02040   0.01464  -0.1835   0.1387   0.6351
   9.000   1.6137   0.02707   0.02103  -0.1729   0.0666   0.6522
   9.500   1.5790   0.03419   0.02798  -0.1654   0.0094   0.6706
  10.000   1.5941   0.03766   0.03157  -0.1628   0.0069   0.7135
