  
       XFOIL         Version 6.99
  
 Calculated polar for: sg6040.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1832   0.00490   0.00085  -0.0948   0.6087   0.4396
  -1.500   0.2400   0.00476   0.00082  -0.0951   0.5927   0.4967
  -1.000   0.2977   0.00475   0.00083  -0.0954   0.5782   0.5278
  -0.500   0.3556   0.00479   0.00086  -0.0958   0.5640   0.5431
   0.000   0.4134   0.00485   0.00090  -0.0961   0.5495   0.5584
   0.500   0.4709   0.00494   0.00095  -0.0964   0.5345   0.5712
   1.000   0.5281   0.00503   0.00102  -0.0966   0.5193   0.5827
   1.500   0.5849   0.00517   0.00110  -0.0967   0.5016   0.5894
   2.000   0.6404   0.00534   0.00121  -0.0967   0.4781   0.5988
   2.500   0.6961   0.00552   0.00132  -0.0966   0.4565   0.6038
   3.000   0.7511   0.00573   0.00145  -0.0964   0.4333   0.6085
   3.500   0.8050   0.00597   0.00162  -0.0961   0.4074   0.6156
   4.000   0.8591   0.00620   0.00179  -0.0958   0.3856   0.6211
   4.500   0.9110   0.00654   0.00200  -0.0951   0.3551   0.6261
   5.000   0.9598   0.00699   0.00230  -0.0938   0.3145   0.6341
   5.500   1.0088   0.00743   0.00261  -0.0925   0.2804   0.6399
   6.000   1.0529   0.00806   0.00303  -0.0904   0.2317   0.6484
   6.500   1.0942   0.00877   0.00353  -0.0878   0.1838   0.6565
   7.000   1.1340   0.00948   0.00407  -0.0849   0.1434   0.6659
   7.500   1.1705   0.01010   0.00456  -0.0814   0.1138   0.6754
   8.000   1.2037   0.01075   0.00512  -0.0772   0.0901   0.6877
   8.500   1.2383   0.01140   0.00572  -0.0734   0.0735   0.7001
   9.000   1.2724   0.01209   0.00637  -0.0697   0.0595   0.7146
   9.500   1.3068   0.01278   0.00706  -0.0661   0.0501   0.7321
  10.000   1.3396   0.01353   0.00783  -0.0625   0.0426   0.7521
