  
       XFOIL         Version 6.99
  
 Calculated polar for: dsma523b.dat                                    
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2926   0.00856   0.00264  -0.1401   0.3655   0.0599
  -1.000   0.4096   0.00945   0.00276  -0.1409   0.1300   0.0620
  -0.500   0.4693   0.00973   0.00286  -0.1415   0.0791   0.0639
   0.000   0.5298   0.00986   0.00294  -0.1421   0.0661   0.0681
   0.500   0.6003   0.00956   0.00301  -0.1455   0.0554   0.2478
   1.000   0.6790   0.00880   0.00310  -0.1513   0.0473   0.6234
   1.500   0.7368   0.00907   0.00334  -0.1511   0.0433   0.6381
   2.000   0.7942   0.00936   0.00362  -0.1508   0.0401   0.6459
   2.500   0.8514   0.00969   0.00389  -0.1505   0.0366   0.6491
   3.000   0.9086   0.00997   0.00415  -0.1501   0.0351   0.6506
   3.500   0.9655   0.01030   0.00443  -0.1497   0.0326   0.6523
   4.000   1.0225   0.01060   0.00473  -0.1493   0.0312   0.6584
   4.500   1.0789   0.01094   0.00505  -0.1487   0.0296   0.6606
   5.000   1.1349   0.01134   0.00544  -0.1481   0.0276   0.6619
   5.500   1.1910   0.01167   0.00576  -0.1474   0.0267   0.6628
   6.000   1.2465   0.01207   0.00614  -0.1467   0.0252   0.6638
   6.500   1.3014   0.01255   0.00662  -0.1458   0.0237   0.6647
   7.000   1.3564   0.01296   0.00704  -0.1449   0.0231   0.6656
   7.500   1.4106   0.01342   0.00749  -0.1438   0.0220   0.6664
   8.000   1.4636   0.01404   0.00811  -0.1425   0.0204   0.6673
   8.500   1.5170   0.01452   0.00862  -0.1412   0.0201   0.6681
   9.000   1.5696   0.01506   0.00918  -0.1398   0.0196   0.6686
   9.500   1.6214   0.01565   0.00980  -0.1382   0.0189   0.6692
  10.000   1.6720   0.01633   0.01050  -0.1364   0.0182   0.6696
