  
       XFOIL         Version 6.99
  
 Calculated polar for: cr001sm.dat                                     
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.3125   0.00531   0.00082  -0.1206   0.7418   0.0138
  -1.500   0.3652   0.00538   0.00077  -0.1196   0.7005   0.0147
  -1.000   0.4179   0.00535   0.00055  -0.1187   0.6592   0.0194
  -0.500   0.4709   0.00541   0.00050  -0.1179   0.6184   0.0286
   0.000   0.5230   0.00520   0.00049  -0.1170   0.5798   0.1705
   0.500   0.5751   0.00508   0.00056  -0.1163   0.5405   0.3149
   1.000   0.6272   0.00497   0.00067  -0.1155   0.5069   0.4743
   1.500   0.6766   0.00471   0.00086  -0.1142   0.4689   0.7342
   2.500   0.7895   0.00483   0.00118  -0.1145   0.3832   1.0000
   3.000   0.8409   0.00520   0.00137  -0.1135   0.3382   1.0000
   3.500   0.8906   0.00571   0.00162  -0.1122   0.2769   1.0000
   4.500   0.9911   0.00668   0.00219  -0.1098   0.1869   1.0000
   5.000   1.0403   0.00726   0.00256  -0.1085   0.1397   1.0000
   5.500   1.0899   0.00779   0.00294  -0.1072   0.1068   1.0000
   6.000   1.1386   0.00841   0.00339  -0.1058   0.0739   1.0000
   6.500   1.1861   0.00911   0.00393  -0.1042   0.0438   1.0000
   7.000   1.2333   0.00982   0.00452  -0.1026   0.0234   1.0000
   7.500   1.2802   0.01055   0.00517  -0.1009   0.0117   1.0000
   8.000   1.3275   0.01121   0.00582  -0.0992   0.0079   1.0000
   8.500   1.3751   0.01179   0.00643  -0.0977   0.0069   1.0000
   9.000   1.4201   0.01258   0.00726  -0.0957   0.0051   1.0000
   9.500   1.4664   0.01317   0.00788  -0.0940   0.0047   1.0000
  10.000   1.5097   0.01398   0.00872  -0.0918   0.0036   1.0000
