  
       XFOIL         Version 6.99
  
 Calculated polar for: raf48.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0665   0.00704   0.00137  -0.0479   0.5629   0.0022
  -1.000   0.1744   0.00696   0.00121  -0.0466   0.5222   0.0021
  -0.500   0.2219   0.00660   0.00106  -0.0447   0.4944   0.1025
   0.000   0.2686   0.00622   0.00100  -0.0428   0.4710   0.2240
   0.500   0.3106   0.00564   0.00099  -0.0400   0.4492   0.4366
   1.000   0.3607   0.00555   0.00103  -0.0387   0.4288   0.5126
   1.500   0.4106   0.00543   0.00109  -0.0373   0.4142   0.5971
   2.000   0.4603   0.00531   0.00116  -0.0358   0.4032   0.6834
   2.500   0.5104   0.00525   0.00125  -0.0344   0.3929   0.7502
   3.000   0.5551   0.00547   0.00142  -0.0320   0.3493   0.8018
   3.500   0.5858   0.00625   0.00185  -0.0269   0.2470   0.8492
   4.000   0.5802   0.00835   0.00309  -0.0150   0.0026   0.8916
   4.500   0.7002   0.00874   0.00356  -0.0296   0.0008   0.9481
   5.500   0.8501   0.00974   0.00447  -0.0384   0.0011   0.9884
   6.000   0.9145   0.01023   0.00493  -0.0405   0.0014   0.9929
   6.500   0.9847   0.01072   0.00538  -0.0440   0.0019   0.9955
   7.000   1.0536   0.01126   0.00589  -0.0473   0.0020   0.9980
   7.500   1.1186   0.01192   0.00656  -0.0498   0.0019   0.9998
   8.000   1.1531   0.01263   0.00731  -0.0459   0.0016   1.0000
   8.500   1.1731   0.01320   0.00791  -0.0391   0.0017   1.0000
   9.000   1.1773   0.01416   0.00897  -0.0297   0.0013   1.0000
   9.500   1.1980   0.01511   0.00998  -0.0241   0.0009   1.0000
