  
       XFOIL         Version 6.99
  
 Calculated polar for: b707d.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0089   0.00598   0.00090  -0.0389   0.6969   0.0010
  -1.500   0.0628   0.00588   0.00074  -0.0386   0.6608   0.0079
  -1.000   0.1170   0.00589   0.00068  -0.0384   0.6191   0.0118
  -0.500   0.1703   0.00603   0.00065  -0.0380   0.5555   0.0160
   0.000   0.2141   0.00709   0.00085  -0.0361   0.2927   0.0212
   0.500   0.2611   0.00792   0.00105  -0.0348   0.0989   0.0294
   1.000   0.3017   0.00678   0.00113  -0.0325   0.0171   0.6126
   1.500   0.3538   0.00666   0.00125  -0.0320   0.0160   0.7095
   2.500   0.4533   0.00652   0.00156  -0.0296   0.0015   0.9075
   3.000   0.5069   0.00664   0.00179  -0.0291   0.0017   0.9640
   3.500   0.5758   0.00692   0.00205  -0.0323   0.0023   0.9803
   4.000   0.6390   0.00724   0.00237  -0.0342   0.0032   0.9887
   4.500   0.7015   0.00769   0.00283  -0.0360   0.0027   0.9941
