  
       XFOIL         Version 6.99
  
 Calculated polar for: n63415.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1232   0.00498   0.00075  -0.0785   0.5920   0.3843
  -1.500   0.1831   0.00470   0.00070  -0.0794   0.5820   0.4647
  -1.000   0.2429   0.00466   0.00070  -0.0802   0.5706   0.4945
  -0.500   0.3024   0.00468   0.00071  -0.0809   0.5571   0.5133
   0.000   0.3622   0.00468   0.00073  -0.0816   0.5472   0.5318
   0.500   0.4216   0.00473   0.00077  -0.0823   0.5343   0.5452
   1.000   0.4811   0.00478   0.00082  -0.0829   0.5234   0.5569
   1.500   0.5402   0.00486   0.00089  -0.0835   0.5079   0.5712
   2.000   0.5990   0.00496   0.00097  -0.0841   0.4903   0.5837
   3.000   0.7149   0.00532   0.00122  -0.0849   0.4419   0.6072
   3.500   0.7716   0.00561   0.00140  -0.0852   0.4069   0.6187
   4.000   0.8209   0.00654   0.00188  -0.0843   0.2970   0.6308
   4.500   0.8681   0.00763   0.00249  -0.0831   0.1880   0.6435
   5.000   0.9176   0.00845   0.00302  -0.0823   0.1227   0.6544
   5.500   0.9676   0.00916   0.00354  -0.0815   0.0776   0.6691
   6.000   1.0163   0.00993   0.00413  -0.0804   0.0402   0.6822
   6.500   1.0670   0.01047   0.00462  -0.0797   0.0275   0.6948
   7.000   1.1182   0.01093   0.00507  -0.0790   0.0226   0.7097
   7.500   1.1684   0.01141   0.00555  -0.0782   0.0185   0.7238
   8.000   1.2147   0.01207   0.00617  -0.0767   0.0102   0.7364
   8.500   1.2594   0.01275   0.00685  -0.0750   0.0064   0.7504
   9.000   1.3022   0.01341   0.00754  -0.0730   0.0043   0.7660
   9.500   1.3321   0.01442   0.00862  -0.0688   0.0001   0.7846
  10.000   1.3593   0.01515   0.00942  -0.0639   0.0001   0.8076
