  
       XFOIL         Version 6.99
  
 Calculated polar for: k3311.dat                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1676   0.00655   0.00144  -0.0800   0.5984   0.0203
  -1.500   0.2222   0.00642   0.00120  -0.0796   0.5722   0.0205
  -1.000   0.2771   0.00638   0.00108  -0.0793   0.5487   0.0207
  -0.500   0.3316   0.00624   0.00081  -0.0788   0.5258   0.0232
   0.000   0.3867   0.00625   0.00076  -0.0786   0.5047   0.0252
   0.500   0.4424   0.00626   0.00074  -0.0784   0.4896   0.0264
   1.000   0.4980   0.00627   0.00074  -0.0783   0.4758   0.0347
   1.500   0.5463   0.00536   0.00077  -0.0771   0.4610   0.4531
   2.000   0.5998   0.00521   0.00087  -0.0767   0.4475   0.5663
   2.500   0.6531   0.00513   0.00098  -0.0761   0.4315   0.6600
   3.000   0.7043   0.00498   0.00112  -0.0751   0.4151   0.7903
   3.500   0.7917   0.00495   0.00136  -0.0824   0.3721   0.9940
   4.000   0.8558   0.00534   0.00158  -0.0845   0.3325   1.0000
   4.500   0.9039   0.00575   0.00183  -0.0829   0.2944   1.0000
   5.000   0.9510   0.00623   0.00213  -0.0812   0.2504   1.0000
   5.500   0.9954   0.00693   0.00256  -0.0790   0.1924   1.0000
   6.000   1.0345   0.00799   0.00321  -0.0760   0.1101   1.0000
   6.500   1.0795   0.00865   0.00370  -0.0739   0.0771   1.0000
   7.000   1.1164   0.00985   0.00458  -0.0705   0.0195   1.0000
   7.500   1.1613   0.01049   0.00516  -0.0685   0.0105   1.0000
   8.000   1.2077   0.01100   0.00568  -0.0668   0.0089   1.0000
   8.500   1.2511   0.01167   0.00636  -0.0646   0.0068   1.0000
   9.000   1.2960   0.01220   0.00691  -0.0628   0.0063   1.0000
   9.500   1.3382   0.01284   0.00757  -0.0605   0.0056   1.0000
  10.000   1.3751   0.01373   0.00852  -0.0572   0.0047   1.0000
