  
       XFOIL         Version 6.99
  
 Calculated polar for: ag47ct02r.dat                                   
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000  -0.0924   0.00573   0.00076  -0.0225   0.6858   0.0130
  -1.500  -0.0360   0.00553   0.00056  -0.0224   0.6529   0.0347
  -1.000   0.0202   0.00535   0.00043  -0.0222   0.6046   0.0865
  -0.500   0.0762   0.00521   0.00034  -0.0221   0.5425   0.1757
   0.000   0.1319   0.00497   0.00031  -0.0222   0.4703   0.3401
   0.500   0.1874   0.00462   0.00034  -0.0223   0.3988   0.5702
   1.500   0.2953   0.00419   0.00052  -0.0212   0.2499   1.0000
   2.000   0.3514   0.00451   0.00063  -0.0211   0.1939   1.0000
   2.500   0.4075   0.00484   0.00077  -0.0210   0.1483   1.0000
   3.000   0.4636   0.00517   0.00095  -0.0208   0.1101   1.0000
   3.500   0.5196   0.00549   0.00115  -0.0207   0.0830   1.0000
   4.000   0.5755   0.00582   0.00138  -0.0205   0.0619   1.0000
   4.500   0.6314   0.00615   0.00164  -0.0203   0.0471   1.0000
   5.000   0.6871   0.00651   0.00195  -0.0201   0.0350   1.0000
   5.500   0.7427   0.00689   0.00229  -0.0199   0.0260   1.0000
   6.000   0.7980   0.00734   0.00271  -0.0196   0.0182   1.0000
   6.500   0.8530   0.00788   0.00323  -0.0193   0.0121   1.0000
   7.000   0.9079   0.00837   0.00372  -0.0190   0.0100   1.0000
   7.500   0.9622   0.00905   0.00448  -0.0185   0.0075   1.0000
   8.000   1.0167   0.00958   0.00504  -0.0182   0.0068   1.0000
   8.500   1.0704   0.01027   0.00577  -0.0177   0.0057   1.0000
   9.000   1.1230   0.01126   0.00691  -0.0171   0.0045   1.0000
   9.500   1.1764   0.01189   0.00759  -0.0167   0.0041   1.0000
  10.000   1.2287   0.01274   0.00849  -0.0161   0.0034   1.0000
