  
       XFOIL         Version 6.99
  
 Calculated polar for: oaf095.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.2946   0.00540   0.00105  -0.1257   0.6907   0.1693
  -1.500   0.3544   0.00536   0.00101  -0.1262   0.6721   0.1898
  -1.000   0.4142   0.00532   0.00099  -0.1267   0.6524   0.2158
  -0.500   0.4738   0.00535   0.00100  -0.1271   0.6249   0.2409
   0.000   0.5334   0.00540   0.00104  -0.1276   0.5963   0.2699
   0.500   0.5927   0.00548   0.00109  -0.1280   0.5671   0.2953
   1.000   0.6518   0.00562   0.00118  -0.1284   0.5282   0.3256
   1.500   0.7106   0.00586   0.00130  -0.1287   0.4809   0.3519
   2.000   0.7691   0.00616   0.00147  -0.1291   0.4274   0.3757
   2.500   0.8264   0.00683   0.00178  -0.1294   0.3253   0.4012
   3.000   0.8831   0.00759   0.00217  -0.1297   0.2234   0.4249
   3.500   0.9396   0.00823   0.00256  -0.1298   0.1507   0.4539
   4.000   0.9959   0.00883   0.00297  -0.1299   0.0970   0.4931
   4.500   1.0525   0.00928   0.00338  -0.1299   0.0662   0.5517
   5.000   1.1094   0.00961   0.00382  -0.1301   0.0474   0.6648
   5.500   1.1620   0.00952   0.00428  -0.1293   0.0364   1.0000
   6.000   1.2174   0.01000   0.00470  -0.1290   0.0288   1.0000
   6.500   1.2724   0.01049   0.00514  -0.1286   0.0238   1.0000
   7.000   1.3268   0.01101   0.00563  -0.1281   0.0201   1.0000
   7.500   1.3807   0.01156   0.00615  -0.1275   0.0174   1.0000
   8.000   1.4338   0.01213   0.00671  -0.1268   0.0153   1.0000
   8.500   1.4862   0.01275   0.00733  -0.1259   0.0136   1.0000
   9.000   1.5374   0.01344   0.00802  -0.1249   0.0120   1.0000
   9.500   1.5882   0.01410   0.00870  -0.1238   0.0111   1.0000
  10.000   1.6371   0.01490   0.00950  -0.1225   0.0100   1.0000
