  
       XFOIL         Version 6.99
  
 Calculated polar for: sd7080.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.0900   0.00586   0.00088  -0.0649   0.6747   0.0127
  -1.500   0.1461   0.00589   0.00075  -0.0647   0.6283   0.0133
  -1.000   0.2016   0.00560   0.00060  -0.0646   0.5840   0.1030
  -0.500   0.2571   0.00540   0.00055  -0.0646   0.5412   0.2083
   0.000   0.3123   0.00516   0.00055  -0.0646   0.4996   0.3500
   0.500   0.3675   0.00497   0.00060  -0.0645   0.4591   0.4950
   1.000   0.4224   0.00481   0.00069  -0.0644   0.4201   0.6509
   1.500   0.4776   0.00485   0.00080  -0.0642   0.3818   0.7370
   2.000   0.5326   0.00492   0.00093  -0.0639   0.3462   0.8086
   2.500   0.5861   0.00502   0.00109  -0.0633   0.3112   0.8851
   3.000   0.6361   0.00509   0.00124  -0.0617   0.2806   0.9745
   3.500   0.7002   0.00538   0.00141  -0.0635   0.2480   1.0000
   4.000   0.7549   0.00570   0.00160  -0.0632   0.2197   1.0000
   4.500   0.8088   0.00611   0.00186  -0.0628   0.1838   1.0000
   5.000   0.8620   0.00662   0.00217  -0.0623   0.1438   1.0000
   5.500   0.9155   0.00708   0.00249  -0.0619   0.1150   1.0000
   6.000   0.9685   0.00759   0.00286  -0.0614   0.0882   1.0000
   6.500   1.0201   0.00823   0.00334  -0.0607   0.0590   1.0000
   7.000   1.0701   0.00905   0.00397  -0.0597   0.0287   1.0000
   7.500   1.1183   0.01004   0.00480  -0.0585   0.0059   1.0000
   8.000   1.1692   0.01069   0.00549  -0.0575   0.0041   1.0000
   8.500   1.2203   0.01125   0.00607  -0.0567   0.0038   1.0000
   9.000   1.2702   0.01190   0.00676  -0.0557   0.0034   1.0000
   9.500   1.3185   0.01266   0.00756  -0.0545   0.0030   1.0000
  10.000   1.3640   0.01365   0.00864  -0.0528   0.0026   1.0000
