  
       XFOIL         Version 6.99
  
 Calculated polar for: clarkk.dat                                      
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.117     Re =     3.500 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -2.000   0.1606   0.00643   0.00116  -0.0828   0.6409   0.0037
  -1.500   0.2162   0.00624   0.00096  -0.0826   0.6133   0.0311
  -1.000   0.2732   0.00632   0.00107  -0.0828   0.5884   0.0422
  -0.500   0.3298   0.00636   0.00106  -0.0828   0.5634   0.0437
   0.000   0.3861   0.00641   0.00105  -0.0828   0.5363   0.0446
   0.500   0.4421   0.00644   0.00101  -0.0828   0.5103   0.0462
   1.000   0.4984   0.00650   0.00102  -0.0828   0.4863   0.0477
   1.500   0.5403   0.00776   0.00141  -0.0804   0.2742   0.0495
   2.000   0.5782   0.00958   0.00224  -0.0773   0.0024   0.0511
   2.500   0.6335   0.00972   0.00238  -0.0772   0.0037   0.0538
